SAMPLES,c1_11237,c1_14614,c1_15178,c1_15225,c1_2071,c1_2086,c1_2090,c1_3746,c1_3992,c1_5126,c1_513,c1_5546,c1_5580,c1_6668,c1_7624,c2_14763,c2_14764,c2_16204,c2_17061,c2_1908,c2_21314,c2_22165,c2_22186,c2_22758,c2_33777,c2_34546,c2_34698,c2_34709,c2_34717,c2_3512,c2_36942,c2_40765,c2_45611,c2_46398,c2_48128,c2_49724,c2_52196,c2_52202,c2_52203,c2_53708,c2_54811,c2_55639,c2_56602,c2_5771,c2_5784,c2_5845,c2_5868,c2_8508,c2_8515,c2_9003
15061411,3,0,0,1,4,4,4,3,0,4,2,2,2,4,0,0,4,4,2,4,0,2,1,2,4,2,4,4,0,3,0,4,4,2,1,4,0,3,4,3,2,3,0,4,4,4,4,4,4,0
15061414,4,2,0,1,4,4,4,4,1,4,3,2,2,4,0,0,4,4,2,3,1,3,1,1,4,1,4,4,0,1,0,4,2,1,1,3,1,3,3,2,3,4,0,4,4,4,4,4,4,0
15061415,4,1,1,1,4,4,4,2,1,4,2,3,1,4,0,0,4,4,3,2,2,0,4,4,4,2,4,4,0,3,2,4,4,3,2,2,0,3,4,2,1,4,0,4,4,4,4,4,4,0
15061417,4,2,0,1,4,4,4,4,1,4,3,2,2,4,0,0,4,4,2,3,1,3,1,1,4,1,4,4,0,1,0,4,2,1,1,3,1,3,3,2,3,4,0,4,4,4,4,4,4,0
15061418,4,2,0,1,4,4,4,4,1,4,3,2,2,4,0,0,4,4,2,3,1,3,1,1,4,1,4,4,0,1,0,4,2,1,1,3,1,3,3,2,3,4,0,4,4,4,4,4,4,0
15061419,4,0,0,2,4,4,4,4,2,4,2,3,1,4,0,0,4,4,3,3,1,1,3,3,4,0,4,4,0,2,0,4,4,2,2,4,1,3,3,2,3,3,1,4,4,4,4,4,4,0
15061420,3,0,2,2,2,3,3,4,2,4,3,3,1,3,1,2,2,2,3,3,1,1,2,2,1,3,3,3,1,4,2,3,3,1,1,4,0,4,4,1,1,3,0,2,2,3,2,3,3,1
15061421,4,1,0,1,4,4,4,4,NA,3,2,3,1,4,0,1,3,4,3,2,2,1,3,3,4,0,4,4,0,1,1,3,3,2,2,3,0,4,4,2,2,2,0,4,4,4,4,4,4,0
15061422,4,0,0,1,4,4,4,4,1,4,3,3,1,4,0,0,4,4,2,3,1,2,1,1,4,0,4,4,0,1,0,4,3,2,1,4,0,3,4,3,1,4,0,4,4,4,4,3,2,1
15061423,4,0,0,1,4,4,4,4,1,4,3,3,1,4,0,0,4,4,2,3,1,2,1,1,4,0,4,4,0,1,0,4,3,2,2,4,0,2,4,3,1,4,0,4,4,4,4,3,2,1
15061424,4,0,1,1,4,4,4,3,1,4,1,4,0,4,0,0,4,4,4,4,0,1,3,1,4,2,4,4,0,3,0,4,4,2,2,3,0,4,4,2,1,2,0,4,4,4,4,4,4,0
15061425,4,2,0,2,4,4,4,4,1,4,4,3,1,3,0,1,3,3,3,3,1,2,2,1,4,0,4,4,0,2,1,4,4,3,2,3,0,4,4,2,2,3,1,4,4,4,4,4,4,1
15061430,4,2,0,2,4,4,4,4,NA,4,4,3,1,3,0,1,3,3,3,3,1,2,2,1,4,0,4,4,0,2,1,4,4,3,2,3,0,4,4,2,2,3,1,4,4,4,4,4,4,1
15061434,4,1,1,1,4,4,4,2,1,4,2,3,1,4,0,0,4,4,3,2,2,0,4,4,4,2,4,4,0,3,2,4,4,3,2,2,0,3,4,2,1,4,0,4,4,4,4,4,4,0
15061435,3,1,0,3,4,4,4,4,2,3,3,3,1,4,0,0,4,4,3,3,1,0,4,1,4,0,4,4,0,2,0,4,3,1,2,3,0,4,4,2,2,4,1,4,4,4,4,4,4,0
15061436,4,1,0,2,3,3,3,4,2,4,2,3,0,4,1,1,3,3,4,4,0,2,2,3,3,0,3,2,1,3,1,4,3,3,3,4,1,3,3,2,1,2,0,3,3,3,3,4,4,1
15061437,2,0,0,0,4,4,4,4,0,4,1,2,2,3,0,0,4,4,2,4,0,1,3,2,4,2,4,4,0,2,0,4,3,2,0,4,0,4,4,2,1,3,0,4,4,4,4,4,4,0
15061438,4,2,0,1,4,4,4,4,1,4,3,2,2,4,0,0,4,4,2,3,1,3,1,1,4,1,4,4,0,1,0,4,2,1,1,3,1,3,3,2,3,4,0,4,4,4,4,4,4,0
15061439,2,0,0,0,4,4,4,4,0,4,1,2,2,3,0,0,4,4,2,4,0,1,3,2,4,2,4,4,0,2,0,4,3,2,0,4,0,4,4,2,1,3,0,4,4,4,4,4,4,0
15061441,3,1,0,1,4,4,4,4,1,3,2,4,0,3,0,0,4,3,4,4,0,1,3,2,4,0,4,4,0,2,0,4,4,1,2,4,0,4,4,4,4,3,0,4,4,4,4,4,4,0
15061442,3,0,0,1,4,4,4,3,0,4,2,2,2,4,0,0,4,4,2,4,0,2,1,2,4,2,4,4,0,3,0,4,4,2,1,4,0,3,4,3,2,3,0,4,4,4,4,4,4,0
15061443,4,1,0,2,3,3,3,4,2,4,2,3,0,4,1,1,3,3,4,4,0,2,2,3,3,0,3,2,1,3,1,4,3,3,3,4,1,3,3,2,1,2,0,3,3,3,3,4,4,1
15061444,2,0,0,1,4,4,4,4,0,4,3,3,1,4,0,0,4,3,3,4,0,1,2,1,4,1,4,4,0,3,0,4,3,3,2,3,0,2,4,1,0,3,0,4,4,4,4,4,4,0
15061445,3,1,0,1,4,4,4,4,1,3,2,4,0,3,0,0,4,3,4,4,0,1,3,2,4,0,4,4,0,2,0,4,4,1,2,4,0,4,4,4,4,3,0,4,4,4,4,4,4,0
15061447,4,0,0,1,4,4,4,4,1,4,2,3,1,4,0,0,4,4,2,3,1,2,2,2,4,0,4,4,0,2,0,4,3,1,1,4,0,3,4,2,1,4,0,4,4,4,4,3,2,1
15061453,3,1,0,1,4,4,4,4,1,3,2,4,0,3,0,0,4,3,4,4,0,1,3,2,4,0,4,4,0,2,0,4,4,1,2,4,0,4,4,4,4,3,0,4,4,4,4,4,4,0
15061458,4,2,0,2,4,4,4,4,1,4,4,3,1,3,0,1,3,3,3,3,1,2,2,1,4,0,4,4,0,2,1,4,4,3,2,3,0,4,4,2,2,3,1,4,4,4,4,4,4,1
15061459,4,2,0,1,4,4,4,4,1,4,3,2,2,4,0,0,4,4,2,3,1,3,1,1,4,1,4,4,0,1,0,4,2,1,1,3,1,3,3,2,3,4,0,4,4,4,4,4,4,0
15061461,4,2,0,2,4,4,4,4,1,4,4,3,1,3,0,1,3,3,3,3,1,2,2,1,4,0,4,4,0,2,1,4,4,3,2,3,0,4,4,2,2,3,1,4,4,4,4,4,4,1
15061462,2,0,0,0,4,4,4,4,0,4,1,2,2,3,0,0,4,4,2,4,0,1,3,2,4,2,4,4,0,2,0,4,3,2,0,4,0,4,4,2,1,3,0,4,4,4,4,4,4,0
15061463,4,0,0,1,4,4,4,4,1,4,2,3,1,4,0,0,4,4,2,3,2,2,2,2,4,0,4,4,0,1,0,4,3,2,2,4,0,3,4,2,1,4,0,4,4,4,4,3,3,1
15061469,3,0,0,3,4,4,4,3,1,3,3,0,NA,4,0,0,4,4,NA,3,1,1,3,2,4,1,3,2,1,2,0,4,3,1,1,3,0,4,4,2,2,4,1,4,4,4,4,4,4,1
15061470,3,3,0,2,3,3,3,3,0,2,3,3,0,4,0,2,2,4,4,4,0,1,3,2,3,1,4,4,0,4,1,4,3,3,2,4,1,2,3,2,3,4,0,3,3,3,3,4,4,0
15061471,3,3,0,2,3,3,3,3,0,2,3,3,0,4,0,2,2,4,4,4,0,1,3,2,3,1,4,4,0,4,1,4,3,3,2,4,1,2,3,2,3,4,0,3,3,3,3,4,4,0
15061475,4,1,0,1,4,4,4,4,1,3,2,3,1,4,0,1,3,4,3,2,2,1,3,3,4,0,4,4,0,1,1,3,3,2,2,3,0,4,4,2,2,2,0,4,4,4,4,4,4,0
15061477,2,0,0,1,4,4,4,4,0,4,3,3,1,4,0,0,4,3,3,4,0,1,2,1,4,1,4,4,0,3,0,4,3,3,2,3,0,2,4,1,0,3,0,4,4,4,4,4,4,0
15061478,4,0,0,2,4,4,4,4,2,4,2,3,1,4,0,0,4,4,3,3,1,1,3,3,4,0,4,4,0,2,0,4,4,2,2,4,1,3,3,2,3,3,1,4,4,4,4,4,4,0
15061479,4,0,0,1,4,4,4,4,1,4,3,3,1,4,0,0,4,4,2,3,1,2,1,1,4,0,4,4,0,1,0,4,3,1,1,4,0,2,4,2,1,4,0,4,4,4,4,3,2,2
15061480,3,1,0,1,4,4,4,4,1,3,2,4,0,3,0,0,4,3,4,4,0,1,3,2,4,0,4,4,0,2,0,4,4,1,2,4,0,4,4,4,4,3,0,4,4,4,4,4,4,0
15061481,4,1,0,0,4,4,4,4,2,3,3,4,0,4,1,0,4,3,4,4,0,1,3,3,4,1,4,4,0,2,1,3,3,2,1,4,0,2,4,2,3,2,0,4,4,4,4,4,4,0
15061482,4,1,0,2,3,3,3,4,2,4,2,3,0,4,1,1,3,3,4,4,0,2,2,3,3,0,3,2,1,3,1,4,3,3,3,4,1,3,3,2,1,2,0,3,3,3,3,4,4,1
15061484,3,0,0,1,4,4,4,4,2,4,3,3,1,4,0,1,3,4,3,4,0,0,4,2,4,0,4,4,0,2,1,4,2,3,2,3,0,4,4,3,2,2,1,4,4,4,4,4,4,0
15061485,4,1,0,2,3,3,3,4,2,4,2,3,0,4,1,1,3,3,4,4,0,2,2,3,3,0,3,3,1,3,1,4,3,3,3,4,1,3,3,2,1,2,0,3,3,3,3,4,4,1
15061487,3,0,1,0,4,4,4,2,0,4,2,4,0,4,0,0,4,4,4,3,1,0,3,3,4,2,4,4,0,3,0,4,4,1,1,3,0,3,4,1,0,3,0,4,4,4,4,3,3,0
15061488,4,2,0,1,4,4,4,4,1,4,3,2,2,4,0,0,4,4,2,3,1,3,1,1,4,1,4,4,0,1,0,4,2,1,1,3,1,3,3,2,3,4,0,4,4,4,4,4,4,0
15061489,4,2,0,1,4,4,4,4,1,4,3,2,2,4,0,0,4,4,2,3,1,3,1,1,4,1,4,4,0,1,0,4,2,1,1,3,1,3,3,2,3,4,0,4,4,4,4,4,4,0
15061490,4,2,0,1,4,4,4,4,1,4,3,2,2,4,0,0,4,4,2,3,1,3,1,1,4,1,4,4,0,1,0,4,2,1,1,3,1,3,3,2,3,4,0,4,4,4,4,4,4,0
15061492,4,2,0,1,4,4,4,4,1,4,3,2,2,4,0,0,4,4,2,3,1,3,1,1,4,1,4,4,0,1,0,4,2,1,1,3,1,3,3,2,3,4,0,4,4,4,4,4,4,0
15061493,3,0,1,1,4,4,4,3,1,4,1,4,0,4,0,0,4,4,4,2,2,0,4,4,4,2,4,4,0,3,0,4,3,2,1,4,0,4,4,1,1,3,0,4,4,4,4,3,3,0
15061495,3,0,1,1,4,4,4,3,1,4,1,4,0,4,0,0,4,4,4,2,2,0,4,4,4,2,4,4,0,3,0,4,3,2,1,4,0,4,4,1,1,3,0,4,4,4,4,3,3,0
15061498,4,2,0,1,4,4,4,4,1,4,3,2,1,4,0,0,4,4,2,3,1,2,2,1,4,1,4,4,0,1,0,4,2,1,1,3,1,3,3,2,3,4,0,4,4,4,4,4,4,0
15061500,4,1,0,2,3,3,3,4,2,4,2,3,0,4,1,1,3,3,4,4,0,2,2,3,3,0,3,2,1,3,1,4,3,3,3,4,1,3,3,2,1,2,0,3,3,3,3,4,4,1
15061501,4,2,0,1,4,4,4,4,1,3,4,4,0,4,0,0,4,4,4,3,1,0,4,3,4,2,4,4,0,2,1,4,4,0,1,2,0,4,4,2,1,2,0,4,4,4,4,4,4,2
15061503,4,0,0,1,4,4,4,4,1,4,2,3,1,4,0,0,4,4,2,3,1,3,1,1,4,0,4,4,0,1,0,4,3,2,2,4,0,2,4,2,1,4,0,4,4,4,4,3,2,1
15061504,3,0,0,3,3,3,3,2,2,4,3,3,1,4,0,0,4,4,3,3,1,1,3,2,3,0,4,4,0,2,0,4,3,4,1,3,0,3,4,3,3,3,1,3,3,3,3,4,4,0
15061505,4,2,0,1,4,4,4,3,0,4,4,2,2,4,0,0,4,4,2,NA,NA,2,2,3,4,1,4,4,0,2,2,3,3,2,1,2,2,2,2,3,2,4,0,4,4,4,4,4,4,0
15061507,3,0,0,1,4,4,4,3,0,4,2,2,2,4,0,0,4,4,2,4,0,2,1,2,4,2,4,4,0,3,0,4,4,2,1,4,0,3,4,3,2,3,0,4,4,4,4,4,4,0
15061508,3,0,0,1,4,4,4,3,0,4,2,2,2,4,0,0,4,4,2,4,0,2,1,2,4,2,4,4,0,3,0,4,4,2,1,4,0,3,4,3,2,3,0,4,4,4,4,4,4,0
15061509,3,0,0,2,4,4,4,4,1,4,3,3,1,4,0,0,4,3,3,3,1,2,2,3,4,0,4,4,0,3,1,3,4,2,0,3,0,3,4,2,0,3,0,4,4,4,4,3,3,2
15061511,3,0,0,2,4,4,4,4,1,4,3,3,1,4,0,0,4,3,3,3,1,1,2,3,4,0,4,4,0,3,1,3,4,2,0,3,0,3,4,2,0,3,0,4,4,4,4,3,3,2
15061514,4,1,0,1,4,4,4,4,1,3,2,3,1,4,0,1,3,4,3,2,2,1,3,3,4,0,4,4,0,1,1,3,3,2,2,3,0,4,4,2,2,2,0,4,4,4,4,4,4,0
15061516,4,2,0,1,4,4,4,4,1,3,4,4,0,4,0,0,4,4,4,3,1,0,4,3,4,2,4,4,0,2,1,4,4,0,1,2,0,4,4,2,1,2,0,4,4,4,4,4,4,2
15061517,3,0,0,2,4,4,4,4,1,4,2,2,2,4,0,0,4,3,2,3,1,2,2,2,4,0,4,4,0,2,0,4,3,2,2,3,0,4,4,2,2,3,1,4,4,4,4,4,4,0
15061518,4,0,0,1,4,4,4,4,1,4,2,3,1,4,0,0,4,4,2,3,1,2,1,1,4,0,4,4,0,1,0,4,3,1,1,4,0,3,4,3,1,4,0,4,4,4,4,3,2,1
15061520,3,1,1,1,4,4,4,NA,1,4,0,4,1,4,0,0,4,4,3,4,0,2,2,1,4,1,4,4,0,3,1,3,4,1,0,3,0,4,4,2,1,3,2,4,4,4,4,3,3,0
15061521,3,2,1,2,4,4,4,4,1,4,2,3,1,4,0,0,4,4,3,4,0,1,3,3,4,1,4,4,0,4,0,3,4,2,3,4,0,4,4,1,2,4,0,4,4,4,4,3,3,0
15061523,4,0,0,2,4,4,4,4,2,4,2,3,1,4,0,0,4,4,3,3,1,1,3,3,4,0,4,4,0,2,0,4,4,2,3,4,1,3,3,2,3,3,2,4,4,4,4,4,4,0
15061524,4,1,0,1,4,4,4,3,1,3,2,3,0,4,0,0,4,4,4,3,1,1,3,3,4,1,4,4,0,4,0,4,3,1,2,3,0,4,4,0,2,4,0,4,4,4,4,3,3,0
15061525,3,0,0,1,4,4,4,3,0,4,2,2,2,4,0,0,4,4,2,4,0,2,1,2,4,2,4,4,0,3,0,4,4,2,1,4,0,3,4,3,2,3,0,4,4,4,4,4,4,0
15061526,4,0,1,1,4,4,4,3,1,4,2,4,0,4,NA,0,4,4,4,4,0,1,3,2,4,2,4,4,0,3,0,4,4,2,2,3,0,4,4,2,1,3,0,4,4,4,4,4,4,0
15061528,3,0,1,1,4,4,4,3,1,4,1,4,0,4,0,0,4,4,4,2,2,0,4,4,4,2,4,4,0,3,0,4,3,2,1,4,0,4,4,1,1,3,0,4,4,4,4,3,3,0
15061530,3,0,0,1,4,4,4,3,0,4,2,2,2,4,0,0,4,4,2,4,0,2,1,2,4,2,4,4,0,3,0,4,4,2,1,4,0,3,4,3,2,3,0,4,4,4,4,4,4,0
15061533,3,0,0,1,4,4,4,3,0,4,2,2,2,4,0,0,4,4,2,4,0,2,1,2,4,2,4,4,0,3,0,4,4,2,1,4,0,3,4,3,2,3,0,4,4,4,4,4,4,0
15061534,3,1,1,1,4,4,4,3,1,4,0,2,2,4,0,0,4,4,2,3,1,0,4,4,4,2,4,4,0,3,1,3,4,2,0,3,0,4,4,1,2,2,1,4,4,4,4,3,3,0
15061535,3,0,1,1,4,4,4,3,1,4,1,4,0,4,0,0,4,4,4,2,2,0,4,4,4,2,4,4,0,3,0,4,3,2,1,4,0,4,4,1,1,3,0,4,4,4,4,3,3,0
15061536,3,0,0,1,4,4,4,3,0,4,2,2,2,4,0,0,4,4,2,4,0,2,1,2,4,2,4,4,0,3,0,4,4,2,1,4,0,3,4,3,2,3,0,4,4,4,4,4,4,0
15061537,4,2,0,2,4,4,4,3,1,4,3,3,0,4,1,0,4,3,4,3,1,2,2,4,4,1,4,4,0,3,0,3,4,3,2,4,1,1,3,1,2,3,0,4,4,4,4,4,4,1
15061538,4,0,0,2,4,4,4,4,2,4,2,3,1,4,0,0,4,4,3,3,1,1,3,3,4,0,4,4,0,2,0,4,4,2,2,4,1,3,3,2,3,3,1,4,4,4,4,4,4,0
15061539,4,0,0,2,4,4,4,4,2,4,2,3,1,4,0,0,4,4,3,3,1,1,3,3,4,0,4,4,0,2,0,4,4,2,2,4,1,3,3,2,3,3,1,4,4,4,4,4,4,0
15061542,4,1,0,0,4,4,4,4,2,3,3,4,0,4,1,0,4,3,4,4,0,1,3,3,4,1,4,4,0,2,1,3,3,2,1,4,0,2,4,2,3,2,0,4,4,4,4,4,4,0
15061543,3,1,0,1,3,3,3,4,1,4,0,3,1,4,0,2,2,3,3,3,1,0,4,2,3,0,4,4,0,3,0,3,3,2,1,3,0,4,4,2,0,2,2,3,3,3,3,3,3,0
15061546,4,0,0,2,4,4,4,4,2,4,3,3,1,4,0,0,4,4,3,3,1,1,3,3,4,0,4,4,0,2,0,4,4,2,3,4,1,3,3,2,3,3,2,4,4,4,4,4,4,0
15061549,4,0,0,3,4,4,4,4,1,4,2,2,2,4,0,0,4,4,2,3,1,2,2,3,4,1,4,4,0,3,1,4,2,3,1,3,0,4,4,3,3,3,2,4,4,4,4,4,4,0
15061550,4,0,1,1,4,4,4,3,1,4,2,4,0,4,0,0,4,4,4,4,0,1,3,1,4,2,4,4,0,3,0,4,4,2,2,3,0,4,4,2,1,2,0,4,4,4,4,4,4,0
15061551,4,1,0,2,3,3,3,4,2,4,2,3,0,4,1,1,3,3,4,4,0,1,2,3,3,0,3,3,1,3,1,4,3,3,3,4,1,4,3,2,1,2,0,3,3,3,3,4,4,1
15061553,4,0,0,1,4,4,4,NA,1,4,3,3,1,4,1,3,2,3,3,3,1,1,2,4,4,0,4,4,0,2,0,4,3,4,3,3,0,4,4,0,2,3,0,4,4,4,4,4,4,1
15061555,4,1,0,1,4,4,4,4,1,3,2,3,1,4,0,1,3,4,3,2,2,1,3,3,4,0,4,4,0,1,1,3,3,2,3,3,0,4,4,2,2,2,0,4,4,4,4,4,4,0
15061556,4,1,0,2,3,3,3,4,2,4,2,3,0,4,1,1,3,3,4,4,0,2,2,3,3,0,3,3,1,3,1,4,3,3,3,4,1,3,3,2,1,2,0,3,3,3,3,4,4,1
15061557,4,1,0,1,4,4,4,4,1,3,2,3,1,4,0,1,3,4,3,2,2,1,3,3,4,0,4,4,0,1,1,3,3,2,2,3,0,4,4,2,2,2,0,4,4,4,4,4,4,0
15061561,4,2,0,1,4,4,4,4,1,4,2,3,1,3,0,2,3,3,3,3,1,3,2,2,4,1,4,4,0,2,0,4,2,0,1,4,0,4,4,1,3,4,0,4,4,4,4,4,4,1
15061564,4,0,0,1,4,4,4,4,1,4,3,3,1,4,0,0,4,4,2,3,2,2,1,1,4,0,4,4,0,1,0,4,3,2,1,4,0,2,4,2,1,4,0,4,4,4,4,3,2,2
15061565,4,0,0,2,3,3,3,1,2,3,1,3,1,4,0,0,4,4,3,4,0,0,4,2,3,1,4,4,0,2,1,1,4,2,3,3,0,3,4,4,3,2,0,3,3,3,3,4,4,2
15061566,4,0,0,2,4,4,4,4,2,4,2,3,1,4,0,0,4,4,3,3,1,1,3,3,4,0,4,4,0,2,0,4,4,2,2,4,1,3,3,2,3,3,1,4,4,4,4,4,4,0
15061567,4,2,1,0,4,4,4,4,2,1,4,4,0,3,0,0,4,4,4,2,2,2,2,3,4,1,4,4,0,1,1,2,4,0,1,4,0,4,4,3,4,4,2,4,4,4,4,4,4,0
15061571,4,1,0,1,4,4,4,4,1,3,4,1,NA,4,0,0,4,4,NA,3,1,1,3,2,4,0,4,4,0,1,0,4,2,0,2,3,0,4,4,2,3,3,1,4,4,4,4,4,4,0
15061575,3,0,0,1,4,4,4,4,2,4,3,3,1,4,0,1,3,4,3,4,0,0,4,2,4,0,4,4,0,2,1,4,2,3,2,3,0,4,4,3,2,2,1,4,4,4,4,4,4,0
15061576,3,3,0,2,3,3,3,3,0,2,3,3,0,4,0,2,2,4,4,4,0,1,3,2,3,1,4,4,0,4,1,4,3,3,2,4,1,2,3,2,3,4,0,3,3,3,3,4,4,0
15061577,3,1,1,1,4,4,4,4,1,4,3,3,1,4,0,0,4,4,3,2,2,1,3,3,4,1,4,4,0,0,2,4,2,1,2,3,0,4,4,2,2,4,2,4,4,4,4,4,4,0
15061580,3,0,0,2,4,4,4,4,1,4,2,2,2,4,0,0,4,3,2,3,1,2,2,2,4,0,4,4,0,2,0,4,3,2,2,3,0,4,4,2,2,3,1,4,4,4,4,4,4,0
15061585,3,3,0,2,3,3,3,3,0,2,3,3,0,4,0,2,2,4,4,4,0,1,3,2,3,1,4,4,0,4,1,4,3,3,2,4,1,2,3,2,3,4,0,3,3,3,3,4,4,0
15061586,3,3,0,2,3,3,3,3,0,2,3,3,0,4,0,2,2,4,4,4,0,1,3,2,3,1,4,4,0,4,1,4,3,3,2,4,1,2,3,2,3,4,0,3,3,3,3,4,4,0
15061588,4,1,0,2,3,3,3,4,2,4,2,3,0,4,1,1,3,3,4,4,0,2,2,3,3,0,3,2,1,3,1,4,3,3,3,4,1,3,3,2,1,2,0,3,3,3,3,4,4,1
15061601,3,0,0,2,4,4,4,4,1,4,2,2,2,4,0,0,4,3,2,3,1,2,2,2,4,0,4,4,0,2,0,4,3,2,2,3,0,4,4,2,2,3,1,4,4,4,4,4,4,0
15061602,4,0,0,1,4,4,4,3,1,4,2,3,1,4,1,2,2,3,3,3,1,2,2,4,4,0,4,4,0,2,0,4,3,3,2,3,0,3,4,0,2,3,NA,4,4,4,4,4,4,1
15061604,4,2,1,1,3,4,4,3,3,4,2,2,2,3,1,2,2,4,2,NA,NA,1,3,2,4,2,4,2,0,4,2,4,3,3,3,3,0,3,4,2,1,4,2,3,3,4,4,4,4,2
15061608,3,3,0,2,3,3,3,3,0,2,3,3,0,4,0,2,2,4,4,4,0,1,3,2,3,1,4,4,0,4,1,4,3,3,2,4,1,2,3,2,3,4,0,3,3,3,3,4,4,0
15061609,4,0,0,2,4,4,4,4,2,4,2,3,1,4,0,0,4,4,3,3,1,1,3,3,4,0,4,4,0,2,0,4,4,2,2,4,1,3,3,2,3,3,1,4,4,4,4,4,4,0
15061610,3,0,0,2,4,4,4,4,1,4,2,2,2,4,0,0,4,3,2,3,1,2,2,2,4,0,4,4,0,2,0,4,3,2,2,3,0,4,4,2,2,3,1,4,4,4,4,4,4,0
15061614,3,0,0,3,3,3,3,2,2,4,3,3,1,4,0,0,4,4,3,3,1,1,3,2,3,0,4,4,0,2,0,4,3,4,1,3,0,2,4,3,3,3,1,3,3,3,3,4,4,0
15061621,4,2,0,1,4,4,4,4,1,3,4,4,0,4,0,0,4,4,4,3,1,0,4,3,4,2,4,4,0,2,1,4,4,0,1,2,0,4,4,2,1,2,0,4,4,4,4,4,4,2
15061622,4,1,0,1,4,4,4,4,1,3,2,3,1,4,0,1,3,4,3,2,2,1,3,3,4,1,4,4,0,2,1,3,3,2,2,3,0,4,4,2,2,2,0,4,4,4,4,4,4,0
15061626,3,2,0,1,4,4,4,4,3,3,3,3,1,4,0,0,4,4,3,3,1,2,2,2,4,1,4,4,0,3,1,3,3,1,1,3,0,4,4,2,3,4,1,4,4,4,4,4,4,0
15061627,3,1,0,1,4,4,4,4,1,4,3,2,2,4,0,1,3,3,2,4,0,2,2,1,4,0,4,4,0,1,1,3,2,2,1,4,0,4,4,4,2,1,0,4,4,4,4,4,4,0
15061628,3,0,0,2,4,4,4,4,1,4,3,3,1,4,0,0,4,3,3,3,1,2,2,3,4,0,4,4,0,3,1,3,4,2,0,3,0,3,4,2,0,3,0,4,4,4,4,3,3,2
15061629,4,1,1,1,4,4,4,4,1,4,3,3,2,4,0,0,4,4,2,3,1,1,3,2,4,3,4,4,0,3,1,2,4,1,1,4,0,4,4,4,3,2,0,4,4,4,4,4,4,1
15061630,3,1,1,1,4,4,4,3,1,4,0,2,2,4,0,0,4,4,2,3,1,0,4,4,4,2,4,4,0,3,1,3,4,2,0,3,0,4,4,1,2,2,1,4,4,4,4,3,3,0
15061632,3,0,0,3,3,3,3,2,2,4,3,3,1,4,0,0,4,4,3,3,1,1,3,2,3,0,4,4,0,2,0,4,3,4,1,3,0,2,4,3,3,3,1,3,3,3,3,4,4,0
15061633,3,1,0,1,3,3,3,4,1,2,2,3,1,4,0,1,3,2,3,4,0,1,3,2,3,1,4,4,0,2,1,4,4,2,0,3,0,4,4,2,2,1,0,3,3,3,3,4,4,1
15061638,4,1,0,1,4,4,4,4,1,3,2,3,1,4,0,1,3,4,3,2,2,1,3,3,4,0,4,4,0,1,1,3,3,2,2,3,0,4,4,2,2,2,0,4,4,4,4,4,4,0
15061639,4,2,0,2,4,4,4,2,1,4,3,1,1,4,0,0,4,4,3,3,1,3,1,3,4,0,4,4,0,3,0,4,2,1,3,3,1,3,3,2,3,4,0,4,4,4,4,4,4,0
15061640,3,0,0,1,4,4,4,4,0,4,2,4,1,4,0,2,3,4,3,3,1,1,3,3,4,0,4,4,0,3,0,4,3,3,1,4,1,3,3,1,3,4,1,4,4,4,4,4,4,0
15061641,4,2,0,2,4,4,4,2,1,4,3,1,1,4,0,0,4,4,3,3,1,3,1,3,4,0,4,4,0,3,0,4,2,1,3,3,1,3,3,2,3,4,0,4,4,4,4,4,4,0
15061642,4,1,0,1,4,4,4,4,0,3,2,3,1,4,0,1,3,4,3,2,2,1,3,3,4,0,4,4,0,1,1,3,3,2,2,3,0,4,4,2,2,2,0,4,4,4,4,4,4,0
15061645,3,0,0,1,4,4,4,4,0,4,2,4,1,4,0,2,3,4,3,3,1,1,3,3,4,0,4,4,0,3,0,4,3,3,1,4,1,3,3,1,3,4,1,4,4,4,4,4,4,0
15061646,4,2,0,2,4,4,4,3,1,4,3,3,0,4,1,0,4,3,4,3,1,2,2,4,4,1,4,4,0,3,0,3,4,3,2,4,1,1,3,1,2,3,0,4,4,4,4,4,4,1
15061649,3,0,1,2,3,3,3,3,0,4,2,3,0,4,0,2,2,3,4,3,1,0,4,3,3,1,4,4,0,3,1,4,3,2,1,4,0,4,4,4,3,3,1,3,3,3,3,4,4,0
15061650,3,0,0,2,3,3,3,3,1,3,3,3,0,4,0,0,4,3,4,4,0,0,4,1,3,2,4,4,0,1,2,4,4,2,0,3,2,1,2,3,2,2,0,3,3,3,3,4,4,0
15061651,3,0,0,1,4,4,4,3,0,4,2,2,2,4,0,0,4,4,2,4,0,2,1,2,4,2,4,4,0,3,0,4,4,2,1,4,0,3,4,3,2,3,0,4,4,4,4,4,4,0
15061653,4,2,0,2,4,4,4,4,1,4,4,3,1,3,0,1,3,3,3,3,1,2,2,1,4,0,4,4,0,2,1,4,4,3,2,3,0,4,4,2,2,3,1,4,4,4,4,4,4,1
15061654,3,0,0,3,3,3,3,2,2,4,3,3,1,4,0,0,4,4,3,3,1,1,3,2,3,0,4,4,0,2,0,4,3,4,1,3,0,2,4,3,3,3,1,3,3,3,3,4,4,0
15061658,3,0,0,3,3,3,3,2,2,4,3,3,1,4,NA,0,4,4,3,3,1,1,3,2,3,0,4,4,0,2,0,4,3,4,1,3,0,2,4,3,3,3,1,3,3,3,3,4,4,0
