SAMPLES,c1_10269,c1_11211,c1_12858,c1_13006,c1_13515,c1_15225,c1_15470,c1_16534,c1_16540,c1_16542,c1_3098,c1_3497,c1_3499,c1_4347,c1_5112,c1_513,c1_5837,c1_6192,c1_7871,c1_7872,c1_7874,c1_8069,c2_10681,c2_12976,c2_14490,c2_14491,c2_14980,c2_15047,c2_19135,c2_21041,c2_22024,c2_23833,c2_23835,c2_25179,c2_27270,c2_27644,c2_27900,c2_32257,c2_3318,c2_34091,c2_39029,c2_4030,c2_45035,c2_45914,c2_47202,c2_49017,c2_53347,c2_53914,c2_58249,c2_686
15061411,3,3,4,2,4,1,2,3,3,3,4,2,0,1,3,2,0,4,4,4,0,3,4,2,3,3,0,1,3,0,2,0,4,4,3,1,2,4,2,0,0,1,0,3,4,1,0,1,1,4
15061414,3,0,4,1,4,1,1,1,1,4,4,2,1,3,3,3,1,3,4,4,0,4,3,2,3,1,0,0,2,0,1,1,3,4,3,0,1,3,4,0,1,1,1,2,4,1,0,3,1,2
15061415,3,3,4,1,3,1,1,1,2,3,4,3,1,2,1,2,0,4,3,3,1,4,4,1,4,3,0,3,3,0,1,0,4,4,2,3,0,4,2,0,1,3,0,4,3,1,0,2,4,2
15061417,3,0,4,1,4,1,1,1,1,4,4,2,1,3,3,3,1,3,4,4,0,4,3,2,3,2,0,0,2,0,1,1,3,4,3,0,1,3,4,0,1,1,1,2,4,1,0,3,1,2
15061418,3,0,4,1,4,1,1,1,1,4,4,2,1,3,3,3,1,3,4,4,0,4,3,2,3,1,0,0,2,0,1,1,3,4,3,0,1,3,4,0,1,1,1,2,4,1,0,3,1,2
15061419,4,3,4,3,4,2,1,2,2,3,4,2,0,4,3,2,0,3,4,4,0,4,4,2,3,2,0,4,3,0,0,0,4,3,4,0,2,4,3,0,1,0,0,3,4,1,0,1,3,3
15061420,4,3,2,1,4,2,3,1,0,4,4,2,2,2,1,3,0,4,3,3,0,3,4,3,4,1,1,3,1,1,2,0,4,1,2,2,2,3,3,0,1,3,1,4,4,2,2,3,2,0
15061421,4,3,4,3,3,1,0,1,1,4,4,2,1,3,1,2,1,3,3,3,1,4,3,2,3,2,2,2,2,1,1,0,4,3,3,1,2,4,4,0,1,2,1,4,3,1,0,2,3,3
15061422,4,3,4,1,4,1,1,1,1,4,4,3,0,1,0,3,1,4,4,4,0,4,4,4,3,4,0,3,0,1,1,0,4,3,3,1,0,4,4,0,1,1,0,2,4,NA,0,3,2,1
15061423,4,3,4,2,4,1,1,1,1,4,4,3,0,1,0,3,1,4,4,4,0,4,4,4,3,4,0,3,0,2,1,0,4,2,3,1,0,4,4,0,1,1,0,3,4,NA,0,2,2,2
15061424,3,2,4,2,3,1,1,2,2,3,4,2,0,1,2,1,1,4,3,3,1,3,4,1,3,3,3,1,2,0,2,0,4,1,3,1,1,3,2,1,1,1,0,3,3,1,0,3,1,3
15061425,4,1,4,3,3,2,1,2,2,4,3,3,1,3,3,4,1,4,3,3,1,4,3,2,2,3,2,2,2,0,1,1,3,3,3,1,0,4,4,1,2,1,0,2,3,0,0,3,1,3
15061430,4,1,4,3,3,2,1,2,2,4,3,3,1,3,3,4,1,4,3,3,1,4,3,2,2,3,2,2,2,0,1,1,3,3,3,1,0,4,4,1,2,1,0,2,3,0,0,3,1,3
15061434,3,3,4,1,3,1,1,1,2,3,4,3,1,2,1,2,0,4,3,3,1,4,4,1,4,3,0,3,3,0,2,0,4,4,2,3,0,4,2,0,1,3,0,4,3,1,0,2,4,2
15061435,4,3,3,1,3,3,0,1,1,4,3,1,1,3,4,3,0,4,2,3,1,4,3,1,3,4,2,0,3,0,1,1,3,4,2,1,2,4,4,0,3,3,1,3,3,1,1,2,1,2
15061436,4,2,3,2,2,2,1,2,0,4,4,0,0,3,3,2,0,2,2,3,0,4,4,3,3,3,1,4,2,0,1,0,4,4,4,0,2,3,4,1,1,1,0,2,4,0,1,2,2,2
15061437,4,2,4,1,3,0,2,2,1,4,4,4,1,2,3,1,0,4,4,4,0,2,4,2,3,4,0,2,4,0,2,0,4,4,3,2,2,4,3,1,0,1,0,4,4,1,0,NA,2,3
15061438,3,0,4,1,4,1,1,1,1,4,4,2,1,3,3,3,1,3,4,4,0,4,3,2,3,2,0,0,2,0,1,1,3,4,3,0,1,3,4,0,1,1,1,2,4,1,0,3,1,2
15061439,4,2,4,1,3,0,2,2,1,4,4,4,1,2,3,1,0,4,4,4,0,2,4,2,3,4,0,2,4,0,2,0,4,4,3,2,2,4,3,1,0,1,0,4,4,1,0,NA,2,3
15061441,4,2,4,2,4,1,1,2,2,3,4,3,2,3,1,2,1,4,3,4,0,3,2,0,3,3,0,2,2,1,3,1,3,3,4,0,2,4,4,0,0,1,0,3,3,1,0,3,1,4
15061442,3,3,4,2,4,1,2,3,3,3,4,2,0,1,3,2,0,4,4,4,0,3,4,2,3,3,0,1,3,0,2,0,4,4,3,1,2,4,2,0,0,1,0,3,4,1,0,1,1,4
15061443,4,2,3,2,2,2,1,2,0,4,4,0,0,3,3,2,0,2,2,3,0,4,4,3,3,3,1,4,2,0,1,0,4,4,4,0,2,3,4,1,1,1,0,2,4,0,1,2,2,2
15061444,3,3,4,2,3,1,1,1,3,3,4,1,0,2,2,3,0,4,4,4,0,3,4,3,3,3,0,2,3,0,2,0,4,4,3,1,0,4,2,0,1,2,1,3,4,1,0,2,1,2
15061445,4,2,4,2,4,1,1,2,2,3,4,3,2,3,1,2,1,4,3,4,0,3,2,0,3,3,0,2,2,1,3,1,3,3,4,0,2,4,4,0,0,1,0,3,3,1,0,3,1,4
15061447,4,2,4,1,NA,1,1,1,1,4,4,2,0,1,0,2,1,4,3,4,0,4,4,4,3,4,1,3,1,1,2,0,4,3,3,2,0,4,3,0,1,2,0,3,4,2,0,2,2,2
15061453,4,2,4,2,4,1,1,2,2,3,4,3,2,3,1,2,1,4,3,4,0,3,2,0,3,3,0,2,2,1,3,1,3,3,4,0,2,4,4,0,0,1,0,3,3,1,0,3,1,4
15061458,4,1,4,3,3,2,1,2,2,4,3,3,1,3,3,4,1,4,3,3,1,4,3,2,2,3,2,2,2,0,1,1,3,3,3,1,0,4,4,1,2,1,0,2,3,0,0,3,1,3
15061459,3,0,4,1,4,1,1,1,1,4,4,2,1,3,3,3,1,3,4,4,0,4,3,2,3,1,0,0,2,0,1,1,3,4,3,0,1,3,4,0,1,1,1,2,4,1,0,3,1,2
15061461,4,1,4,3,3,2,1,2,2,4,3,3,1,3,3,4,1,4,3,3,1,4,3,2,2,3,2,2,2,0,1,1,3,3,3,1,0,4,4,1,2,1,0,2,3,0,0,3,1,3
15061462,4,2,4,1,3,0,2,2,1,4,4,4,1,2,3,1,0,4,4,4,0,2,4,2,3,4,0,2,4,0,2,0,4,4,3,2,2,4,3,1,0,1,0,4,4,1,0,NA,2,3
15061463,4,3,4,2,NA,1,1,1,1,4,4,3,0,2,0,2,1,4,4,4,NA,4,4,4,3,3,1,2,1,2,1,0,4,3,3,1,1,4,4,0,1,1,0,3,4,2,0,2,2,2
15061469,3,1,3,1,1,3,1,3,3,4,2,2,1,3,2,3,0,3,4,4,0,3,3,2,4,3,0,2,2,0,3,0,4,3,4,2,2,3,4,0,1,1,0,3,4,2,1,2,1,1
15061470,3,2,3,3,3,2,1,1,2,2,3,1,0,4,1,3,0,3,2,2,1,3,4,2,4,3,2,1,2,1,2,0,4,2,3,1,1,3,2,0,2,2,1,2,3,3,1,2,2,1
15061471,3,2,3,3,3,2,1,1,2,2,3,1,0,4,1,3,0,3,2,2,1,3,4,2,4,3,3,1,2,1,2,0,4,2,3,1,1,3,2,0,2,2,1,2,3,3,1,2,2,1
15061475,4,3,4,3,3,1,0,1,1,4,4,2,1,3,1,2,1,3,3,3,1,4,3,2,3,1,2,2,2,1,1,0,4,3,3,1,2,4,4,0,1,2,1,4,3,1,0,2,3,3
15061477,3,3,4,2,3,1,1,1,3,3,4,1,0,2,2,3,0,4,4,4,0,3,4,3,3,3,0,2,3,0,2,0,4,4,3,1,0,4,2,0,1,2,1,3,4,1,0,2,1,2
15061478,4,3,4,3,4,2,1,2,2,3,4,2,0,4,3,2,0,3,4,4,0,4,4,2,3,2,0,4,3,0,0,0,4,3,4,0,2,4,3,0,1,0,0,3,4,1,0,1,3,3
15061479,4,3,4,1,4,1,1,1,1,4,4,3,0,1,0,3,1,4,4,4,0,4,4,4,3,4,0,3,0,2,2,0,4,3,3,1,0,4,4,0,1,1,0,3,4,NA,0,3,2,2
15061480,4,2,4,2,4,1,1,2,2,3,4,3,2,3,1,2,1,4,3,4,0,3,2,0,3,3,0,2,2,1,3,1,3,3,4,0,2,4,4,0,0,1,0,3,3,1,0,3,1,4
15061481,4,1,4,2,4,0,0,1,1,4,4,2,1,2,1,3,0,3,3,3,1,4,3,1,3,3,2,3,3,0,1,0,4,4,3,1,4,4,3,0,1,2,0,4,3,2,0,2,3,4
15061482,4,2,3,2,2,2,1,2,0,4,4,0,0,3,3,2,0,2,2,3,0,4,4,3,3,3,1,4,2,0,1,0,4,4,4,0,2,3,4,1,1,1,0,2,4,0,1,2,2,2
15061484,4,2,4,2,3,1,0,1,1,4,3,1,1,3,2,3,1,3,3,3,1,4,3,2,4,3,2,1,3,0,1,1,3,3,3,1,2,4,3,1,2,2,1,3,3,1,0,2,2,3
15061485,4,2,3,2,2,2,1,2,0,4,4,0,0,3,3,2,0,2,2,3,0,4,4,3,3,3,1,4,2,0,1,0,4,4,4,0,2,3,4,1,1,1,0,2,4,0,1,2,2,2
15061487,3,3,4,2,4,0,1,1,3,2,4,2,0,1,1,2,0,4,4,4,0,3,4,2,3,1,2,2,2,2,2,0,4,2,3,1,1,3,0,1,0,2,1,3,4,1,0,2,2,3
15061488,3,0,4,1,4,1,1,1,1,4,4,2,1,3,3,3,1,3,4,4,0,4,3,2,3,1,0,0,2,0,1,1,3,4,3,0,1,3,4,0,1,1,1,2,4,1,0,3,1,2
15061489,3,0,4,1,4,1,1,1,1,4,4,2,1,3,3,3,1,3,4,4,0,4,3,2,3,2,0,0,2,0,1,1,3,4,3,0,1,3,4,0,1,1,1,2,4,1,0,3,1,2
15061490,3,0,4,1,4,1,1,1,1,4,4,2,1,3,3,3,1,3,4,4,0,4,3,2,3,2,0,0,2,0,1,1,3,4,3,0,1,3,4,0,1,1,1,2,4,1,0,3,1,2
15061492,3,0,4,1,4,1,1,1,1,4,4,2,1,3,3,3,1,3,4,4,0,4,3,2,3,2,0,0,2,0,1,1,3,4,3,0,1,3,4,0,1,1,1,2,4,1,0,3,1,2
15061493,4,2,4,1,3,1,0,1,1,3,4,4,1,1,2,1,0,4,4,4,0,4,4,2,3,3,0,4,3,0,3,0,4,4,2,2,0,4,2,0,1,2,0,3,4,1,0,2,4,3
15061495,4,2,4,1,3,1,0,1,1,3,4,4,1,1,2,1,0,4,4,4,0,4,4,2,3,3,0,4,3,0,3,0,4,4,2,2,0,4,2,0,1,2,0,3,4,1,0,2,4,3
15061498,3,1,4,1,NA,1,1,1,1,4,4,3,1,3,3,3,1,3,4,4,0,4,3,2,3,2,0,1,2,0,1,1,3,4,3,0,1,3,4,0,1,1,1,2,4,1,0,3,2,2
15061500,4,2,3,2,2,2,1,2,0,4,4,0,0,3,3,2,0,2,2,3,0,4,4,3,3,3,1,4,2,0,1,0,4,4,4,0,2,3,4,1,1,1,0,2,4,0,1,2,2,2
15061501,4,1,3,2,4,1,4,1,1,4,4,1,0,2,2,4,1,4,3,3,1,2,4,2,3,2,1,2,0,2,3,0,4,4,3,1,1,4,2,1,2,1,1,3,3,2,1,2,2,1
15061503,4,3,4,2,4,1,1,1,1,4,4,3,0,1,0,2,1,4,4,4,0,4,4,4,3,4,0,2,0,2,1,0,4,3,3,1,0,4,4,0,1,1,0,3,4,NA,0,3,2,1
15061504,4,1,3,2,3,3,1,2,2,3,NA,3,2,1,2,3,0,3,3,3,0,3,3,2,3,2,1,3,1,1,3,0,4,3,4,1,2,4,4,0,0,2,0,2,4,2,1,3,1,3
15061505,4,2,4,2,4,1,0,2,0,4,4,1,1,3,2,4,0,4,2,2,2,3,4,3,4,3,0,0,4,0,0,1,3,3,4,0,2,4,3,1,2,1,0,1,2,2,0,3,3,0
15061507,3,3,4,2,4,1,2,3,3,3,4,2,0,1,3,2,0,4,4,4,0,3,4,2,3,3,0,1,3,0,2,0,4,4,3,1,2,4,2,0,0,1,0,3,4,1,0,1,1,4
15061508,3,3,4,2,4,1,2,3,3,3,4,2,0,1,3,2,0,4,4,4,0,3,4,2,3,3,0,1,3,0,2,0,4,4,3,1,2,4,2,0,0,1,0,3,4,1,0,1,1,4
15061509,2,2,4,2,3,2,1,2,1,3,4,2,2,2,1,3,1,4,1,2,2,4,4,2,4,2,NA,0,3,0,1,0,4,2,2,3,0,4,2,0,1,2,0,3,2,1,0,2,3,2
15061511,2,2,4,2,3,2,1,2,1,3,4,2,2,2,1,3,1,4,1,2,2,4,4,2,4,2,NA,0,3,0,1,0,4,2,2,3,0,4,2,0,1,2,0,3,2,1,0,2,3,2
15061514,4,3,4,3,3,1,0,1,1,4,4,2,1,3,1,2,1,3,3,3,1,4,3,2,3,2,2,2,2,1,1,0,4,3,3,1,2,4,4,0,1,2,1,4,3,1,0,2,3,3
15061516,4,1,3,3,4,1,4,1,1,4,4,1,0,2,2,4,1,4,3,3,1,2,4,2,3,2,1,2,0,2,3,0,4,4,3,1,1,4,2,1,2,1,1,3,3,2,1,2,2,1
15061517,4,2,4,2,3,2,2,2,2,4,3,3,1,2,2,2,1,4,3,3,1,4,3,2,3,4,2,1,2,0,2,0,4,3,3,1,1,4,4,0,1,1,0,4,3,1,0,2,1,2
15061518,4,3,4,1,4,1,1,1,1,4,4,3,0,1,0,2,1,4,4,4,0,4,4,4,3,4,0,3,0,2,2,0,4,3,3,1,0,4,4,0,1,1,0,3,4,NA,0,3,2,1
15061520,NA,2,3,2,3,1,2,2,1,3,3,2,0,2,2,0,1,3,4,4,0,4,4,2,2,3,2,1,3,0,1,0,4,2,3,2,1,4,2,0,3,3,1,3,4,2,1,2,1,2
15061521,3,1,4,2,3,2,2,2,2,3,4,3,1,3,2,2,0,3,3,3,1,2,3,2,3,3,2,2,3,0,1,0,4,2,3,3,0,4,1,0,1,2,0,3,3,2,0,2,3,3
15061523,4,3,4,3,4,2,1,2,2,3,4,2,0,4,3,2,0,3,4,4,0,4,4,2,3,2,0,4,3,0,0,0,4,3,4,0,1,4,3,0,1,0,0,3,4,1,0,1,3,3
15061524,3,3,4,2,3,1,1,0,0,4,4,2,1,2,2,2,0,4,4,4,0,4,4,3,4,2,0,4,3,1,2,0,4,4,2,2,0,4,2,0,1,4,0,3,4,2,0,2,3,3
15061525,3,3,4,2,4,1,2,3,3,3,4,2,0,1,3,2,0,4,4,4,0,3,4,2,3,3,0,1,3,0,2,0,4,4,3,1,2,4,2,0,0,1,0,3,4,1,0,1,1,4
15061526,3,2,4,2,3,1,1,2,2,NA,4,2,0,1,2,2,1,4,3,3,1,3,NA,1,3,3,3,1,2,0,2,0,4,2,3,1,2,3,2,1,1,1,0,3,3,1,0,3,2,3
15061528,4,2,4,1,3,1,0,1,1,3,4,4,1,1,2,1,0,4,4,4,0,4,4,2,3,3,0,4,3,0,3,0,4,4,2,2,0,4,2,0,1,2,0,3,4,1,0,2,4,3
15061530,3,3,4,2,4,1,2,3,3,3,4,2,0,1,3,2,0,4,4,4,0,3,4,2,3,3,0,1,3,0,2,0,4,4,3,1,2,4,2,0,0,1,0,3,4,1,0,1,1,4
15061533,3,3,4,2,4,1,2,3,3,3,4,3,0,1,3,2,0,4,4,4,0,3,4,2,3,3,0,1,3,0,2,0,4,4,3,1,2,4,2,0,0,1,0,3,4,1,0,1,1,4
15061534,4,2,3,0,3,1,1,0,1,3,3,4,2,3,3,0,1,3,3,3,1,4,3,1,2,3,2,2,2,0,1,1,3,2,2,4,1,4,3,0,3,3,1,2,3,NA,1,3,4,1
15061535,4,2,4,1,3,1,0,1,1,3,4,4,1,1,2,1,0,4,4,4,0,4,4,2,3,3,0,4,3,0,3,0,4,4,2,2,0,4,2,0,1,2,0,3,4,1,0,2,4,3
15061536,3,3,4,2,4,1,2,3,3,3,4,3,0,1,3,2,0,4,4,4,0,3,4,2,3,3,0,1,3,0,2,0,4,4,3,1,1,4,2,0,0,1,0,3,4,1,0,1,1,4
15061537,4,1,4,2,4,2,1,1,1,4,4,3,2,3,2,3,1,3,3,3,0,4,2,2,4,3,1,3,1,0,1,0,4,3,4,0,3,3,3,1,1,2,0,2,4,1,1,3,4,2
15061538,4,3,4,3,4,2,1,2,2,3,4,2,0,4,3,2,0,3,4,4,0,4,4,2,3,2,0,4,3,0,0,0,4,3,4,0,2,4,3,0,1,0,0,3,4,1,0,1,3,3
15061539,4,3,4,3,4,2,1,2,2,3,4,2,0,4,3,2,0,3,4,4,0,4,4,2,3,2,0,4,3,0,0,0,4,3,4,0,2,4,3,0,1,0,0,3,4,1,0,1,3,3
15061542,4,1,4,2,4,0,0,1,1,4,4,2,1,2,0,3,0,3,3,3,1,4,3,1,3,3,2,3,3,0,1,0,4,4,3,1,4,4,3,0,1,2,0,4,3,2,0,2,3,4
15061543,3,2,2,3,2,1,1,3,2,3,3,2,0,3,3,0,0,3,3,4,0,4,4,2,2,4,2,1,2,1,0,0,4,4,3,3,1,3,3,1,2,2,1,4,4,1,2,2,2,2
15061546,4,3,4,3,4,2,1,3,3,3,4,3,0,4,3,3,0,3,4,4,0,4,4,2,3,2,0,4,3,0,0,0,4,3,4,0,1,4,3,0,1,0,0,3,4,1,0,1,3,3
15061549,4,1,4,3,4,3,1,1,1,4,3,3,1,1,2,2,0,3,2,3,1,3,3,2,4,3,2,0,4,0,1,1,4,3,3,0,3,4,4,1,1,1,0,3,3,2,0,2,2,3
15061550,3,2,4,2,3,1,1,2,2,3,4,2,0,1,2,2,1,4,3,3,1,3,4,1,3,3,3,1,2,0,2,0,4,1,3,1,1,3,2,1,1,1,0,3,3,1,0,3,1,3
15061551,4,2,3,2,2,2,1,2,0,4,4,0,0,3,3,2,0,2,2,3,0,4,4,3,3,3,1,4,2,0,1,0,4,4,4,0,1,3,4,1,1,1,0,2,4,0,1,2,2,2
15061553,4,2,4,1,3,1,0,1,2,4,4,2,1,1,2,3,1,2,3,3,0,4,3,2,3,1,1,3,2,0,1,1,4,3,4,0,2,2,4,1,0,2,1,2,4,1,2,3,4,2
15061555,4,3,4,3,3,1,0,1,1,4,4,2,1,3,1,2,1,3,3,3,1,4,3,2,3,2,2,2,2,1,1,0,4,3,3,1,2,4,4,0,1,2,1,4,3,1,0,2,3,3
15061556,4,2,3,2,2,2,1,2,0,4,4,0,0,3,3,2,0,2,2,3,0,4,4,3,3,3,1,4,2,0,1,0,4,4,4,0,1,3,4,1,1,1,0,2,4,0,1,2,2,2
15061557,4,3,4,3,3,1,0,1,1,4,4,2,1,3,1,2,1,3,3,3,1,4,3,2,3,2,2,2,2,1,1,0,4,3,3,1,2,4,4,0,1,2,1,4,3,1,0,2,3,3
15061561,4,2,4,0,4,1,1,2,1,4,4,3,2,1,2,2,0,3,3,4,0,4,4,1,4,1,0,1,1,0,0,2,2,4,4,1,2,4,4,1,1,4,0,3,4,0,0,2,2,1
15061564,4,3,4,2,4,1,2,1,2,4,4,3,0,1,0,3,1,4,4,4,0,4,4,4,3,4,0,3,0,2,1,0,4,3,3,1,0,4,4,0,1,1,0,3,4,NA,0,3,2,2
15061565,4,2,2,1,2,2,1,0,1,4,3,3,2,3,2,1,1,2,2,3,1,3,3,2,3,3,3,1,2,0,2,0,4,2,3,2,3,2,4,0,1,3,2,2,3,1,3,3,1,2
15061566,4,3,4,3,4,2,1,2,2,3,4,2,0,4,3,2,0,3,4,4,0,4,4,2,3,2,0,4,3,0,0,0,4,3,4,0,2,4,3,0,1,0,0,3,4,1,0,1,3,3
15061567,4,2,4,3,4,0,1,2,0,4,4,1,0,3,3,4,0,3,3,4,0,3,4,0,4,3,0,1,4,0,1,1,3,4,3,0,3,4,3,1,2,4,1,2,4,1,0,2,3,3
15061571,3,2,4,1,3,1,0,2,2,4,4,2,1,2,1,4,0,3,4,4,0,3,3,1,4,1,0,2,1,0,1,1,3,4,4,1,1,4,4,0,2,2,1,3,4,1,0,2,2,3
15061575,4,2,4,2,3,1,0,1,1,4,3,1,1,3,2,3,1,3,3,3,1,4,3,2,4,3,2,1,3,0,1,1,3,3,3,1,2,4,3,1,2,2,1,3,3,1,0,2,2,3
15061576,3,2,3,3,3,2,1,1,2,2,3,1,0,4,1,3,0,3,2,2,1,3,4,2,4,3,3,1,2,1,2,0,4,2,3,1,1,3,2,0,2,2,1,2,3,3,1,2,2,1
15061577,4,2,4,2,3,1,1,2,0,4,3,3,0,2,2,3,1,4,3,3,1,4,4,2,4,3,2,0,1,0,2,2,3,3,2,1,2,4,4,1,2,3,0,2,3,0,0,2,3,1
15061580,4,2,4,2,3,2,2,2,2,4,3,3,1,2,2,2,1,4,3,3,1,4,3,2,3,4,2,1,2,0,2,0,4,3,3,1,1,4,4,0,1,1,0,4,3,1,0,2,1,2
15061585,3,2,3,3,3,2,1,1,2,2,3,1,0,4,1,3,0,3,2,2,1,3,4,2,4,3,3,1,2,1,2,0,4,2,3,1,1,3,2,0,2,2,1,2,3,3,1,2,2,1
15061586,3,2,3,3,3,2,1,1,2,2,3,1,0,4,1,3,0,3,2,2,1,3,4,2,4,3,3,1,2,1,2,0,4,2,3,1,1,3,2,0,2,2,1,2,3,3,1,2,2,1
15061588,4,2,3,2,2,2,1,2,0,4,4,0,0,3,3,2,0,2,2,3,0,4,4,3,3,3,1,4,2,0,1,0,4,4,4,0,2,3,4,1,1,1,0,2,4,0,1,2,2,2
15061601,4,2,4,2,3,2,2,2,2,4,3,3,1,2,2,2,1,4,3,3,1,4,3,2,3,4,2,1,2,0,2,0,4,3,3,1,1,4,4,0,1,1,0,4,3,1,0,2,1,2
15061602,4,2,4,2,3,1,0,1,2,4,4,2,1,1,2,2,1,2,3,3,0,4,3,2,3,1,1,3,2,0,1,1,3,3,4,0,3,2,4,1,0,1,1,2,4,1,1,2,4,2
15061604,4,2,2,3,3,1,3,1,1,4,4,3,2,3,2,2,0,2,2,2,2,4,3,3,4,3,2,1,2,1,3,0,4,3,2,1,4,3,4,0,0,3,2,1,2,1,2,4,4,1
15061608,3,2,3,3,3,2,1,1,2,2,3,1,0,4,1,3,0,3,2,2,1,3,4,2,4,3,3,1,2,1,2,0,4,2,3,1,1,3,2,0,2,2,1,2,3,3,1,2,2,1
15061609,4,3,4,3,4,2,1,2,2,3,4,2,0,4,3,2,0,3,4,4,0,4,4,2,3,2,0,4,3,0,0,0,4,3,4,0,2,4,3,0,1,0,0,3,4,1,0,1,3,3
15061610,4,2,4,2,3,2,2,2,2,4,3,3,1,2,2,2,1,4,3,3,1,4,3,2,3,4,2,1,2,0,2,0,4,3,3,1,1,4,4,0,1,1,0,4,3,1,0,2,1,2
15061614,4,1,3,2,3,3,1,2,2,3,NA,3,2,1,2,3,0,3,3,3,0,3,3,2,3,2,1,3,1,1,3,0,4,3,4,1,2,4,4,0,0,2,0,2,4,2,1,3,1,3
15061621,4,1,3,3,4,1,4,1,1,4,4,1,0,2,2,4,1,4,3,3,1,2,4,2,3,2,1,2,0,2,3,0,4,4,3,1,1,4,2,1,2,1,1,3,3,2,1,2,2,1
15061622,3,3,4,2,3,1,1,2,2,NA,4,2,1,3,1,2,1,3,3,3,1,4,3,2,3,2,2,2,2,1,1,NA,4,3,3,1,2,4,3,0,1,2,1,4,3,1,0,2,2,3
15061626,4,3,4,4,NA,1,2,2,1,4,3,3,2,3,3,3,0,3,4,4,NA,3,2,1,4,3,0,1,2,1,3,0,4,4,3,1,2,4,4,0,1,2,0,3,4,2,0,2,1,3
15061627,4,1,4,1,2,1,0,3,1,4,4,2,0,3,1,3,0,3,4,4,0,4,4,2,3,2,0,2,2,1,1,0,4,4,3,2,1,4,4,0,1,2,0,3,4,2,0,2,1,4
15061628,2,2,4,2,3,2,1,2,1,3,4,2,2,2,1,3,1,4,1,2,2,4,4,2,4,2,NA,0,3,0,1,0,4,2,2,3,0,4,2,0,1,2,0,3,2,1,0,2,3,2
15061629,2,4,4,0,4,1,2,3,4,2,4,1,0,2,2,3,0,4,4,4,0,4,4,1,4,1,2,1,2,0,0,1,3,2,4,1,1,4,2,0,1,1,0,4,4,2,1,1,2,4
15061630,4,2,3,0,3,1,1,0,1,3,3,4,2,3,3,0,1,3,3,3,1,4,3,1,2,3,2,2,2,0,1,1,3,2,2,4,1,4,3,0,3,3,1,2,3,NA,1,3,4,1
15061632,4,1,3,2,3,3,1,2,2,3,NA,3,2,2,2,3,0,3,3,3,0,3,3,2,3,2,1,3,1,1,3,0,4,3,4,1,2,4,4,0,0,2,0,2,4,2,1,3,1,3
15061633,4,1,4,2,1,1,1,1,1,4,4,2,0,3,2,2,0,3,2,4,0,2,3,2,3,3,0,2,1,1,3,1,3,4,4,2,1,3,4,1,1,1,0,3,4,1,0,4,2,3
15061638,4,3,4,3,3,1,0,1,1,4,4,2,1,3,1,2,1,3,3,3,1,4,3,2,3,2,2,2,2,1,1,0,4,3,3,1,2,4,4,0,1,2,1,4,3,1,0,2,3,3
15061639,4,0,3,1,3,2,1,0,1,4,4,1,0,4,2,3,1,3,3,3,0,2,4,3,4,1,2,1,0,1,1,0,4,3,4,0,2,3,4,0,0,3,1,1,4,0,1,4,1,1
15061640,4,2,4,3,4,1,1,3,3,4,4,3,1,3,1,2,0,4,3,3,1,4,3,2,3,3,2,2,1,0,1,1,3,3,2,0,2,4,4,0,0,2,0,2,3,0,0,2,2,3
15061641,4,0,3,1,3,2,1,0,1,4,4,1,0,4,2,3,1,3,3,3,0,2,4,3,4,1,2,1,0,1,1,0,4,3,4,0,2,3,4,0,0,3,1,1,4,0,1,4,1,1
15061642,4,3,4,3,3,1,0,1,1,4,4,2,1,3,1,2,1,3,3,3,1,4,3,2,3,2,2,2,2,1,1,0,4,3,3,1,2,4,4,0,1,2,1,4,3,1,0,2,3,3
15061645,4,2,4,3,4,1,1,3,3,4,4,3,1,3,1,2,0,4,3,3,1,4,3,2,3,3,2,2,1,0,1,1,3,3,2,0,2,4,4,0,0,2,0,2,3,0,0,2,2,3
15061646,4,1,4,2,4,2,1,1,2,4,4,3,2,3,2,3,1,3,3,3,0,4,2,2,4,3,1,3,1,0,1,0,4,3,4,0,3,3,3,1,1,2,0,2,4,1,1,3,4,2
15061649,4,2,4,2,3,2,2,1,2,4,3,3,2,3,1,2,0,4,1,1,1,2,4,2,4,1,3,2,2,0,3,2,2,1,3,0,2,4,4,1,1,2,1,2,3,1,2,3,1,2
15061650,4,0,2,1,2,2,2,0,1,3,3,2,1,1,1,3,1,3,3,3,0,4,2,0,4,3,1,4,0,2,4,2,3,3,3,4,1,4,4,2,2,2,3,2,4,1,1,4,3,2
15061651,3,3,4,2,4,1,2,3,3,3,4,2,0,1,3,2,0,4,4,4,0,3,4,2,3,3,0,1,3,0,2,0,4,4,3,1,2,4,2,0,0,1,0,3,4,1,0,1,1,4
15061653,4,1,4,3,3,2,1,2,2,4,3,3,1,3,3,4,1,4,3,3,1,4,3,2,2,3,2,2,2,0,1,1,3,3,3,1,0,4,4,1,2,1,0,2,3,0,0,3,1,3
15061654,4,1,3,2,3,3,1,2,2,3,NA,3,2,1,2,3,0,3,3,3,0,3,3,2,3,2,1,3,1,1,3,0,4,3,4,1,2,4,4,0,0,2,0,2,4,2,1,3,1,3
15061658,4,1,3,2,3,3,1,2,2,3,NA,3,2,2,2,3,0,3,3,3,0,3,3,2,3,2,1,3,1,1,3,0,4,3,4,1,2,4,4,0,0,2,0,2,4,2,1,3,1,3
