SAMPLES,c1_10031,c1_10915,c1_11124,c1_11137,c1_11459,c1_11802,c1_11806,c1_12354,c1_14089,c1_15219,c1_15689,c1_16495,c1_2333,c1_4171,c1_9356,c1_9397,c1_9428,c2_15796,c2_18788,c2_20521,c2_20714,c2_22205,c2_24454,c2_25654,c2_26403,c2_27879,c2_30596,c2_30741,c2_36021,c2_37342,c2_38787,c2_38952,c2_41163,c2_44804,c2_46707,c2_46710,c2_48033,c2_48715,c2_49938,c2_51053,c2_52477,c2_52898,c2_53177,c2_54139,c2_58236,c2_6004,c2_63,c2_6466,c2_7785,c2_9011
15061411,2,0,0,2,4,2,3,4,2,2,4,1,0,4,2,0,0,0,3,1,1,4,1,1,3,0,1,2,4,1,4,4,2,1,3,3,0,3,NA,1,4,3,0,4,1,2,1,4,4,4
15061414,2,0,1,2,4,0,4,4,2,1,2,1,2,3,3,1,1,0,1,0,1,2,1,0,3,1,3,4,3,1,4,3,4,4,4,4,1,4,1,2,3,1,1,3,3,2,1,3,3,4
15061415,2,0,0,2,3,0,4,4,1,0,4,1,1,4,2,0,0,1,4,1,3,1,1,1,1,0,2,2,4,1,4,4,4,2,3,3,1,3,0,1,4,2,0,2,2,3,0,4,4,3
15061417,2,0,1,2,4,0,4,4,2,1,2,1,2,3,3,1,1,0,1,0,1,2,1,0,3,1,3,4,3,1,4,3,4,4,4,4,1,4,1,2,3,1,1,3,3,2,1,3,3,4
15061418,2,0,1,2,4,0,4,4,2,1,2,1,2,3,3,1,1,0,1,0,1,2,1,0,3,1,3,4,3,1,4,3,4,4,4,4,1,4,1,2,3,1,1,3,3,2,1,3,3,4
15061419,3,0,1,1,2,1,3,3,2,0,3,1,2,4,3,0,0,0,1,0,2,4,1,0,2,0,3,3,4,0,4,3,4,4,4,4,1,4,1,0,3,3,1,4,1,2,0,3,3,4
15061420,1,1,1,0,4,0,4,4,4,2,1,2,3,4,3,1,1,4,3,2,2,2,1,1,3,1,1,2,4,0,2,3,2,2,4,4,0,4,0,3,4,0,1,2,4,3,3,3,3,3
15061421,4,0,0,2,4,0,4,2,1,2,3,1,1,4,4,1,1,1,4,0,1,3,0,2,4,0,2,3,4,0,4,4,4,3,3,3,0,3,0,2,4,1,1,3,3,2,1,4,3,4
15061422,1,1,0,0,4,0,4,3,3,2,3,1,0,4,4,0,0,0,3,0,3,2,0,1,3,0,3,4,4,0,3,4,3,4,4,4,0,4,0,1,4,1,1,1,3,2,1,4,3,3
15061423,1,1,0,0,4,0,4,3,3,2,3,1,0,4,4,0,0,0,3,0,3,2,0,1,3,0,3,4,4,0,3,4,3,4,4,4,0,4,0,1,4,1,1,1,3,2,2,4,3,3
15061424,2,0,0,2,2,0,4,4,1,0,3,2,1,4,3,1,1,0,2,0,2,2,1,1,2,0,3,4,3,2,4,4,4,3,4,4,1,4,1,1,4,2,1,3,2,2,1,3,3,4
15061425,3,1,0,1,4,0,4,3,3,1,3,1,0,3,4,1,1,0,3,0,2,3,2,0,3,0,2,3,4,1,4,4,4,2,3,3,0,3,0,2,4,1,0,4,3,2,0,4,4,3
15061430,3,1,0,1,4,0,4,3,3,1,3,1,0,3,4,1,1,0,3,0,2,3,2,0,3,0,2,3,4,1,4,4,4,2,3,3,0,3,0,2,4,1,0,4,3,2,0,4,4,3
15061434,2,0,0,2,3,0,4,4,1,0,4,1,1,4,2,0,0,1,4,1,3,1,1,1,1,0,2,2,4,1,4,4,4,2,3,3,1,3,0,1,4,2,0,2,2,3,0,4,4,3
15061435,3,0,0,2,4,1,3,2,2,0,2,1,2,3,4,1,1,0,1,0,3,3,2,0,3,0,2,4,4,0,4,4,4,1,4,4,1,4,1,0,3,2,1,4,2,2,0,2,3,4
15061436,2,1,2,0,3,3,2,3,3,0,3,0,1,4,2,1,1,1,2,0,1,2,2,2,4,0,2,3,4,0,4,2,4,2,3,2,1,3,0,2,4,3,0,4,1,3,1,4,4,3
15061437,2,0,0,0,4,3,2,4,2,2,4,0,0,4,4,0,0,1,3,1,2,4,0,0,3,0,2,2,4,0,4,4,2,3,2,3,0,3,1,1,4,2,0,3,2,4,1,4,4,4
15061438,2,0,1,2,4,0,4,4,2,1,2,1,2,3,3,1,1,0,1,0,1,2,1,0,3,1,3,4,3,1,4,3,4,4,4,4,1,4,1,2,3,1,1,3,3,2,1,3,3,4
15061439,2,0,0,0,4,3,2,4,2,2,4,0,0,4,4,0,0,1,3,1,2,4,0,0,3,0,2,2,4,0,4,4,2,3,3,3,0,3,1,1,4,2,0,3,2,4,1,4,4,4
15061441,3,1,1,1,4,0,4,4,3,0,3,2,2,2,3,0,0,0,1,0,3,3,1,1,4,0,2,4,4,0,3,3,3,3,4,4,0,4,1,0,3,3,1,4,1,2,0,2,3,3
15061442,2,0,0,2,4,2,3,4,2,2,4,1,0,4,2,0,0,0,3,1,1,4,1,1,3,0,1,3,4,1,4,4,2,1,3,3,0,3,NA,1,4,3,0,4,1,2,1,4,4,4
15061443,2,1,2,0,3,3,2,3,3,0,3,0,1,4,2,1,1,1,2,0,1,2,2,2,4,0,2,3,4,0,4,2,4,2,3,2,1,3,0,2,4,3,0,4,1,3,1,4,4,3
15061444,1,0,0,2,4,0,4,4,2,2,4,1,0,3,3,1,1,0,2,0,2,4,1,1,2,0,2,3,4,1,3,4,2,3,3,3,0,3,1,2,4,2,0,3,2,3,2,4,4,4
15061445,3,1,1,1,4,0,4,4,3,0,3,2,2,2,3,0,0,0,1,0,3,3,1,1,4,0,2,4,4,0,3,3,3,3,4,4,0,4,1,0,3,3,1,4,1,2,0,2,3,3
15061447,1,1,0,0,4,0,4,3,2,1,3,1,0,4,4,1,0,0,3,0,3,2,0,1,3,0,3,4,4,1,3,4,3,3,4,4,0,4,0,1,4,1,1,1,2,2,1,4,3,3
15061453,3,1,1,1,4,0,4,4,3,0,3,2,2,2,3,0,0,0,1,0,3,3,1,1,4,0,2,4,4,0,3,3,3,3,4,4,0,4,1,0,3,3,1,4,1,2,0,2,3,3
15061458,3,1,0,1,4,0,4,3,3,1,3,1,0,3,4,1,1,0,3,0,2,3,2,0,3,0,2,3,4,1,4,4,4,2,3,3,0,3,0,2,4,1,0,4,3,2,0,4,4,3
15061459,2,0,1,2,4,0,4,4,2,1,2,1,2,3,3,1,1,0,1,0,1,2,1,0,3,1,3,4,3,1,4,3,4,4,4,4,1,4,1,2,3,1,1,3,3,2,1,3,3,4
15061461,3,1,0,1,4,0,4,3,3,1,3,1,0,3,4,1,1,0,3,0,2,3,2,0,3,0,2,3,4,1,4,4,4,2,3,3,0,3,0,2,4,1,0,4,3,2,0,4,4,3
15061462,2,0,0,0,4,3,2,4,2,2,4,0,0,4,4,0,0,1,3,1,2,4,0,0,3,0,2,2,4,0,4,4,2,3,3,3,0,3,1,1,4,2,0,3,2,4,1,4,4,4
15061463,2,1,0,0,4,0,4,3,2,2,3,1,0,4,4,1,0,0,3,0,3,3,0,2,3,0,2,4,4,0,3,4,3,4,4,4,0,4,0,1,4,1,1,1,3,2,1,4,3,3
15061469,2,0,0,1,3,0,4,4,2,2,4,1,1,2,4,0,0,1,2,1,2,2,0,2,3,0,4,2,4,1,4,3,3,3,4,4,0,4,0,2,4,0,0,4,4,3,0,4,4,3
15061470,3,0,0,3,3,0,4,3,4,1,4,1,1,2,3,3,2,2,3,2,1,2,0,3,2,2,2,1,3,1,4,2,3,1,2,2,1,2,0,1,4,1,0,4,3,4,1,4,4,3
15061471,3,0,0,3,3,0,4,3,4,1,4,1,1,2,3,3,2,2,3,2,1,2,0,3,2,2,2,1,3,1,4,2,3,1,2,2,1,2,0,1,4,1,0,4,3,4,1,4,4,3
15061475,4,0,0,2,4,0,4,2,1,2,3,1,1,4,4,1,1,1,4,0,1,3,0,2,4,0,2,3,4,0,4,4,4,3,3,3,0,3,0,2,4,1,1,3,3,2,1,4,3,4
15061477,1,0,0,2,4,0,4,4,2,2,4,1,0,3,3,1,1,0,2,0,2,4,1,1,2,0,2,3,4,1,3,4,2,3,3,3,0,3,1,2,4,2,0,3,2,3,2,4,4,4
15061478,3,0,1,1,2,1,3,3,2,0,3,1,2,4,3,0,0,0,1,0,2,4,1,0,2,0,3,3,4,0,4,3,4,4,4,4,1,4,1,0,3,3,1,4,1,2,0,3,3,4
15061479,1,1,0,0,4,0,4,3,3,2,3,1,0,4,4,0,0,0,3,0,3,3,0,1,3,0,2,4,4,0,3,4,3,4,4,4,0,4,0,1,4,1,1,1,3,2,2,4,3,3
15061480,3,1,1,1,4,0,4,4,3,0,3,2,2,2,3,0,0,0,1,0,3,3,1,1,4,0,2,4,4,0,3,3,3,3,4,4,0,4,1,0,3,3,1,4,1,2,0,2,3,3
15061481,3,0,0,3,4,0,4,1,2,3,4,0,1,4,4,0,0,2,3,1,1,3,0,2,3,0,2,2,4,0,4,4,4,4,1,1,0,1,1,2,3,2,0,4,2,2,2,4,4,4
15061482,2,1,2,0,3,3,2,3,3,0,3,0,1,4,2,1,1,1,2,0,1,2,2,2,4,0,2,3,4,0,4,2,4,2,3,2,1,3,0,2,4,3,0,4,1,3,1,4,4,3
15061484,2,0,1,1,4,0,4,3,2,2,3,1,1,3,3,1,1,0,2,2,3,3,0,1,3,0,2,2,4,0,4,3,3,2,3,3,1,3,0,2,3,3,0,4,1,2,0,3,4,4
15061485,2,1,2,0,3,3,2,3,3,0,3,0,1,4,2,1,1,1,2,0,1,2,2,2,4,0,2,3,4,0,4,2,4,2,3,2,1,3,0,2,4,3,0,4,1,3,1,4,4,3
15061487,2,0,0,4,3,4,3,4,1,1,4,2,1,4,2,2,2,0,2,0,2,3,1,0,2,0,3,3,3,2,4,4,3,2,4,4,0,4,NA,2,4,3,0,4,1,3,1,3,4,4
15061488,2,0,1,2,4,0,4,4,2,1,2,1,2,3,3,1,1,0,1,0,1,2,1,0,3,1,3,4,3,1,4,3,4,4,4,4,1,4,1,2,3,1,1,3,3,2,1,3,3,4
15061489,2,0,1,2,4,0,4,4,2,1,2,1,2,3,3,2,1,0,1,0,1,2,1,0,3,1,3,4,3,1,4,3,4,4,4,4,1,4,1,2,3,1,1,3,3,2,1,3,3,4
15061490,2,0,1,2,4,0,4,4,2,1,2,1,2,3,3,1,1,0,1,0,1,2,1,0,3,1,3,4,3,1,4,3,4,4,4,4,1,4,1,2,3,1,1,3,3,2,1,3,3,4
15061492,2,0,1,2,4,0,4,4,2,1,2,1,2,3,3,1,1,0,1,0,1,2,1,0,3,1,3,4,3,1,4,3,4,4,4,4,1,4,1,2,3,1,1,3,3,2,1,3,3,4
15061493,1,0,0,2,3,0,4,4,1,1,3,1,0,4,2,2,1,0,3,0,2,2,1,0,2,0,3,4,4,1,4,4,3,1,4,4,0,4,0,1,4,2,0,3,2,4,0,4,4,4
15061495,1,0,0,2,3,0,4,4,1,1,3,1,0,4,2,2,1,0,3,0,2,2,1,0,2,0,3,4,4,1,4,4,3,1,4,4,0,4,0,1,4,2,0,3,2,4,0,4,4,4
15061498,2,0,1,2,NA,0,4,4,2,1,2,1,2,3,3,2,1,0,1,0,1,2,1,0,3,1,3,4,3,1,4,3,4,3,4,4,1,4,1,2,3,1,1,3,3,2,1,3,3,4
15061500,2,1,2,0,3,3,2,3,3,0,3,0,1,4,2,1,1,1,2,0,1,2,2,2,4,0,2,3,4,0,4,2,4,2,3,2,1,3,0,2,4,3,0,4,1,3,1,4,4,3
15061501,4,1,0,3,3,0,4,4,0,1,3,2,4,4,3,1,0,0,3,1,2,2,0,0,3,0,3,2,4,1,4,4,3,1,3,3,0,3,0,2,4,1,1,4,3,2,0,2,3,1
15061503,1,1,0,0,4,0,4,3,3,2,3,1,0,4,4,0,0,0,3,0,3,2,0,1,3,0,2,4,4,0,2,4,3,4,4,4,0,4,0,1,4,1,1,1,3,2,1,4,3,3
15061504,0,1,0,2,3,1,3,4,3,2,4,1,0,4,3,0,0,0,3,1,2,1,0,2,3,0,3,2,4,0,3,2,4,4,3,2,0,3,0,3,4,1,0,4,3,3,1,4,4,4
15061505,3,0,0,3,3,2,3,3,1,1,4,0,2,4,4,1,1,1,3,0,2,1,2,1,3,0,1,3,4,2,4,4,4,1,3,3,1,3,0,3,4,1,0,4,3,2,0,3,4,2
15061507,2,0,0,2,4,2,3,4,2,2,4,1,0,4,2,0,0,0,3,1,1,4,1,1,3,0,1,3,4,1,4,4,2,1,3,3,0,3,NA,1,4,3,0,4,1,2,1,4,4,4
15061508,2,0,0,2,4,2,3,4,2,2,4,1,0,4,2,0,0,0,3,1,1,4,1,1,3,0,1,3,4,1,4,4,2,1,3,3,0,3,NA,1,4,3,0,4,1,2,1,4,4,4
15061509,0,1,0,0,4,0,4,4,1,2,2,1,2,4,4,0,0,0,4,1,2,2,0,0,3,0,2,3,4,0,3,4,3,2,4,3,1,4,0,1,4,1,1,4,3,2,1,4,3,2
15061511,0,1,0,0,4,0,4,4,1,2,2,1,2,4,4,0,0,0,4,1,2,2,0,0,3,0,2,3,4,0,3,4,3,2,4,3,1,4,0,1,4,1,1,4,3,2,1,4,3,2
15061514,4,0,0,2,4,0,4,2,1,2,3,1,1,4,4,1,1,1,4,0,1,3,0,2,4,0,2,3,4,0,4,4,4,3,3,3,0,3,0,2,4,1,1,3,3,2,1,4,3,4
15061516,4,1,0,3,3,0,4,4,0,1,3,2,4,4,3,1,0,0,3,1,2,2,0,0,3,0,3,3,4,1,4,4,3,1,3,3,0,3,0,2,4,1,1,4,3,2,0,3,3,1
15061517,2,1,0,0,4,0,4,4,3,1,3,1,1,3,4,0,0,0,3,1,2,3,0,1,3,0,2,4,4,0,3,4,3,2,3,3,1,3,0,1,4,2,1,3,2,2,1,4,3,4
15061518,1,1,0,0,4,0,4,3,3,1,3,1,0,4,4,0,0,0,3,0,3,3,0,1,3,0,2,4,4,0,3,4,3,4,4,4,0,4,0,1,4,1,1,1,3,2,2,4,3,3
15061520,3,0,0,3,3,0,4,4,0,1,3,2,2,3,2,2,2,0,3,1,2,3,0,2,3,0,4,2,3,0,4,2,3,2,4,4,1,4,1,1,4,1,0,4,3,3,0,3,4,4
15061521,4,0,0,4,3,0,4,4,2,1,4,1,2,3,2,1,0,0,3,3,1,2,2,2,4,2,2,3,NA,2,4,2,3,0,4,4,2,4,1,1,4,2,0,3,2,4,0,4,4,3
15061523,3,0,1,1,3,1,NA,3,2,0,3,1,2,4,3,0,0,0,1,0,2,4,1,0,2,NA,3,3,4,0,4,3,4,4,4,4,1,4,1,0,4,3,1,4,1,2,0,3,3,4
15061524,3,0,0,3,3,1,4,4,0,1,3,0,1,3,4,2,1,0,3,0,2,2,2,1,2,1,3,4,4,0,4,4,3,2,4,4,1,4,0,2,4,2,0,4,2,2,0,3,4,4
15061525,2,0,0,2,4,2,3,4,2,2,4,1,0,4,2,0,0,0,3,1,1,4,1,1,3,0,1,3,4,1,4,4,2,1,3,3,0,3,NA,1,4,3,0,4,1,2,1,4,4,4
15061526,3,0,0,2,3,0,4,NA,1,0,3,2,2,4,3,1,1,0,2,0,2,2,1,1,2,0,3,4,3,1,4,4,4,3,4,4,1,4,1,1,4,2,1,4,2,3,1,3,3,4
15061528,1,0,0,2,3,0,4,4,1,1,3,1,0,4,2,2,1,0,3,0,2,2,1,0,2,0,3,4,4,2,4,4,3,1,4,4,0,4,0,1,4,2,0,3,2,4,0,4,4,4
15061530,2,0,0,2,4,2,3,4,2,2,4,1,0,4,2,0,0,0,3,1,1,4,1,1,3,0,1,3,4,1,4,4,2,1,3,3,0,3,NA,1,4,3,0,4,1,2,1,4,4,4
15061533,3,0,0,2,4,2,NA,4,2,2,4,1,0,4,2,0,0,0,3,1,1,4,2,1,3,0,1,3,4,1,4,4,2,1,3,3,0,3,NA,1,4,3,0,4,1,2,1,4,4,4
15061534,3,0,0,2,3,0,4,4,1,3,3,1,1,2,2,3,1,0,3,1,2,2,1,1,2,1,2,4,4,1,4,2,3,1,4,4,2,4,0,2,4,2,0,2,2,4,0,4,4,3
15061535,1,0,0,2,NA,0,4,4,1,1,3,1,0,4,2,2,1,0,3,0,2,2,2,0,2,NA,3,4,4,1,4,4,3,1,4,4,0,4,0,1,4,2,0,3,2,4,0,4,4,4
15061536,3,0,0,2,4,2,NA,4,2,2,4,1,0,4,2,0,0,0,3,1,1,4,1,1,3,0,1,3,4,1,4,4,2,1,3,3,0,3,NA,1,4,3,0,4,1,2,1,4,4,4
15061537,3,0,0,1,4,0,4,2,2,2,4,1,2,4,4,0,0,2,2,1,2,2,1,1,2,0,3,3,4,0,4,4,4,3,2,2,1,2,1,2,3,2,1,4,2,3,1,3,3,3
15061538,3,0,1,1,2,1,3,3,2,0,3,1,2,4,3,0,0,0,1,0,2,4,1,0,2,0,3,3,4,0,4,3,4,4,4,4,1,4,1,0,3,3,1,4,1,2,0,3,3,4
15061539,3,0,1,1,2,2,3,3,2,0,3,1,2,4,3,0,0,0,1,0,2,4,1,0,2,0,3,3,4,0,4,3,4,4,4,4,1,4,1,0,3,3,1,4,1,2,0,3,3,4
15061542,3,0,0,3,4,0,4,1,2,3,4,0,1,4,4,0,0,2,3,1,1,3,0,2,3,0,2,2,4,0,4,4,4,4,1,1,0,1,1,2,3,2,0,4,2,2,2,4,4,4
15061543,1,1,1,2,NA,0,4,4,2,1,2,1,1,3,2,2,2,1,3,1,1,3,0,3,3,NA,2,2,4,0,4,1,3,0,3,3,1,3,1,2,4,1,0,3,3,3,2,3,4,4
15061546,4,0,1,1,3,1,NA,3,2,0,3,1,2,4,3,0,0,0,1,0,2,4,1,0,2,NA,3,3,4,0,4,3,4,4,4,4,1,4,1,0,4,3,1,4,1,2,0,3,3,4
15061549,4,1,0,2,4,0,4,2,2,1,4,0,1,4,4,1,1,0,3,1,1,2,1,1,4,0,2,4,4,0,4,4,3,3,4,4,1,4,0,2,3,3,0,3,1,2,1,4,4,4
15061550,2,0,0,2,3,0,4,4,1,0,3,2,1,4,3,1,1,0,2,0,2,2,1,1,2,0,3,4,3,2,4,4,4,3,4,4,1,4,1,1,4,2,1,3,2,2,1,3,3,4
15061551,3,1,2,0,NA,3,3,3,3,0,3,0,1,4,2,1,1,1,2,0,1,2,2,2,4,NA,2,3,4,0,4,2,4,2,3,2,1,3,0,2,4,3,0,4,1,3,2,4,4,3
15061553,4,0,1,0,4,0,4,2,3,2,4,0,1,4,3,3,3,2,4,0,1,2,0,2,3,0,1,3,4,0,4,3,4,3,2,2,0,1,0,2,4,3,1,3,2,2,3,4,3,3
15061555,4,0,0,2,4,0,4,2,1,2,3,1,1,4,4,1,1,1,4,0,1,3,0,2,4,1,2,3,4,0,4,4,4,3,3,3,0,3,0,2,4,1,1,3,3,2,1,4,3,4
15061556,2,1,2,0,3,3,3,3,3,0,3,0,1,4,2,1,1,1,2,0,1,2,2,2,4,0,2,3,4,0,4,2,4,2,3,2,1,3,0,2,4,3,0,4,1,3,1,4,4,3
15061557,4,0,0,2,4,0,4,2,1,2,3,1,1,4,4,1,1,1,4,0,1,3,0,2,4,0,2,3,4,0,4,4,4,3,3,3,0,3,0,2,4,1,1,3,3,2,1,4,3,4
15061561,2,0,0,0,4,0,4,3,2,0,2,1,2,4,4,3,3,0,2,1,3,2,1,1,3,1,3,4,3,1,4,4,4,2,4,3,1,4,1,0,3,2,0,4,2,2,0,2,4,3
15061564,2,1,0,0,4,0,4,3,3,2,3,1,0,4,4,0,0,0,3,0,3,2,0,1,3,0,3,4,4,0,2,4,3,4,4,4,0,4,0,1,4,1,1,1,3,2,2,4,3,3
15061565,2,0,0,3,3,1,3,4,2,1,3,2,1,4,3,0,0,1,3,1,2,1,0,2,3,0,3,4,4,0,4,1,4,3,4,4,0,4,0,2,4,1,1,2,3,2,3,3,3,2
15061566,3,0,1,1,2,1,3,3,2,0,3,1,2,4,3,0,0,0,1,0,2,4,1,0,2,0,3,3,4,0,4,3,4,4,4,4,1,4,1,0,3,3,1,4,1,2,0,3,3,4
15061567,2,0,0,3,4,2,3,3,1,3,4,1,2,4,3,0,0,0,2,1,2,2,1,0,3,0,4,3,3,0,4,4,4,3,4,4,0,4,1,2,3,1,0,4,3,3,0,3,4,4
15061571,3,0,0,2,4,0,4,2,2,2,3,1,3,4,4,0,0,1,3,0,2,3,1,1,4,0,2,3,4,1,3,4,4,3,4,4,0,4,0,3,4,1,1,2,3,2,2,3,3,4
15061575,2,0,1,1,4,0,4,3,2,2,3,1,1,3,3,1,1,0,2,2,3,3,0,1,3,0,2,2,4,0,4,3,3,2,3,3,1,3,0,2,3,3,0,4,1,2,0,3,4,4
15061576,3,0,0,3,3,0,4,3,4,1,4,1,1,2,3,3,2,2,3,2,1,2,0,3,2,2,2,1,3,1,4,2,3,1,2,2,1,2,0,1,4,1,0,4,3,4,1,4,4,3
15061577,2,1,1,1,4,0,4,4,1,1,3,2,1,3,2,1,1,0,3,0,2,3,1,0,2,0,2,4,4,0,4,3,3,1,3,3,0,3,1,1,3,1,0,3,3,3,1,4,4,4
15061580,2,1,0,0,4,0,4,4,3,1,3,1,1,3,4,0,0,0,3,1,2,3,0,1,3,0,2,4,4,0,3,4,3,2,3,3,1,3,0,1,4,2,1,3,2,2,1,4,3,4
15061585,3,0,0,3,3,0,4,3,4,1,4,1,1,2,3,3,2,2,3,2,1,2,0,3,2,2,2,1,3,1,4,2,3,1,2,2,1,2,0,1,4,1,0,4,3,4,1,4,4,3
15061586,3,0,0,3,3,0,4,3,4,1,4,1,1,2,3,3,2,2,3,2,1,2,0,3,2,2,2,1,3,1,4,2,3,1,2,2,1,2,0,1,4,1,0,4,3,4,1,4,4,3
15061588,2,1,2,0,3,3,2,3,3,0,3,0,1,4,2,1,1,1,2,0,1,2,2,2,4,0,2,2,4,0,4,2,4,2,3,2,1,3,0,2,4,3,0,4,1,3,1,4,4,3
15061601,2,1,0,0,4,0,4,4,3,1,3,1,1,3,4,0,0,0,3,1,2,3,0,1,3,0,2,4,4,0,3,4,3,2,3,3,1,3,0,1,4,2,1,3,2,2,1,4,3,4
15061602,3,0,1,0,3,0,NA,2,3,1,4,0,1,4,3,2,2,1,3,0,1,2,0,1,3,0,1,3,4,0,4,3,4,3,2,2,0,2,0,1,4,3,1,3,1,2,2,4,3,3
15061604,1,1,1,2,3,1,3,3,4,1,3,2,1,4,3,2,2,2,4,2,0,2,1,2,0,0,1,2,4,2,4,3,3,1,2,2,0,3,1,3,4,2,1,4,2,3,1,4,3,2
15061608,3,0,0,3,3,0,4,3,4,1,4,1,1,2,3,3,2,2,3,2,1,2,0,3,2,2,2,1,3,1,4,2,3,1,2,2,1,2,0,1,4,1,0,4,3,4,1,4,4,3
15061609,3,0,1,1,2,1,3,3,2,0,3,1,2,4,3,0,0,0,1,0,2,4,1,0,2,0,3,3,4,0,4,3,4,4,4,4,1,4,1,0,3,3,1,4,1,2,0,3,3,4
15061610,2,1,0,0,4,0,4,4,3,1,3,1,1,3,4,0,0,0,3,1,2,3,0,1,3,0,2,4,4,0,3,4,3,2,3,3,1,3,0,1,4,2,1,3,2,2,1,4,3,4
15061614,0,1,0,2,3,1,3,4,3,2,4,1,0,4,3,0,0,0,3,1,2,1,0,2,3,0,3,2,4,0,3,2,4,4,3,2,0,3,0,3,4,1,0,4,3,3,1,4,4,4
15061621,4,1,0,3,3,0,4,4,0,1,3,2,4,4,3,1,0,0,3,1,2,2,0,0,3,0,3,3,4,1,4,4,3,1,3,3,0,3,0,2,4,1,1,4,3,2,0,3,3,1
15061622,4,0,0,3,NA,0,4,3,1,2,3,1,1,4,3,1,1,1,4,1,1,2,0,2,3,0,3,3,NA,0,4,3,4,3,3,3,0,3,0,1,4,1,1,2,3,2,1,3,3,4
15061626,2,1,0,2,NA,0,4,3,1,2,3,2,3,2,4,1,0,0,2,1,2,2,1,1,3,0,3,4,3,0,4,4,4,2,4,4,0,4,1,1,3,2,1,4,2,3,0,4,3,4
15061627,4,0,0,3,4,0,4,2,2,3,4,1,2,4,4,1,1,1,3,0,1,4,2,0,4,0,1,4,4,0,4,4,4,2,4,4,0,4,0,2,4,1,0,2,3,2,2,3,4,4
15061628,0,1,0,0,4,0,4,4,1,2,2,1,2,4,4,0,0,0,4,1,2,2,0,0,3,0,2,3,4,0,3,4,3,2,4,3,1,4,0,1,4,1,1,4,3,2,1,4,3,2
15061629,3,0,0,4,3,0,4,4,1,2,3,NA,2,3,2,0,0,0,4,2,2,2,0,3,2,0,4,3,3,1,4,2,4,2,4,4,1,4,0,0,4,2,1,2,2,3,0,2,3,3
15061630,3,0,0,2,3,0,4,4,1,3,3,1,1,2,2,3,1,0,3,1,2,2,1,1,2,1,2,4,4,1,4,2,3,1,4,4,2,4,0,2,4,2,0,2,2,4,0,4,4,3
15061632,0,1,0,2,3,1,3,4,3,2,4,1,0,4,3,0,0,0,3,1,2,1,0,2,3,0,3,2,4,0,3,2,4,4,3,2,0,3,0,3,4,1,0,4,3,3,1,4,4,4
15061633,2,0,1,1,3,2,2,4,3,3,3,2,2,3,3,2,2,1,3,2,3,0,0,1,4,0,3,3,4,0,4,2,4,1,2,1,2,2,1,2,4,2,1,4,2,3,1,3,3,3
15061638,4,0,0,2,4,0,4,2,1,2,3,1,1,4,4,1,1,1,4,0,1,3,0,2,4,0,2,3,4,0,4,4,4,3,3,3,0,3,0,2,4,1,1,3,3,2,1,4,3,4
15061639,2,0,1,3,3,1,3,4,2,2,1,1,3,3,3,0,0,2,2,1,2,2,1,0,2,1,2,3,4,0,4,2,4,3,3,3,0,3,0,3,4,1,1,3,3,2,1,3,3,4
15061640,3,1,0,2,3,0,4,2,1,1,3,NA,2,3,4,2,2,1,4,1,2,1,1,0,3,0,3,3,3,0,3,4,4,2,4,4,0,4,1,1,4,2,1,3,2,2,1,4,3,4
15061641,2,0,1,3,3,1,3,4,2,2,1,1,3,3,3,0,0,2,2,1,2,2,1,0,2,1,2,2,4,0,4,2,4,3,3,3,0,3,0,3,4,1,1,3,3,2,1,3,3,4
15061642,4,0,0,2,4,0,4,2,1,2,3,1,1,4,4,1,1,1,4,0,1,3,0,2,4,0,2,3,4,0,4,4,4,3,3,3,0,3,0,2,4,1,1,3,3,2,1,4,3,4
15061645,3,1,0,3,3,0,4,2,1,1,3,NA,2,3,4,2,2,1,4,1,2,1,1,0,3,0,3,3,3,0,3,4,4,2,4,4,0,4,1,1,4,2,1,3,2,2,1,4,3,4
15061646,3,0,0,1,4,0,4,2,2,2,4,1,2,4,4,0,0,2,2,1,2,2,1,1,2,0,3,3,4,0,4,4,4,3,2,2,1,2,1,2,3,2,1,4,2,3,1,3,3,3
15061649,1,1,0,0,4,1,3,3,4,1,3,0,2,3,3,3,3,0,4,3,3,2,0,1,4,0,1,2,3,0,4,4,4,0,3,3,1,3,0,3,4,1,0,4,3,3,1,3,4,4
15061650,2,1,0,2,NA,2,3,3,2,2,3,1,2,1,4,1,1,3,4,2,1,0,1,1,3,1,2,3,4,0,4,4,4,1,2,2,0,2,0,4,4,1,1,4,3,2,2,4,3,4
15061651,2,0,0,2,4,2,3,4,2,2,4,1,0,4,2,0,0,0,3,1,1,4,1,1,3,0,1,3,4,1,4,4,2,1,3,3,0,3,NA,1,4,3,0,4,1,2,1,4,4,4
15061653,3,1,0,1,4,0,4,3,3,1,3,1,0,3,4,1,1,0,3,0,2,3,2,0,3,0,2,3,4,1,4,4,4,2,3,3,0,3,0,2,4,1,0,4,3,2,0,4,4,3
15061654,0,1,0,2,3,1,3,4,3,2,4,1,0,4,3,0,0,0,3,1,2,1,0,2,3,0,3,2,4,0,3,2,4,4,3,2,0,3,0,3,4,1,0,4,3,3,1,4,4,4
15061658,0,1,0,2,3,1,3,NA,3,2,4,1,0,4,3,0,0,0,3,1,2,1,0,2,3,0,3,2,4,0,3,2,4,4,3,2,0,3,0,3,4,1,0,4,3,3,1,4,4,4
