SAMPLES,c1_10001,c1_10924,c1_11495,c1_11920,c1_12108,c1_12152,c1_13135,c1_13863,c1_15218,c1_2641,c1_4464,c1_5837,c1_7029,c1_7192,c1_7964,c1_8194,c1_9619,c1_9878,c2_12720,c2_13821,c2_1486,c2_18549,c2_18684,c2_21309,c2_25179,c2_26741,c2_28666,c2_3108,c2_31181,c2_32056,c2_32952,c2_36650,c2_39191,c2_39576,c2_41406,c2_45698,c2_46749,c2_4884,c2_49313,c2_49770,c2_50283,c2_50324,c2_51567,c2_52205,c2_52800,c2_54613,c2_6683,c2_680,c2_8253,c2_8867
15061411,3,4,0,0,4,4,0,4,1,4,2,0,1,2,4,4,4,4,3,1,4,4,4,4,4,3,2,3,4,4,3,4,4,4,4,2,2,1,0,1,4,4,4,0,4,0,4,4,2,4
15061414,4,4,0,1,4,4,0,4,1,4,1,1,0,2,3,4,4,4,3,3,3,4,4,4,4,4,3,4,4,4,1,4,4,4,4,2,3,2,2,0,4,4,4,0,3,0,4,3,2,4
15061415,3,4,0,1,4,3,0,4,2,4,3,0,0,3,3,4,3,4,3,2,1,4,4,4,4,4,3,2,4,3,3,4,4,4,4,3,2,3,1,1,4,4,4,1,4,0,4,1,2,4
15061417,4,4,0,1,4,4,0,4,1,4,1,1,0,2,3,4,4,4,3,3,3,4,4,4,4,4,3,4,4,4,1,4,4,4,4,2,3,2,2,0,4,4,4,0,3,0,4,3,2,4
15061418,4,4,0,1,4,4,0,4,1,4,1,1,0,2,3,4,4,4,3,3,3,4,4,4,4,4,3,4,4,4,1,4,4,4,4,2,3,2,2,0,4,4,4,0,3,0,4,3,2,4
15061419,4,4,0,1,4,4,0,4,1,4,3,0,1,2,3,4,4,4,1,1,3,4,4,4,3,3,3,4,4,4,3,4,4,4,4,3,2,1,2,1,3,3,3,0,3,0,4,3,0,4
15061420,3,3,0,1,4,1,1,4,0,4,2,0,2,3,0,4,3,0,2,2,3,1,2,4,1,4,2,2,NA,3,4,3,4,2,3,1,2,2,2,0,4,4,2,0,1,0,3,3,1,3
15061421,4,4,0,3,4,4,0,4,1,4,3,1,NA,2,1,4,3,4,3,1,2,4,4,4,3,3,3,4,4,3,4,4,4,4,4,3,2,0,2,2,4,4,4,0,4,0,4,2,1,4
15061422,4,4,0,1,4,4,0,4,1,4,3,1,0,4,3,4,4,2,1,3,2,4,4,4,3,4,1,4,4,4,3,4,4,4,4,2,4,3,1,0,4,4,4,0,4,0,4,1,1,4
15061423,4,4,0,1,4,4,0,4,1,4,3,1,0,4,3,4,4,2,1,3,2,4,4,4,2,4,1,4,4,4,3,4,4,4,4,3,4,3,2,0,4,4,4,0,4,0,4,1,1,4
15061424,3,4,0,1,4,4,0,4,2,4,3,1,1,2,1,4,4,3,2,2,3,4,4,4,1,3,2,4,4,4,4,4,4,3,4,1,3,2,1,1,4,4,4,0,4,0,4,2,3,4
15061425,4,4,0,0,4,4,0,4,1,4,3,1,1,1,2,4,4,4,1,3,3,4,4,4,3,4,3,4,4,4,3,4,4,4,4,2,2,2,1,1,4,4,4,0,3,0,4,3,1,4
15061430,4,4,0,0,4,4,0,4,1,4,3,1,1,1,2,4,4,4,1,3,3,4,4,4,3,4,3,4,4,4,3,4,4,4,4,2,2,2,1,1,4,4,4,0,3,0,4,3,1,4
15061434,3,4,0,1,4,3,0,4,2,4,3,0,0,3,3,4,3,4,3,2,1,4,4,4,4,4,3,2,4,3,3,4,4,4,4,3,2,3,1,1,4,4,4,1,4,0,4,1,2,4
15061435,4,4,0,1,4,4,0,4,1,4,3,0,2,2,4,4,4,4,2,2,3,4,4,4,4,3,3,4,4,3,3,4,4,4,4,2,4,1,2,1,4,4,4,0,3,0,4,3,1,4
15061436,3,4,0,1,4,3,1,3,2,4,3,0,1,3,4,4,4,3,1,1,4,4,4,4,4,2,2,3,4,4,3,4,4,4,3,2,2,2,3,0,1,2,3,0,4,0,4,4,1,3
15061437,2,4,0,0,4,4,0,4,1,4,2,0,1,1,4,4,4,4,3,2,3,4,4,4,4,4,2,3,4,4,3,4,3,4,4,2,2,3,0,1,1,2,4,0,4,0,4,3,0,4
15061438,4,4,0,1,4,4,0,4,1,4,1,1,0,2,3,4,4,4,3,3,3,4,4,4,4,4,3,4,4,4,1,4,4,4,4,2,3,2,2,0,4,4,4,0,3,0,4,3,2,4
15061439,2,4,0,0,4,4,0,4,1,4,2,0,1,1,4,4,4,4,3,2,3,4,4,4,4,4,2,3,4,4,3,4,3,4,4,2,2,3,0,1,2,2,4,0,4,0,4,3,0,4
15061441,4,4,0,2,4,4,0,4,2,4,2,1,1,4,3,4,4,3,3,2,4,4,4,4,3,3,2,4,4,4,3,4,4,4,4,1,4,1,1,1,4,4,4,0,4,0,4,4,0,4
15061442,3,4,0,0,4,4,0,4,1,4,2,0,1,2,4,4,4,4,3,1,4,4,4,4,4,3,2,3,4,4,3,4,4,4,4,2,2,1,0,1,4,4,4,0,4,0,4,4,2,4
15061443,3,4,0,1,4,3,1,3,2,4,3,0,1,3,4,4,4,3,1,1,4,4,4,4,4,2,2,3,4,4,3,4,4,4,3,2,2,2,3,0,2,2,3,0,4,0,4,4,1,3
15061444,3,4,0,1,4,4,0,4,1,4,3,0,2,3,4,4,4,2,3,2,3,4,4,4,4,4,4,4,4,4,3,4,4,3,4,1,3,2,0,1,4,4,3,0,4,0,4,2,0,4
15061445,4,4,0,1,4,4,0,4,2,4,2,1,1,4,3,4,4,3,3,2,4,4,4,4,3,3,2,4,4,4,3,4,4,4,4,1,4,1,1,1,4,4,4,0,4,0,4,4,0,4
15061447,4,4,NA,1,4,4,0,4,2,4,3,1,0,3,3,4,4,2,2,2,2,4,4,4,3,NA,2,4,4,4,3,4,4,4,4,2,4,2,2,1,4,NA,4,0,4,0,4,1,1,4
15061453,4,4,0,2,4,4,0,4,2,4,2,1,1,4,3,4,4,3,3,2,4,4,4,4,3,3,2,4,4,4,3,4,4,4,4,1,4,2,1,1,4,4,4,0,4,0,4,4,0,4
15061458,4,4,0,0,4,4,0,4,1,4,3,1,1,1,2,4,4,4,1,3,3,4,4,4,3,4,3,4,4,4,3,4,4,4,4,2,2,2,1,1,4,4,4,0,3,0,4,3,1,4
15061459,4,4,0,1,4,4,0,4,1,4,1,1,0,2,3,4,4,4,3,3,3,4,4,4,4,4,3,4,4,4,1,4,4,4,4,2,3,2,2,0,4,4,4,0,3,0,4,3,2,4
15061461,4,4,0,0,4,4,0,4,1,4,3,1,1,1,2,4,4,4,1,3,3,4,4,4,3,4,3,4,4,4,3,4,4,4,4,2,2,2,1,1,4,4,4,0,3,0,4,3,1,4
15061462,2,4,0,0,4,4,0,4,1,4,2,0,1,1,4,4,4,4,3,2,3,4,4,4,4,4,2,3,4,4,3,4,3,4,4,2,2,3,0,1,2,2,4,0,4,0,4,3,0,4
15061463,4,4,0,1,4,4,0,4,2,4,3,1,0,4,2,4,4,3,2,2,2,4,4,4,3,4,2,4,4,3,3,4,4,4,4,3,3,2,1,1,4,4,4,0,4,0,4,1,1,4
15061469,3,3,0,0,4,3,0,4,1,4,4,0,1,3,3,4,4,3,1,0,3,4,4,4,3,3,2,4,4,4,4,2,4,3,4,4,3,1,1,1,3,3,4,1,4,0,4,3,1,4
15061470,3,3,0,1,4,3,1,4,1,3,3,0,3,4,2,4,4,3,3,1,3,3,4,4,2,3,1,3,2,4,3,3,2,3,3,1,2,1,1,2,3,3,4,0,3,0,3,3,3,4
15061471,3,3,0,1,4,3,1,4,1,3,3,0,3,4,2,4,4,3,3,1,3,3,4,4,2,3,1,3,2,4,3,3,2,3,3,1,2,1,1,2,3,3,4,0,3,0,3,3,3,4
15061475,4,4,0,2,4,4,0,4,1,4,3,1,1,2,1,4,3,4,3,1,2,4,4,4,3,3,3,4,4,3,4,4,4,4,4,3,2,0,2,2,4,4,4,0,4,0,4,2,1,4
15061477,3,4,0,1,4,4,0,4,1,4,3,0,2,3,4,4,4,2,3,2,3,4,4,4,4,4,4,4,4,4,3,4,4,3,4,1,3,2,0,1,4,4,3,0,4,0,4,2,0,4
15061478,4,4,0,1,4,4,0,4,1,4,3,0,1,2,3,4,4,4,1,1,3,4,4,4,3,3,3,4,4,4,3,4,4,4,4,3,2,1,2,1,3,3,3,0,3,0,4,3,0,4
15061479,4,4,0,1,4,4,0,4,2,4,3,1,0,4,3,4,4,2,1,3,2,4,4,4,3,4,1,4,4,4,3,4,4,4,4,3,4,3,1,0,4,4,4,0,4,0,4,1,1,4
15061480,4,4,0,2,4,4,0,4,2,4,2,1,1,4,3,4,4,3,3,2,4,4,4,4,3,3,2,4,4,4,3,4,4,4,4,1,4,1,1,1,4,4,4,0,4,0,4,4,0,4
15061481,4,4,0,0,4,4,0,4,1,4,3,0,1,4,2,4,1,3,1,1,3,4,4,4,4,3,1,3,4,NA,4,4,4,4,4,4,1,1,2,2,4,4,3,2,4,0,4,3,2,4
15061482,3,4,0,1,4,3,1,3,2,4,3,0,1,3,4,4,4,3,1,1,4,4,4,4,4,2,2,3,4,4,3,4,4,4,3,2,2,2,3,0,2,2,3,0,4,0,4,4,2,3
15061484,4,4,0,0,4,4,0,4,1,4,3,1,3,2,2,4,3,4,1,2,4,4,4,4,3,4,3,4,4,3,4,4,4,4,4,3,2,2,2,2,4,4,4,0,3,0,4,4,1,4
15061485,3,4,0,1,4,3,1,3,2,4,3,0,1,3,4,4,4,3,1,1,4,4,4,4,4,2,2,3,4,4,3,4,4,4,3,2,2,2,3,0,2,2,3,0,4,0,4,4,2,3
15061487,3,4,0,1,4,4,0,4,2,4,3,0,2,3,2,4,4,3,4,1,2,4,4,4,2,3,2,3,4,4,4,4,4,3,4,2,4,2,0,1,3,3,3,0,4,0,4,1,0,4
15061488,4,4,0,1,4,4,0,4,1,4,1,1,0,2,3,4,4,4,3,3,3,4,4,4,4,4,3,4,4,4,1,4,4,4,4,2,3,2,2,0,4,4,4,0,3,0,4,3,2,4
15061489,4,4,0,1,4,4,0,4,1,4,1,1,0,2,3,4,4,4,3,3,3,4,4,4,4,4,3,4,4,4,1,4,4,4,4,2,3,2,2,0,4,4,4,0,3,0,4,3,2,4
15061490,4,4,0,1,4,4,0,4,1,4,1,1,0,2,3,4,4,4,3,3,3,4,4,4,4,4,3,4,4,4,1,4,4,4,4,2,3,2,2,0,4,4,4,0,3,0,4,3,2,4
15061492,4,4,0,1,4,4,0,4,1,4,1,1,0,2,3,4,4,4,3,3,3,4,4,4,4,4,3,4,4,4,1,4,4,4,4,2,3,2,2,0,4,4,4,0,3,0,4,3,2,4
15061493,3,4,0,1,4,4,0,4,2,4,2,0,1,2,3,4,4,3,3,2,1,4,4,4,4,4,3,4,4,4,3,4,3,3,4,2,3,3,1,2,2,2,4,0,4,0,4,1,2,4
15061495,3,4,0,1,4,4,0,4,2,4,2,0,1,2,3,4,4,3,3,2,1,4,4,4,4,4,3,4,4,4,3,4,3,3,4,2,3,3,1,2,2,2,4,0,4,0,4,1,2,4
15061498,4,4,0,1,4,4,0,4,1,4,1,1,0,2,3,4,4,4,3,3,2,4,4,4,4,4,3,4,4,4,2,4,4,4,4,2,3,2,2,0,4,NA,4,0,3,0,4,3,2,4
15061500,3,4,0,1,4,3,1,3,2,4,3,0,1,3,4,4,4,3,1,1,4,4,4,4,4,2,2,3,4,4,3,4,4,4,3,2,2,2,3,0,2,2,3,0,4,0,4,4,2,3
15061501,4,4,0,0,4,4,0,4,2,4,1,1,2,3,4,4,4,3,4,3,2,4,4,4,4,3,3,3,4,4,3,4,4,3,4,4,3,1,1,1,2,2,3,0,4,0,4,2,0,4
15061503,4,4,0,1,4,4,0,4,1,4,3,1,0,4,3,4,4,2,1,3,2,4,4,4,3,4,1,4,4,4,3,4,4,4,4,3,4,3,1,0,4,4,4,0,4,0,4,1,1,4
15061504,4,2,0,0,4,4,1,3,1,4,3,0,3,3,2,4,2,2,1,1,3,4,4,4,3,2,2,3,3,2,4,1,3,3,3,3,2,1,3,0,4,4,4,2,4,0,2,3,3,3
15061505,4,4,0,1,4,3,0,4,1,4,3,0,0,3,2,4,4,4,4,1,1,4,4,4,3,4,2,2,4,4,4,4,4,4,4,2,3,2,0,0,4,4,4,0,3,0,4,1,1,4
15061507,3,4,0,0,4,4,0,4,1,4,2,0,1,2,4,4,4,4,3,1,4,4,4,4,4,3,2,3,4,4,3,4,4,4,4,2,2,1,0,1,4,4,4,0,4,0,4,4,2,4
15061508,3,4,0,0,4,4,0,4,1,4,2,0,1,2,4,4,4,4,3,1,4,4,4,4,4,3,2,3,4,4,3,4,4,4,4,2,2,1,0,1,4,4,4,0,4,0,4,4,2,4
15061509,4,4,0,1,3,3,1,3,0,3,4,1,0,0,2,4,3,2,2,3,2,4,4,3,2,3,4,3,3,3,2,4,3,3,3,1,4,0,1,2,2,2,4,1,4,1,4,2,3,3
15061511,4,4,0,1,3,3,1,3,0,3,4,1,0,0,2,4,3,2,2,3,2,4,4,2,2,3,4,3,3,3,2,4,3,3,3,1,4,0,1,2,1,2,4,1,4,1,4,2,3,3
15061514,4,4,0,2,4,4,0,4,1,4,3,1,1,2,1,4,3,4,3,1,2,4,4,4,3,3,3,4,4,3,4,4,4,4,4,3,2,0,2,2,4,4,4,0,4,0,4,2,1,4
15061516,4,4,0,0,4,4,0,4,2,4,1,1,2,3,4,4,4,3,4,3,2,4,4,4,4,3,3,3,4,4,3,4,4,3,4,4,3,1,1,1,2,2,3,0,4,0,4,2,0,4
15061517,4,4,0,1,4,4,0,4,1,4,2,1,1,2,3,4,4,3,1,2,3,4,4,4,3,3,3,4,4,4,3,4,4,4,4,3,2,1,1,1,4,4,4,0,3,0,4,3,1,4
15061518,4,4,0,1,4,4,0,4,2,4,3,1,0,4,3,4,4,2,1,3,2,4,4,4,3,4,1,4,4,4,3,4,4,4,4,3,4,3,1,0,4,4,4,0,4,0,4,1,1,4
15061520,4,4,0,1,4,4,0,4,2,4,4,1,1,1,2,4,4,3,3,0,4,4,4,4,2,3,3,3,4,4,3,4,4,4,4,2,3,2,1,1,4,4,4,0,4,0,4,4,0,4
15061521,4,4,0,1,4,4,0,4,1,4,4,0,1,3,2,4,4,3,4,1,3,4,4,4,2,3,3,2,4,4,3,4,4,4,4,1,3,1,1,NA,3,3,4,0,4,0,4,3,2,4
15061523,4,4,0,1,4,4,0,4,1,4,3,0,1,2,3,4,4,4,1,1,2,4,4,4,3,3,3,4,4,4,3,4,4,4,4,3,2,1,2,1,3,3,3,0,3,0,4,3,0,4
15061524,3,4,0,2,4,4,0,4,2,4,3,0,2,4,3,3,4,4,3,3,2,4,4,4,4,4,3,3,4,4,3,4,2,3,4,1,3,2,2,1,2,2,2,0,4,0,4,2,4,4
15061525,3,4,0,0,4,4,0,4,1,4,2,0,1,2,4,4,4,4,3,1,4,4,4,4,4,3,2,3,4,4,3,4,4,4,4,2,2,1,0,1,4,4,4,0,4,0,4,4,2,4
15061526,3,4,NA,3,4,4,0,4,2,4,3,1,1,2,2,NA,4,3,1,2,3,4,4,4,2,3,2,4,4,3,NA,4,4,3,4,1,3,2,1,1,4,4,4,NA,4,0,4,2,2,4
15061528,3,4,0,1,4,4,0,4,2,4,2,0,1,2,3,4,4,3,3,2,1,4,4,4,4,4,3,4,4,4,3,4,3,3,4,2,3,3,1,2,2,2,4,0,4,0,4,1,2,4
15061530,3,4,0,0,4,4,0,4,1,4,2,0,1,2,4,4,4,4,3,1,4,4,4,4,4,3,2,3,4,4,3,4,4,4,4,2,2,1,0,1,4,4,4,0,4,0,4,4,2,4
15061533,3,4,0,0,4,4,0,4,1,4,2,0,1,2,4,4,4,4,3,1,4,4,4,4,4,3,2,3,4,4,3,4,4,4,4,2,2,1,0,1,4,4,4,0,4,0,4,4,2,4
15061534,3,4,0,1,4,4,0,4,0,4,4,1,2,1,2,4,4,4,3,2,1,4,4,4,2,4,4,3,4,4,4,4,3,3,4,2,1,1,1,2,1,1,4,0,4,0,4,1,3,4
15061535,3,4,0,1,4,4,0,4,2,4,2,0,1,2,3,4,4,3,3,2,1,4,4,4,4,4,3,4,4,4,3,4,3,3,4,2,3,3,1,2,2,2,4,0,4,0,4,1,2,4
15061536,3,4,0,0,4,4,0,4,1,4,2,0,1,2,4,4,4,4,3,1,4,4,4,4,4,3,2,3,4,4,3,4,4,4,4,2,2,1,0,1,4,4,4,0,4,0,4,4,2,4
15061537,4,3,1,2,4,3,0,4,0,4,4,1,0,2,3,3,2,2,1,3,1,2,1,3,3,2,2,3,4,2,3,3,2,4,4,2,2,1,2,1,3,3,NA,2,4,1,3,2,1,4
15061538,4,4,0,1,4,4,0,4,1,4,3,0,1,2,3,4,4,4,1,1,3,4,4,4,3,3,3,4,4,4,3,4,4,4,4,3,2,1,2,1,3,3,3,0,3,0,4,3,0,4
15061539,4,4,0,1,4,4,0,4,1,4,3,0,1,2,3,4,4,4,1,1,3,4,4,4,3,3,3,4,4,4,3,4,4,4,4,3,2,1,2,1,3,3,3,0,3,0,4,3,0,4
15061542,4,4,0,0,4,4,0,4,1,4,3,0,1,4,2,4,1,3,1,1,3,4,4,4,4,3,1,2,4,NA,4,4,4,4,4,4,1,1,2,2,4,4,3,2,4,0,4,3,2,4
15061543,3,4,0,1,4,3,1,4,3,4,4,0,2,2,4,4,4,2,3,0,3,4,4,4,4,2,3,2,4,4,3,4,4,4,3,1,1,1,1,2,4,4,3,0,4,0,4,3,0,3
15061546,4,4,0,1,4,4,0,4,1,4,3,0,1,1,3,4,4,4,1,1,2,4,4,4,3,3,3,4,4,4,3,4,4,4,4,3,2,1,2,1,3,3,3,0,3,0,4,3,0,4
15061549,4,4,0,0,4,4,0,4,0,4,4,0,1,3,3,4,4,4,3,1,3,4,4,4,3,3,4,4,4,4,4,4,4,4,4,3,2,2,1,1,4,4,4,0,4,0,4,3,1,4
15061550,3,4,0,2,4,4,0,4,2,4,3,1,1,2,1,4,4,3,1,2,3,4,4,4,1,3,2,4,4,4,4,4,4,3,4,1,3,2,1,1,4,4,4,0,4,0,4,2,2,4
15061551,3,4,0,1,4,3,1,3,2,4,3,0,1,3,4,4,4,3,1,1,4,4,4,4,4,2,2,3,4,4,3,4,4,4,3,2,2,2,3,0,1,2,3,0,4,0,4,4,1,3
15061553,4,3,1,3,4,3,0,4,1,4,3,1,1,3,2,3,2,3,2,2,1,4,4,3,3,3,3,3,4,2,3,3,3,4,4,1,0,3,2,1,3,3,3,NA,4,2,3,2,2,4
15061555,4,4,0,3,4,4,0,4,1,4,3,1,1,2,1,4,3,4,3,1,1,4,4,4,3,3,3,4,4,3,4,4,4,4,4,3,2,0,2,2,4,4,4,0,4,0,4,2,1,4
15061556,3,4,0,1,4,3,1,3,2,4,3,0,1,3,4,4,4,3,1,1,4,4,4,4,4,2,2,3,4,4,3,4,4,4,3,2,2,2,3,0,2,2,3,0,4,0,4,4,1,3
15061557,4,4,0,2,4,4,0,4,1,4,3,1,1,2,1,4,3,4,3,1,2,4,4,4,3,3,3,4,4,3,4,4,4,4,4,3,2,0,2,2,4,4,4,0,4,0,4,2,1,4
15061561,4,4,0,1,3,4,0,3,2,4,2,0,2,2,4,4,4,4,3,4,3,4,4,4,4,4,2,4,4,4,2,4,3,4,4,2,3,1,2,0,3,3,3,0,3,0,4,3,3,4
15061564,4,4,0,1,4,4,0,4,2,4,3,1,0,4,3,4,4,3,1,3,2,4,4,4,3,4,1,4,4,4,3,4,4,4,4,3,4,3,2,0,4,4,4,0,4,0,4,1,1,4
15061565,3,2,0,2,4,3,1,4,1,4,3,1,1,3,1,4,3,2,3,2,4,4,4,4,2,3,1,2,3,3,4,2,2,2,3,2,1,2,2,0,4,4,3,1,4,0,2,4,3,4
15061566,4,4,0,1,4,4,0,4,1,4,3,0,1,2,3,4,4,4,1,1,3,4,4,4,3,3,3,4,4,4,3,4,4,4,4,3,2,1,2,1,3,3,3,0,3,0,4,3,0,4
15061567,4,4,0,0,4,4,0,4,1,4,3,0,1,2,2,4,3,4,2,2,2,4,4,4,4,4,3,4,4,3,4,4,4,4,4,0,4,2,2,1,3,3,4,0,4,0,4,2,1,4
15061571,4,4,0,1,4,4,0,4,1,4,2,0,1,2,3,4,4,3,3,2,3,4,4,4,4,2,3,4,4,4,4,4,4,4,4,2,3,0,2,2,4,4,3,0,4,0,4,3,1,4
15061575,4,4,0,0,4,4,0,4,1,4,3,1,3,2,2,4,3,4,1,2,4,4,4,4,3,4,3,4,4,3,4,4,4,4,4,3,2,2,2,2,4,4,4,0,3,0,4,4,1,4
15061576,3,3,0,1,4,3,1,4,1,3,3,0,3,4,2,4,4,2,3,1,3,3,4,4,2,3,1,3,2,4,3,2,2,3,3,1,2,1,1,2,3,3,4,0,3,0,3,3,3,4
15061577,4,4,0,1,4,4,0,4,3,4,3,1,2,2,2,4,4,4,1,1,2,4,4,4,3,4,2,4,4,4,2,4,4,4,4,2,3,3,1,2,4,4,4,0,3,0,4,2,1,4
15061580,4,4,0,1,4,4,0,4,1,4,2,1,1,2,3,4,4,3,2,2,3,4,4,4,3,3,3,4,4,4,3,4,4,4,4,3,2,1,1,1,4,4,4,0,3,0,4,3,1,4
15061585,3,3,0,1,4,3,1,4,1,3,3,0,3,4,2,4,4,3,3,1,3,3,4,4,2,3,1,3,2,4,3,2,2,3,3,1,2,1,1,2,3,3,4,0,3,0,3,3,3,4
15061586,3,2,0,1,4,3,1,4,1,3,3,0,3,4,2,4,4,3,3,1,3,3,4,4,2,3,1,3,2,4,3,2,2,3,3,1,2,1,1,2,3,3,4,0,3,0,3,3,3,4
15061588,3,4,0,1,4,3,1,3,2,4,3,0,1,3,4,4,4,3,1,1,4,4,4,4,4,2,2,3,4,4,3,4,4,4,3,2,2,2,3,0,2,2,3,0,4,0,4,4,2,3
15061601,4,4,0,1,4,4,0,4,1,4,2,1,1,2,3,4,4,3,2,2,3,4,4,4,3,3,3,4,4,4,3,4,4,4,4,3,2,1,1,1,4,4,4,0,3,0,4,3,1,4
15061602,4,3,1,1,4,3,0,4,1,4,3,1,1,3,2,3,2,3,2,2,3,4,4,3,3,3,3,3,4,2,3,3,2,4,4,2,1,2,2,1,3,3,3,1,4,1,3,3,1,4
15061604,3,3,0,3,4,3,0,4,2,4,3,0,0,4,2,4,3,3,3,3,1,2,2,2,3,3,2,1,4,3,3,3,3,4,4,1,1,3,3,0,3,3,4,2,3,1,4,1,0,4
15061608,3,2,0,1,4,3,1,4,1,3,3,0,3,4,2,4,4,3,3,1,3,3,4,4,2,3,1,3,2,4,3,2,2,3,3,1,2,1,1,2,3,3,4,0,3,0,3,3,3,4
15061609,4,4,0,1,4,4,0,4,1,4,3,0,1,2,3,4,4,4,1,1,3,4,4,4,3,3,3,4,4,4,3,4,4,4,4,3,2,1,2,1,3,3,3,0,3,0,4,3,0,4
15061610,4,4,0,1,4,4,0,4,1,4,2,1,1,2,3,4,4,3,2,2,3,4,4,4,3,3,3,4,4,4,3,4,4,4,4,3,2,1,1,1,4,4,4,0,3,0,4,3,1,4
15061614,4,2,0,0,4,4,1,3,1,4,3,0,3,3,2,4,2,2,1,1,3,4,4,4,3,2,2,3,3,2,4,2,3,3,3,3,2,1,3,0,4,4,4,2,4,0,2,3,3,3
15061621,4,4,0,0,4,4,0,4,2,4,1,1,2,3,4,4,4,3,4,3,2,4,4,4,4,3,3,3,4,4,3,4,4,3,4,4,3,1,1,1,2,2,3,0,4,0,4,2,0,4
15061622,4,4,0,1,4,4,0,4,1,4,3,1,1,1,1,4,3,4,3,1,2,4,4,4,3,3,3,4,4,3,4,4,4,4,4,2,2,0,2,2,4,4,4,0,4,0,4,2,2,4
15061626,4,4,0,1,4,4,0,4,1,4,2,0,2,3,3,4,4,3,1,2,3,4,4,4,4,4,3,3,4,4,3,4,4,4,4,2,3,2,3,0,4,NA,4,0,4,0,4,3,1,4
15061627,4,4,0,2,4,4,0,4,0,4,3,0,1,2,2,4,3,4,3,3,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,1,3,2,1,NA,4,4,3,0,4,0,4,4,1,4
15061628,4,4,0,1,3,3,1,3,0,3,4,1,0,0,2,4,3,2,2,3,2,4,4,2,2,3,4,3,3,3,2,4,3,3,3,1,4,0,1,2,2,2,4,1,4,1,4,2,3,3
15061629,3,4,0,1,3,4,0,4,1,4,4,0,1,0,2,4,4,4,2,2,2,4,4,4,2,3,3,4,4,4,4,4,4,3,4,1,3,0,1,0,3,3,4,0,4,0,4,1,3,4
15061630,3,4,0,1,4,4,0,4,0,4,4,1,2,1,2,4,4,4,3,2,1,4,4,4,2,4,4,3,4,4,4,4,3,3,4,2,1,1,1,2,1,1,4,0,4,0,4,1,3,4
15061632,4,2,0,0,4,4,1,3,1,4,3,0,3,3,2,4,2,2,1,1,3,4,4,4,3,2,2,3,3,2,4,2,3,3,3,3,2,1,3,0,4,4,4,2,4,0,2,3,3,3
15061633,4,4,0,3,4,4,1,3,1,4,2,0,0,3,4,4,3,4,1,2,4,3,3,3,4,4,4,2,4,3,3,4,4,3,3,1,1,1,2,1,1,2,3,0,4,1,4,4,2,3
15061638,4,4,0,2,4,4,0,4,1,4,3,1,1,2,1,4,3,4,3,1,2,4,4,4,3,3,3,4,4,3,4,4,4,4,4,3,2,0,2,2,4,4,4,0,4,0,4,2,1,4
15061639,4,1,0,2,4,3,0,4,3,4,1,1,2,3,3,4,4,2,3,1,3,4,4,4,3,4,1,2,4,4,3,1,4,3,4,2,2,1,2,1,4,4,4,1,4,0,3,3,3,4
15061640,4,4,0,2,4,4,0,4,1,4,2,0,1,1,3,4,4,3,2,3,3,4,4,4,3,4,3,4,4,4,4,4,3,4,4,2,3,3,0,2,4,4,4,0,4,0,4,3,0,4
15061641,4,2,0,2,4,3,0,4,3,4,1,1,2,3,3,4,4,2,3,1,3,4,4,4,3,4,1,2,4,4,3,2,4,3,4,2,2,1,2,1,4,4,4,1,4,0,3,3,3,4
15061642,4,4,0,2,4,4,0,4,1,4,3,1,1,2,1,4,3,4,3,1,2,4,4,4,3,3,3,4,4,3,4,4,4,4,4,3,2,0,2,2,4,4,4,0,4,0,4,2,1,4
15061645,4,4,0,2,4,4,0,4,1,4,2,0,1,1,3,4,4,3,2,3,3,4,4,4,3,4,3,4,4,4,4,4,3,4,4,2,3,3,0,2,4,4,4,0,4,0,4,3,0,4
15061646,4,3,1,2,4,3,0,4,0,4,4,1,0,2,3,3,2,2,1,3,2,2,1,3,3,2,2,3,4,2,3,3,2,4,4,2,2,1,2,1,3,3,NA,2,4,1,3,2,1,4
15061649,4,3,0,0,3,4,1,4,1,4,4,0,1,1,1,4,3,3,2,2,3,4,4,4,1,4,3,2,3,4,2,3,4,3,3,2,3,2,1,1,3,3,4,0,4,0,3,3,1,2
15061650,3,4,0,2,4,3,1,4,1,4,1,1,3,2,2,4,3,2,1,1,2,4,4,3,3,3,2,2,3,3,2,4,4,3,3,2,2,1,3,2,3,3,NA,2,3,1,4,2,0,3
15061651,3,4,0,0,4,4,0,4,1,4,2,0,1,2,4,4,4,4,3,1,4,4,4,4,4,3,2,3,4,4,3,4,4,4,4,2,2,1,0,1,4,4,4,0,4,0,4,4,2,4
15061653,4,4,0,0,4,4,0,4,1,4,3,1,1,1,2,4,4,4,1,3,3,4,4,4,3,4,3,4,4,4,3,4,4,4,4,2,2,1,1,1,4,4,4,0,3,0,4,3,1,4
15061654,4,2,0,0,4,4,1,3,1,4,3,0,3,3,2,4,2,2,1,1,3,4,4,4,3,2,2,3,3,2,4,2,3,3,3,3,2,1,3,0,4,4,4,2,4,0,2,3,3,3
15061658,4,2,0,0,4,4,1,3,1,4,3,0,3,3,2,4,2,2,1,1,3,4,4,4,3,2,2,3,3,2,NA,2,3,3,3,3,2,1,3,0,4,4,4,2,4,0,2,3,2,3
