SAMPLES,c1_10270,c1_11276,c1_11344,c1_1318,c1_2212,c1_2519,c1_4822,c1_7132,c2_10961,c2_12913,c2_12959,c2_13613,c2_13671,c2_1688,c2_19081,c2_19223,c2_19692,c2_22050,c2_22466,c2_25289,c2_2858,c2_2998,c2_30296,c2_32482,c2_33516,c2_36777,c2_36781,c2_37136,c2_37982,c2_38939,c2_39499,c2_40821,c2_40822,c2_43123,c2_4372,c2_43926,c2_4438,c2_44815,c2_46777,c2_47405,c2_48734,c2_49812,c2_50816,c2_53053,c2_54191,c2_54586,c2_56547,c2_57750,c2_6906,c2_9908
15061411,1,1,4,2,1,2,1,0,1,4,2,2,1,1,2,0,1,2,0,4,3,4,3,1,2,2,2,2,1,2,2,2,0,4,3,4,0,2,2,1,1,3,4,0,4,1,3,3,2,0
15061414,1,0,4,1,2,4,3,0,1,3,2,2,1,2,1,1,0,2,0,4,3,4,3,1,2,3,1,1,1,2,3,3,0,4,2,4,0,3,1,1,1,1,4,0,4,3,3,2,4,1
15061415,1,1,4,3,1,2,4,1,0,4,1,1,1,2,3,1,2,3,1,4,3,4,1,1,2,3,2,1,0,2,3,2,0,4,2,4,0,2,3,0,1,0,4,0,4,3,3,3,4,2
15061417,1,0,4,1,2,4,3,0,1,3,2,2,1,2,1,1,0,2,0,4,3,4,3,1,2,3,1,1,1,2,3,3,0,4,2,4,0,3,1,1,1,1,4,0,4,3,3,2,4,1
15061418,1,0,4,1,2,4,3,0,1,3,2,2,1,2,1,1,0,2,0,4,3,4,3,1,2,3,1,1,1,2,3,3,0,4,2,4,0,3,1,1,1,1,4,0,4,3,3,2,4,1
15061419,0,1,3,2,2,4,3,1,1,4,2,1,1,1,1,0,1,3,1,4,3,4,1,1,2,3,1,2,0,1,2,2,0,4,2,4,0,3,2,0,1,2,4,0,4,2,3,4,3,1
15061420,0,3,3,4,1,4,3,2,3,4,4,3,1,1,2,1,3,3,1,3,3,2,0,2,2,4,0,1,0,0,2,4,1,2,3,4,0,1,2,1,2,2,3,2,2,1,3,4,4,0
15061421,0,0,3,3,0,3,3,1,0,4,3,2,1,1,2,1,2,3,1,4,3,4,0,1,1,4,0,2,0,2,3,1,0,4,3,4,0,3,3,1,1,2,4,0,4,2,3,3,4,1
15061422,0,0,4,2,0,4,3,0,1,4,1,3,0,1,3,0,2,3,0,4,4,3,1,0,0,3,1,0,0,1,4,1,0,4,4,4,0,3,2,0,3,1,4,1,4,3,4,1,4,3
15061423,0,0,4,2,0,4,3,0,1,4,2,3,0,1,3,0,2,3,0,4,4,3,1,0,0,3,1,0,0,2,4,1,0,4,4,4,0,3,2,0,3,1,4,1,4,3,4,1,4,3
15061424,1,1,4,2,0,1,2,0,1,4,2,2,1,2,1,0,1,3,0,4,3,4,4,1,1,4,0,2,0,2,2,3,0,3,2,4,0,1,2,0,1,2,4,1,4,2,3,1,3,1
15061425,0,1,3,0,1,4,4,0,1,2,2,2,2,2,1,0,1,3,0,4,4,4,2,0,3,4,0,1,0,2,2,1,0,4,3,4,0,2,3,1,2,0,4,0,4,4,4,4,3,0
15061430,0,1,3,0,1,4,4,0,1,2,2,2,2,2,1,0,1,3,0,4,4,4,2,0,3,4,0,1,0,2,2,1,0,4,3,4,0,2,3,1,2,0,4,0,4,4,4,4,3,0
15061434,1,1,4,3,1,2,4,1,0,4,1,1,1,2,3,1,2,3,1,4,3,4,1,1,2,3,2,1,0,2,3,2,0,4,2,4,0,2,3,0,1,0,4,0,4,3,3,3,4,2
15061435,0,0,3,2,2,4,2,2,2,3,3,1,3,1,1,0,2,4,2,4,4,4,2,1,2,3,1,1,0,1,2,2,0,4,3,3,0,2,3,0,2,2,4,0,4,2,4,2,3,0
15061436,0,1,3,0,1,4,4,2,1,4,4,1,0,1,2,1,1,3,2,2,3,4,1,0,1,2,2,2,0,2,3,2,0,4,2,4,1,2,2,1,1,0,4,0,4,4,3,3,4,3
15061437,0,0,4,4,1,2,1,2,0,4,0,4,2,1,1,0,2,4,1,4,2,4,4,3,1,3,1,1,1,0,3,2,0,4,3,4,0,1,4,0,0,3,4,0,4,1,2,3,3,0
15061438,1,0,4,1,2,4,3,0,1,3,2,2,1,2,1,1,0,2,0,4,3,4,3,1,2,3,1,1,1,2,3,3,0,4,2,4,0,3,1,1,1,1,4,0,4,3,3,2,4,1
15061439,0,0,4,4,1,2,1,2,0,4,0,4,2,1,1,0,2,4,1,4,2,4,4,3,1,3,1,1,1,0,3,2,0,4,3,4,0,1,4,0,0,3,4,0,4,1,2,3,3,0
15061441,0,1,4,2,1,4,2,2,0,2,2,2,1,1,0,1,1,3,2,4,4,3,3,0,1,4,0,2,0,2,2,3,0,4,2,4,0,3,3,0,1,3,4,0,4,1,4,3,3,0
15061442,1,1,4,2,1,2,1,0,1,4,2,2,1,1,2,0,1,2,0,4,3,4,3,1,2,2,2,2,1,2,2,2,0,4,3,4,0,2,2,1,1,3,4,0,4,1,3,3,2,0
15061443,0,1,3,0,1,4,4,2,1,4,4,1,0,1,2,1,1,3,2,2,3,4,1,0,1,2,2,2,0,2,3,2,0,4,2,4,1,2,2,1,1,0,4,0,4,4,3,3,4,3
15061444,1,1,3,2,1,2,1,0,1,3,3,2,1,1,2,0,1,3,0,4,4,3,3,1,2,3,1,2,1,1,3,1,0,3,3,4,0,1,2,1,1,3,4,1,4,1,4,2,3,0
15061445,0,1,4,2,1,4,2,2,0,2,2,2,1,1,0,1,1,3,2,4,4,3,3,0,1,4,0,2,0,2,2,3,0,4,2,4,0,3,3,0,1,3,4,0,4,1,4,3,3,0
15061447,0,0,4,2,0,4,2,0,1,4,2,3,0,1,2,0,2,2,0,4,NA,3,2,0,0,3,1,1,0,2,4,1,NA,4,4,4,0,2,2,0,2,1,4,1,4,3,4,2,4,3
15061453,0,1,4,2,1,4,2,2,0,2,2,2,1,1,0,1,1,3,2,4,4,3,3,0,1,4,0,2,0,2,2,3,0,4,2,4,0,3,3,0,1,3,4,0,4,1,4,3,3,0
15061458,0,1,3,0,1,4,4,0,1,2,2,2,2,2,1,0,1,3,0,4,4,4,2,0,3,4,0,1,0,2,2,1,0,4,3,4,0,2,3,1,2,0,4,0,4,4,4,4,3,0
15061459,1,0,4,1,2,4,3,0,1,3,2,2,1,2,1,1,0,2,0,4,3,4,3,1,2,3,1,1,1,2,3,3,0,4,2,4,0,3,1,1,1,1,4,0,4,3,3,2,4,1
15061461,0,1,3,0,1,4,4,0,1,2,2,2,2,2,1,0,1,3,0,4,4,4,2,0,3,4,0,1,0,2,2,1,0,4,3,4,0,2,3,1,2,0,4,0,4,4,4,4,3,0
15061462,0,0,4,4,1,2,1,2,0,4,0,4,2,1,1,0,2,4,1,4,2,4,4,3,1,3,1,1,1,0,3,2,0,4,3,4,0,1,4,0,0,3,4,0,4,1,2,3,3,0
15061463,0,0,4,2,0,4,3,0,1,4,2,3,0,1,2,0,2,3,0,4,NA,3,1,0,0,3,1,1,0,1,4,1,0,4,4,4,0,2,2,0,2,2,4,1,4,3,4,2,4,2
15061469,1,1,3,3,2,4,1,2,1,2,3,2,1,1,3,0,1,2,1,4,3,4,3,0,3,2,2,1,0,1,3,1,1,3,3,3,1,3,2,0,1,3,3,1,4,1,3,3,3,0
15061470,1,2,2,4,2,3,3,2,0,2,2,3,0,2,1,2,1,3,0,4,4,4,1,3,3,4,0,1,2,1,4,3,1,3,3,2,0,2,2,0,2,1,1,1,2,1,4,3,4,0
15061471,1,2,2,4,2,3,3,2,0,2,2,3,0,2,1,2,1,3,0,4,4,4,1,3,3,4,0,1,2,1,4,3,1,3,3,2,0,2,2,0,2,1,1,1,2,1,4,3,4,0
15061475,0,0,3,3,0,3,3,1,0,4,3,2,1,1,2,1,2,3,1,4,3,4,0,1,1,4,0,2,0,2,3,1,0,4,3,4,0,3,3,1,1,2,4,0,4,2,3,3,4,1
15061477,1,1,3,2,1,2,1,0,1,3,3,2,1,1,2,0,1,3,0,4,4,3,3,1,2,3,1,2,1,1,3,1,0,3,3,4,0,1,2,1,1,3,4,1,4,1,4,2,3,0
15061478,0,1,3,2,2,4,3,1,1,4,2,1,1,1,1,0,1,3,1,4,3,4,1,1,2,3,1,2,0,1,2,2,0,4,2,4,0,3,2,0,1,2,4,0,4,2,3,4,3,1
15061479,0,0,4,2,0,4,3,0,1,4,1,3,0,1,3,0,2,2,0,4,4,2,1,0,0,3,1,0,0,2,4,1,0,4,4,4,0,2,2,0,3,1,4,1,4,3,4,1,4,3
15061480,0,1,4,2,1,4,2,2,0,2,2,2,1,1,0,1,1,3,2,4,4,3,3,0,1,4,0,2,0,2,2,3,0,4,2,4,0,3,3,0,1,3,4,0,4,1,4,3,3,0
15061481,0,0,2,2,2,4,1,1,0,4,1,2,0,2,1,2,2,3,1,3,4,3,1,2,1,4,0,1,0,1,1,1,0,4,2,4,0,4,3,3,0,2,4,0,4,1,4,3,3,1
15061482,0,1,3,0,1,4,4,2,1,4,4,1,0,1,2,1,1,2,2,2,3,4,1,0,1,2,2,2,0,2,3,2,0,4,2,4,1,2,2,1,1,0,4,0,4,4,3,3,4,3
15061484,0,0,4,2,2,3,2,0,1,3,3,2,0,2,2,0,3,4,0,4,4,4,3,2,1,3,1,1,1,2,2,2,0,4,3,4,0,2,3,2,2,3,4,0,4,1,4,4,4,0
15061485,0,1,3,0,1,4,4,2,1,4,4,1,0,1,2,1,1,3,2,2,3,4,1,0,1,2,2,2,0,2,3,2,0,4,2,4,1,2,2,1,1,0,4,0,4,4,3,3,4,3
15061487,1,2,3,2,1,1,1,0,1,4,2,2,1,1,2,0,1,2,0,4,4,4,3,1,3,3,1,2,1,2,3,2,0,3,1,4,0,2,1,0,0,3,4,1,4,1,4,1,2,0
15061488,1,0,4,1,2,4,3,0,1,3,2,2,1,2,1,1,0,2,0,4,3,4,3,1,2,3,1,1,1,2,3,3,0,4,2,4,0,3,1,1,1,1,4,0,4,3,3,2,4,1
15061489,1,0,4,1,2,4,3,0,1,3,2,2,1,2,1,1,0,2,0,4,3,4,3,1,2,3,1,1,1,2,3,3,0,4,2,4,0,3,1,1,1,1,4,0,4,3,3,2,4,1
15061490,1,0,4,1,2,4,3,0,1,3,2,2,1,2,1,1,0,2,0,4,3,4,3,1,2,3,1,1,1,2,3,3,0,4,2,4,0,3,1,1,1,1,4,0,4,3,3,2,4,1
15061492,1,0,4,1,2,4,3,0,1,3,2,2,1,2,1,1,0,2,0,4,3,4,3,1,2,3,1,1,1,2,3,3,0,4,2,4,0,3,1,1,1,1,4,0,4,3,3,2,4,1
15061493,0,2,4,3,1,2,3,0,1,4,0,2,2,2,1,0,1,2,0,4,2,4,2,1,1,4,0,2,0,2,3,2,1,3,2,4,0,2,2,0,1,1,4,1,4,3,2,2,4,1
15061495,0,2,4,3,1,2,3,0,1,4,0,2,2,2,1,0,1,2,0,4,2,4,2,1,1,4,0,2,0,2,3,2,1,3,2,4,0,2,2,0,1,1,4,1,4,3,2,2,4,1
15061498,1,0,4,1,2,4,3,0,1,3,2,2,1,2,1,1,0,2,0,4,3,4,3,1,2,3,1,1,1,2,3,3,NA,4,2,4,0,3,1,1,1,1,4,0,4,3,3,2,4,1
15061500,0,1,3,0,1,4,4,2,1,4,4,1,0,1,2,1,1,3,2,2,3,4,1,0,1,2,2,2,0,2,3,2,0,4,2,4,1,2,2,1,1,0,4,0,4,4,3,3,4,3
15061501,0,1,3,2,3,3,3,1,0,4,1,3,2,1,3,0,3,2,1,4,4,2,3,1,2,4,0,3,0,0,2,3,1,3,3,3,0,2,2,3,0,2,4,1,3,1,4,3,4,1
15061503,0,0,4,2,0,4,3,0,1,4,2,3,0,1,3,0,2,3,0,4,4,3,1,0,0,3,1,0,0,1,4,2,0,4,4,4,0,2,2,0,3,1,4,1,4,3,4,1,4,3
15061504,0,1,4,1,1,3,3,2,1,4,1,2,2,2,2,0,2,2,0,4,4,3,3,1,3,3,1,2,0,1,1,3,1,4,2,3,1,3,2,0,1,1,3,1,3,3,4,3,4,0
15061505,0,0,4,2,0,4,4,2,1,4,4,3,2,2,3,2,2,3,2,4,4,4,0,2,1,2,3,0,1,1,3,1,0,4,1,4,1,2,2,0,1,1,4,0,4,3,4,3,4,1
15061507,1,1,4,2,1,2,1,0,1,4,2,2,1,1,2,0,1,2,0,4,3,4,3,1,2,2,2,2,1,2,2,2,0,4,3,4,0,2,2,1,1,3,4,0,4,1,3,3,2,0
15061508,1,1,4,2,1,2,1,0,1,4,2,2,1,1,2,0,1,2,0,4,3,4,3,1,2,2,2,2,1,2,2,2,0,4,3,4,0,2,2,1,1,3,4,0,4,1,3,3,2,0
15061509,2,1,4,2,1,4,2,2,1,4,2,2,1,1,1,0,3,3,2,4,4,4,1,3,2,3,1,2,1,1,3,3,0,3,4,4,0,2,2,0,2,2,4,1,3,2,4,3,4,0
15061511,2,1,4,2,1,4,2,2,1,4,2,2,1,1,1,0,3,3,2,4,4,4,1,3,2,3,1,2,1,1,3,3,0,3,4,4,0,2,2,0,2,2,4,1,3,2,4,3,4,0
15061514,0,0,3,3,0,3,3,1,0,4,3,2,1,1,2,1,2,3,1,4,3,4,0,1,1,4,0,2,0,2,3,1,0,4,3,4,0,3,3,1,1,2,4,0,4,2,3,3,4,1
15061516,0,1,3,2,3,3,3,1,0,4,1,3,2,1,3,0,3,3,1,4,4,2,3,1,2,4,0,3,0,0,2,3,1,3,3,3,0,2,2,3,0,2,4,1,3,1,4,3,4,1
15061517,0,0,4,2,1,3,2,1,1,3,2,2,1,1,2,0,2,3,1,4,3,3,3,1,1,3,1,2,0,1,2,2,0,4,4,4,0,2,2,1,2,2,4,0,4,2,3,3,4,1
15061518,0,0,4,2,0,4,3,0,1,4,1,3,0,1,3,0,2,3,0,4,4,3,1,0,0,3,2,0,0,1,4,1,0,4,4,4,0,2,2,0,2,2,4,1,4,3,4,1,4,3
15061520,2,0,2,1,2,1,2,1,2,3,2,1,0,3,1,1,0,2,0,4,4,4,3,1,2,3,2,2,2,2,2,1,0,4,2,3,0,1,1,1,2,2,4,0,4,2,4,3,3,2
15061521,1,1,2,3,2,3,2,2,1,3,3,2,0,1,1,1,0,4,1,4,4,4,2,1,1,3,1,1,1,2,3,2,0,4,3,4,0,3,1,0,2,2,3,0,4,1,4,1,3,2
15061523,0,1,3,2,2,4,3,1,1,4,2,1,1,1,1,0,1,3,1,4,3,4,1,1,2,3,1,2,0,1,2,2,0,4,2,4,0,3,2,0,1,2,4,0,4,2,3,4,3,1
15061524,1,1,3,0,0,3,4,1,1,4,2,2,3,1,1,0,1,3,0,4,3,3,1,0,2,3,1,1,0,1,2,3,1,3,1,4,2,1,2,0,1,0,4,1,4,4,3,3,4,2
15061525,1,1,4,2,1,2,1,0,1,4,2,2,1,1,2,0,1,2,0,4,3,4,3,1,2,2,2,2,1,2,2,2,0,4,3,4,0,2,2,1,1,3,4,0,4,1,3,3,2,0
15061526,1,1,4,2,1,2,2,0,1,4,2,2,1,1,1,0,1,3,1,4,3,4,3,1,1,4,0,2,0,2,2,3,0,3,2,4,0,2,2,0,1,2,4,1,4,2,3,2,3,1
15061528,0,2,4,3,1,2,3,0,1,4,0,2,2,2,1,0,2,3,0,4,2,4,2,1,1,4,0,2,0,2,3,2,1,3,2,4,0,2,2,0,1,1,4,1,4,3,2,2,4,2
15061530,1,1,4,2,1,1,1,0,1,4,2,2,1,1,2,0,1,2,0,4,3,4,3,1,2,2,2,2,1,2,2,2,0,4,3,4,0,2,2,1,1,3,4,0,4,1,3,3,2,0
15061533,1,1,4,2,1,2,1,0,1,4,2,2,1,1,2,0,1,2,0,4,3,4,3,1,2,2,2,2,1,2,2,2,0,4,3,4,0,2,2,1,1,3,4,0,4,1,3,3,2,0
15061534,0,1,2,3,1,3,2,1,1,2,1,2,1,2,2,1,1,4,1,4,3,4,3,1,2,3,1,0,1,1,3,2,0,3,1,3,0,3,3,0,1,2,4,1,4,1,3,2,4,0
15061535,0,2,4,3,1,2,3,0,1,4,0,2,2,2,1,0,1,2,0,4,2,4,2,1,1,4,0,2,0,2,3,2,1,3,2,4,0,2,2,0,1,1,4,1,4,3,2,2,4,1
15061536,1,1,4,2,1,2,1,0,1,4,2,2,1,1,2,0,1,2,0,4,3,4,3,1,2,2,2,2,1,2,2,2,0,4,3,4,0,1,2,1,1,3,4,0,4,1,3,3,2,0
15061537,0,0,3,1,3,4,2,2,2,4,1,2,2,0,2,1,2,3,2,3,4,3,1,2,2,4,0,2,0,0,2,2,0,4,2,3,0,4,2,1,0,1,4,0,4,2,4,4,3,2
15061538,0,1,3,2,2,4,3,1,1,4,2,1,1,1,1,0,1,3,1,4,3,4,1,1,2,3,1,2,0,1,2,2,0,4,2,4,0,3,2,0,1,2,4,0,4,2,3,4,3,1
15061539,0,1,3,2,2,4,3,1,1,4,2,1,1,1,1,0,1,3,1,4,3,4,1,1,2,3,1,2,0,1,2,2,0,4,2,4,0,3,2,0,1,2,4,0,4,2,3,4,3,1
15061542,0,0,2,2,2,4,1,1,0,4,1,2,0,2,1,2,2,4,1,3,4,3,1,2,1,4,0,1,0,1,1,1,0,4,2,4,0,4,3,3,0,2,4,0,4,1,4,3,3,1
15061543,1,0,2,0,2,1,1,2,2,3,3,0,0,1,2,1,1,3,0,3,2,4,2,0,3,4,1,0,2,1,3,2,1,4,2,3,0,1,2,2,1,2,4,0,4,1,2,3,4,1
15061546,0,1,3,2,2,4,3,1,1,4,2,1,1,1,1,0,1,2,1,4,3,4,1,1,2,3,1,2,0,1,1,2,0,4,2,4,0,2,2,0,1,2,4,0,4,2,3,4,3,2
15061549,0,0,3,1,0,3,4,2,0,4,3,1,1,1,2,1,1,3,1,4,3,3,1,1,3,2,2,0,1,0,1,1,0,4,2,4,0,3,2,0,1,0,4,0,4,4,3,3,4,0
15061550,1,1,4,2,0,1,2,0,1,4,2,2,1,2,1,0,1,3,0,4,3,4,4,1,1,4,0,2,0,2,2,3,0,3,2,4,0,1,2,0,1,2,4,1,4,2,3,1,3,1
15061551,0,1,3,0,1,4,4,2,1,4,4,1,0,1,2,1,1,3,2,2,3,4,1,0,1,2,2,2,0,2,3,2,0,4,2,4,1,2,2,1,1,0,4,0,4,4,3,3,4,NA
15061553,0,0,4,3,0,2,3,0,0,4,3,3,1,2,2,1,3,3,0,3,3,3,1,1,0,4,0,2,0,2,1,2,1,4,2,2,0,2,3,4,0,1,4,0,4,2,3,3,4,2
15061555,0,0,3,3,0,3,3,1,0,4,3,2,1,1,2,1,2,3,1,4,3,4,0,1,1,4,0,2,0,2,3,1,0,4,3,4,0,2,3,1,1,2,4,0,4,2,3,3,4,2
15061556,0,1,3,0,1,4,4,2,1,4,4,1,0,1,2,1,1,3,2,2,3,4,1,0,1,2,2,2,0,2,3,2,0,4,2,4,1,2,2,1,1,0,4,0,4,4,3,3,4,3
15061557,0,0,3,3,0,3,3,1,0,4,3,2,1,1,2,1,2,3,1,4,3,4,0,1,1,4,0,2,0,2,3,1,0,4,3,4,0,3,3,1,1,2,4,0,4,2,3,3,4,1
15061561,0,0,4,2,1,3,2,1,1,4,0,3,2,1,1,1,1,3,1,4,3,4,2,1,3,4,0,3,0,0,2,2,0,4,3,4,0,2,2,1,2,2,4,0,4,2,3,2,4,1
15061564,0,0,4,2,0,4,3,0,1,4,2,3,0,1,3,0,2,3,0,4,4,3,1,0,0,3,2,0,0,2,4,1,0,4,4,4,0,2,1,0,2,2,4,1,4,3,4,1,4,3
15061565,0,2,3,2,1,3,4,2,2,4,2,2,0,3,3,0,1,3,1,4,3,4,2,1,2,3,1,1,1,2,2,2,1,3,1,2,1,3,3,0,0,0,3,2,2,2,3,2,3,2
15061566,0,1,3,2,2,4,3,1,1,4,2,1,1,1,1,0,1,3,1,4,3,4,2,1,2,3,1,2,0,1,2,2,0,4,2,4,0,3,2,0,1,2,4,0,4,2,3,4,3,1
15061567,0,1,3,2,1,4,3,1,0,3,1,2,2,2,1,2,2,2,1,4,4,4,0,2,3,3,1,0,0,1,2,3,0,4,2,4,0,3,2,0,2,1,4,0,3,3,4,2,3,0
15061571,1,0,3,2,1,3,3,2,1,4,2,1,1,2,3,2,2,3,2,4,4,4,1,2,1,3,1,1,1,1,3,2,0,4,2,4,0,3,3,1,2,1,4,0,4,3,4,4,4,1
15061575,0,0,4,2,2,3,2,0,1,3,3,3,0,2,2,0,3,4,0,4,4,4,3,2,1,3,1,1,1,2,2,2,0,4,3,4,0,2,3,2,2,3,4,0,4,1,4,4,4,0
15061576,1,2,2,4,2,3,3,2,0,2,2,3,0,2,1,2,1,3,0,4,4,4,1,3,3,4,0,1,2,1,4,3,1,3,3,2,0,2,2,0,2,1,1,1,2,1,4,3,4,0
15061577,0,0,3,2,1,4,3,0,2,4,2,2,1,2,1,0,2,4,0,4,4,3,3,1,3,4,0,1,1,1,2,1,0,4,3,4,0,2,4,1,2,1,4,0,4,3,4,3,4,1
15061580,0,0,4,2,1,3,2,1,1,3,2,2,1,1,2,0,1,3,1,4,3,3,3,1,1,3,1,2,0,1,2,2,0,4,4,4,0,2,2,1,2,2,4,0,4,2,3,3,4,1
15061585,1,2,2,4,2,3,3,2,0,2,2,3,0,2,1,2,1,3,0,4,4,4,1,3,3,4,0,1,2,1,4,3,1,3,3,2,0,2,2,0,2,1,1,1,2,1,4,3,4,0
15061586,1,2,2,4,2,3,3,2,0,2,2,3,0,2,1,2,1,3,0,4,4,4,1,3,3,4,0,1,2,1,4,3,1,3,3,2,0,2,2,0,2,1,1,1,2,1,4,3,4,0
15061588,0,1,3,0,1,4,4,2,1,4,4,1,0,1,2,1,1,3,2,3,3,4,1,0,1,2,2,2,0,2,3,2,0,4,2,4,1,2,2,1,1,0,4,0,4,4,3,3,4,3
15061601,0,0,4,2,1,3,2,1,1,3,2,2,1,1,2,0,2,3,1,4,3,3,3,1,1,3,1,2,0,1,2,2,0,4,4,4,0,2,2,1,2,2,4,0,4,2,3,3,4,1
15061602,0,0,4,2,1,3,3,0,1,4,2,3,0,2,1,1,2,3,0,3,3,3,1,1,1,4,0,1,0,2,2,2,NA,4,2,2,0,3,2,2,0,1,4,0,4,3,3,3,NA,1
15061604,0,1,3,1,3,2,3,2,1,4,3,1,1,0,2,1,2,2,1,4,3,4,1,2,4,4,0,2,0,0,2,3,1,4,2,3,0,3,1,1,0,1,3,0,4,2,3,4,4,1
15061608,1,2,2,4,2,3,3,2,0,2,2,3,0,2,1,2,1,3,0,4,4,4,1,3,3,4,0,1,2,1,4,3,1,3,3,2,0,2,2,0,2,2,1,1,2,1,4,3,4,0
15061609,0,1,3,2,2,4,3,1,1,4,2,1,1,1,1,0,1,3,1,4,3,4,1,1,2,3,1,2,0,1,2,2,0,4,2,4,0,3,2,0,1,2,4,0,4,2,3,4,3,1
15061610,0,0,4,2,1,3,2,1,1,3,2,2,1,1,2,0,2,3,1,4,3,3,3,1,1,3,1,2,0,1,2,2,0,4,4,4,0,2,2,1,2,2,4,0,4,2,3,3,4,1
15061614,0,1,4,1,1,3,3,2,1,4,1,2,2,2,2,0,2,2,0,4,4,3,3,1,3,3,1,2,0,1,1,3,1,4,2,3,1,3,2,0,1,1,3,1,3,3,4,3,4,0
15061621,0,1,3,2,3,3,3,1,0,4,1,3,2,1,3,0,3,2,1,4,4,2,3,1,2,4,0,3,0,0,2,3,1,3,3,3,0,2,2,3,0,2,4,1,3,1,4,3,4,1
15061622,NA,0,3,3,0,3,2,1,0,4,2,2,1,1,1,1,1,3,1,4,3,4,1,1,1,4,1,2,0,2,3,2,0,4,3,4,0,3,3,1,1,2,4,0,4,2,3,3,NA,1
15061626,0,0,4,1,1,3,2,0,0,2,2,3,2,2,1,1,3,3,0,4,NA,3,2,2,2,4,0,2,0,0,2,3,0,4,2,4,0,3,3,1,1,2,4,0,4,1,4,2,NA,0
15061627,0,0,2,4,0,3,3,2,0,4,1,2,0,2,2,0,1,4,1,4,3,4,2,1,1,3,1,1,1,2,3,3,0,4,3,4,0,2,4,0,2,2,4,0,4,2,3,3,4,1
15061628,2,1,4,2,1,4,2,2,1,4,2,2,1,1,1,0,3,3,2,4,4,4,1,3,2,3,1,2,1,1,3,3,0,3,4,4,0,2,2,0,2,2,4,1,3,2,4,3,4,0
15061629,2,1,2,2,1,1,1,1,1,3,2,2,1,2,1,1,0,4,0,4,4,4,3,0,1,3,2,0,1,3,1,3,0,3,2,4,0,2,2,1,1,3,3,1,4,1,4,2,3,0
15061630,0,1,2,3,1,3,2,1,1,2,1,2,1,2,2,1,1,4,1,4,3,4,3,1,2,3,1,0,1,1,3,2,0,3,1,3,0,3,3,0,1,2,4,1,4,1,3,2,4,0
15061632,0,1,4,1,1,3,3,2,1,4,1,2,2,2,2,0,2,2,0,4,4,3,3,1,3,3,1,2,0,1,1,3,1,4,2,3,1,3,2,0,1,1,3,1,3,3,4,3,4,0
15061633,0,1,4,2,1,3,3,4,2,3,3,2,0,0,2,1,1,3,NA,4,2,4,1,2,1,3,1,2,1,2,3,2,1,3,3,4,1,3,3,2,1,1,4,1,4,3,2,3,4,1
15061638,0,0,3,3,0,3,3,1,0,4,3,2,1,1,2,1,2,2,1,4,3,4,0,1,1,4,0,2,0,2,3,1,0,4,3,4,0,3,3,1,1,2,4,0,4,2,3,3,4,1
15061639,0,1,4,1,2,4,3,2,1,3,3,2,2,3,1,0,1,2,1,4,3,4,2,2,1,3,1,1,1,2,2,2,1,3,1,3,1,2,1,1,0,1,3,1,3,2,3,3,4,1
15061640,0,0,2,4,1,3,2,0,0,2,2,2,1,1,1,1,3,2,0,4,4,4,1,2,1,4,0,1,2,1,2,2,0,4,4,4,0,3,2,1,3,2,4,0,4,2,4,3,3,1
15061641,0,1,4,2,2,4,3,2,1,3,3,2,2,3,2,0,1,2,1,4,3,4,2,2,1,3,1,1,1,2,2,2,1,3,1,3,1,2,1,1,0,1,3,1,3,2,3,3,4,1
15061642,0,0,3,3,0,3,3,1,0,4,3,2,1,1,2,1,2,3,1,4,3,4,0,1,1,4,0,2,0,2,3,1,0,4,3,4,0,3,3,1,1,2,4,0,4,2,3,3,4,1
15061645,0,0,2,4,1,3,2,0,0,2,2,2,1,1,1,1,3,2,0,4,4,4,1,2,1,4,0,1,2,1,2,2,0,4,4,4,0,3,2,1,3,2,4,0,4,2,4,3,3,1
15061646,0,0,3,1,3,4,2,2,2,4,1,2,2,0,2,1,2,3,2,3,4,3,1,2,2,4,0,2,0,0,2,2,0,4,2,3,0,4,2,1,0,1,4,0,4,2,4,4,3,2
15061649,0,1,2,4,1,4,2,2,2,3,2,3,0,0,1,1,4,3,1,4,3,4,1,1,4,4,0,2,0,0,1,3,0,4,2,4,0,2,3,1,2,2,4,1,3,0,3,3,4,1
15061650,0,0,4,4,2,3,3,3,2,1,1,2,2,0,3,2,3,1,2,3,4,2,2,3,2,2,2,3,0,0,3,4,0,4,3,4,2,3,1,2,0,1,3,1,3,2,4,4,4,1
15061651,1,1,4,2,1,2,1,0,1,4,2,2,1,1,2,0,1,2,0,4,3,4,3,1,2,2,2,2,1,2,2,2,0,4,3,4,0,2,2,1,1,3,4,0,4,1,3,3,2,0
15061653,0,1,3,0,1,4,4,0,1,2,2,2,2,2,1,0,1,3,0,4,4,4,2,0,3,4,0,1,0,2,2,1,0,4,3,4,0,2,3,1,2,0,4,0,4,4,4,4,3,0
15061654,0,1,4,1,1,3,3,2,1,4,1,2,2,2,1,0,2,2,0,4,4,3,3,1,3,3,1,2,0,1,1,3,1,4,2,3,1,3,2,0,1,1,3,1,3,3,4,3,4,0
15061658,0,1,4,1,1,3,3,2,1,4,1,2,2,2,2,0,2,2,0,4,4,3,3,1,3,3,1,2,0,1,1,3,1,4,2,3,1,3,2,0,1,1,3,1,3,3,4,3,4,0
