SAMPLES,c1_11418,c1_11997,c1_12169,c1_12345,c1_12945,c1_13482,c1_14083,c1_14684,c1_15485,c1_3049,c1_3051,c1_3060,c1_4803,c1_5483,c1_7005,c1_7695,c1_8330,c1_8635,c2_13766,c2_14470,c2_14793,c2_14841,c2_14848,c2_18664,c2_18848,c2_22939,c2_28012,c2_29187,c2_32802,c2_35411,c2_38167,c2_39155,c2_40775,c2_42374,c2_42943,c2_43998,c2_44000,c2_46144,c2_46448,c2_47661,c2_4904,c2_49042,c2_49758,c2_49906,c2_53380,c2_54139,c2_8659,c2_8661,c2_9021,c2_9908
15061411,4,0,3,4,1,1,0,0,1,4,0,4,1,1,0,2,2,4,1,1,3,0,1,2,3,2,0,4,0,1,0,1,4,4,0,4,4,0,0,0,4,3,1,4,4,4,4,4,4,0
15061414,4,0,4,4,2,1,0,0,0,4,0,4,3,1,0,3,2,4,1,3,3,1,2,2,4,2,1,4,0,2,1,3,4,4,1,3,3,0,1,0,4,3,3,4,3,3,4,4,4,1
15061415,4,0,2,4,2,2,1,0,1,3,1,3,3,0,0,2,2,3,4,2,2,3,0,2,3,2,1,4,0,3,0,2,4,4,0,2,2,1,0,1,3,3,1,2,0,2,4,4,2,2
15061417,4,0,4,4,2,1,0,0,0,4,0,4,3,1,0,3,2,4,1,3,3,1,2,2,4,2,1,4,0,2,1,3,4,4,1,3,3,0,1,0,4,3,2,4,3,3,4,4,4,1
15061418,4,0,4,4,2,1,0,0,0,4,0,4,3,1,0,3,2,4,1,3,3,1,2,2,4,2,1,4,0,2,1,3,4,4,1,3,3,0,1,0,4,3,3,4,3,3,4,4,4,1
15061419,4,0,4,4,0,1,0,0,2,4,0,4,2,1,0,3,1,4,1,3,2,1,2,3,4,2,0,4,1,1,0,3,4,4,2,4,4,0,2,0,4,2,1,4,2,4,4,4,4,1
15061420,2,1,1,4,1,2,1,1,0,4,0,4,2,1,0,1,1,4,1,2,1,0,2,3,2,0,0,4,1,2,0,3,3,2,2,4,4,0,2,0,3,2,3,3,1,2,3,4,4,0
15061421,4,0,4,4,1,3,0,0,3,4,0,4,1,2,0,3,1,4,1,3,1,1,3,2,4,2,0,4,1,1,0,4,4,4,2,3,3,0,1,0,4,1,1,4,3,3,4,4,4,1
15061422,4,0,4,3,2,3,1,0,0,4,0,4,4,1,0,3,4,4,3,4,3,1,2,0,4,1,0,4,0,0,0,4,4,4,0,3,3,0,0,0,4,3,4,4,1,1,4,4,4,3
15061423,4,0,4,2,3,3,1,0,0,4,0,4,4,1,0,3,4,4,3,4,3,1,2,0,4,1,0,4,0,0,0,4,4,4,0,2,3,0,0,0,4,2,4,4,1,1,4,4,4,3
15061424,4,0,3,4,3,2,0,0,0,4,0,4,3,1,0,2,3,3,2,2,4,2,1,1,4,2,1,4,0,2,0,2,4,4,0,3,3,0,0,0,4,3,2,4,3,3,4,4,4,1
15061425,4,0,4,4,1,2,0,0,3,4,0,4,2,1,0,3,2,4,0,2,1,0,2,3,4,3,0,4,1,2,0,3,4,4,1,4,4,0,1,0,4,2,2,4,2,4,4,4,4,0
15061430,4,0,4,4,1,2,0,0,3,4,0,4,2,1,0,3,2,4,0,2,1,0,2,3,4,3,0,4,1,2,0,3,4,4,1,4,4,0,1,0,4,2,1,4,2,4,4,4,4,0
15061434,4,0,2,4,2,2,1,0,1,3,1,3,3,0,0,2,2,3,4,2,2,3,0,2,3,2,1,4,0,3,0,2,4,4,0,2,2,1,0,1,3,3,2,2,0,2,4,4,3,2
15061435,4,0,4,3,3,1,0,0,1,4,0,4,3,1,0,3,1,4,1,1,3,1,1,3,4,1,0,4,0,1,1,2,4,4,1,2,2,0,1,0,4,3,3,4,2,4,4,4,4,0
15061436,3,1,4,4,2,1,1,1,1,4,0,4,2,2,1,2,0,4,1,3,3,2,2,2,4,2,0,3,1,3,2,3,3,2,2,3,3,0,2,0,3,1,1,4,2,4,3,3,4,3
15061437,4,0,4,4,2,1,0,0,1,4,0,4,1,2,0,3,3,4,3,0,2,1,1,2,4,1,0,4,1,1,0,2,4,4,0,3,3,0,0,0,4,1,0,3,3,3,4,4,4,0
15061438,4,0,4,4,2,1,0,0,0,4,0,4,3,1,0,3,2,4,1,3,3,1,2,2,4,2,1,4,0,2,1,3,4,4,1,3,3,0,1,0,4,3,3,4,3,3,4,4,4,1
15061439,4,0,4,4,2,1,0,0,1,4,0,4,1,2,0,3,3,4,3,0,2,1,1,2,4,1,0,4,1,1,0,2,4,4,0,3,3,0,0,0,4,1,0,3,3,3,4,4,4,0
15061441,4,0,4,4,1,4,0,0,2,4,0,4,2,0,0,3,1,4,1,3,2,0,4,3,4,2,0,4,2,2,0,3,4,4,1,4,4,0,1,0,4,2,1,4,3,4,4,4,4,0
15061442,4,0,3,4,1,1,0,0,1,4,0,4,1,1,0,2,2,4,1,1,2,0,1,2,3,2,0,4,0,1,0,1,4,4,0,4,4,0,0,0,4,3,1,4,4,4,4,4,4,0
15061443,3,1,4,4,2,1,1,1,1,4,0,4,2,2,1,2,0,4,1,3,3,2,2,2,4,2,0,3,1,3,2,3,3,2,2,3,3,0,2,0,3,1,1,4,2,4,3,3,4,3
15061444,4,0,3,4,2,2,0,0,1,3,1,3,3,1,0,1,3,4,2,2,3,2,2,2,4,2,0,4,0,1,0,2,4,4,0,3,3,1,0,0,3,4,3,4,2,3,3,3,3,0
15061445,4,0,4,4,1,4,0,0,2,4,0,4,2,0,0,3,1,4,1,3,2,0,4,3,4,2,0,4,2,2,0,3,4,4,1,4,4,0,1,0,4,2,1,4,3,4,4,4,4,0
15061447,4,0,3,3,2,2,1,0,0,4,0,4,4,1,0,2,4,4,3,4,3,2,2,1,4,1,0,4,0,1,0,3,4,4,0,3,3,0,0,NA,4,2,3,4,1,1,4,4,4,3
15061453,4,0,4,4,1,4,0,0,2,4,0,4,2,0,0,3,1,4,1,3,2,0,4,3,4,2,0,4,2,2,0,3,4,4,1,4,4,0,1,0,4,2,1,4,3,4,4,4,4,0
15061458,4,0,4,4,1,2,0,0,3,4,0,4,2,1,0,3,2,4,0,2,1,0,2,3,4,3,0,4,1,2,0,3,4,4,1,4,4,0,1,0,4,2,1,4,2,4,4,4,4,0
15061459,4,0,4,4,2,1,0,0,0,4,0,4,3,1,0,3,2,4,1,3,3,1,2,2,4,2,1,4,0,2,2,3,4,4,1,3,3,0,1,0,4,3,3,4,3,3,4,4,4,1
15061461,4,0,4,4,1,2,0,0,3,4,0,4,2,1,0,3,2,4,0,2,1,0,2,3,4,3,0,4,1,2,0,3,4,4,1,4,4,0,1,0,4,2,1,4,2,4,4,4,4,0
15061462,4,0,4,4,2,1,0,0,1,4,0,4,1,2,0,3,3,4,3,0,2,1,1,2,4,1,0,4,1,1,0,2,4,4,0,3,3,0,0,0,4,1,0,3,3,3,4,4,4,0
15061463,4,0,4,3,2,3,1,0,1,4,0,4,3,1,0,3,3,4,2,4,2,1,2,1,4,1,0,4,0,0,0,4,4,4,0,3,3,0,0,0,4,2,3,4,1,1,4,4,4,2
15061469,4,0,4,4,3,1,0,0,1,4,0,4,2,2,0,2,0,4,1,2,2,1,2,2,4,4,0,3,0,2,0,1,4,4,0,3,3,0,0,0,4,4,4,4,3,4,4,4,4,0
15061470,3,0,3,3,1,1,0,0,3,4,0,4,1,3,0,1,4,3,3,1,2,1,3,0,3,2,1,4,1,1,0,1,4,4,2,3,3,0,2,0,4,2,3,4,4,4,4,4,4,0
15061471,2,0,3,3,1,1,0,0,3,4,0,4,1,3,0,1,4,3,3,1,2,1,3,0,3,2,1,4,1,1,0,1,4,4,2,3,3,0,2,0,4,2,3,4,4,4,4,4,4,0
15061475,4,0,4,4,1,3,0,0,3,4,0,4,1,2,0,3,1,4,1,3,1,1,3,2,4,2,0,4,1,2,0,4,4,4,2,3,3,0,1,0,4,1,1,4,3,3,4,4,4,1
15061477,4,0,3,4,2,2,0,0,1,3,1,3,3,1,0,1,3,4,2,2,3,2,2,2,4,2,0,4,0,1,0,2,4,4,0,3,3,1,0,0,3,4,3,4,2,3,3,3,3,0
15061478,4,0,4,4,0,1,0,0,2,4,0,4,2,1,0,3,1,4,1,3,2,1,2,3,4,2,0,4,1,1,0,3,4,4,2,4,4,0,2,0,4,2,1,4,2,4,4,4,4,1
15061479,4,0,4,3,3,3,1,0,0,4,0,4,4,1,0,3,4,4,3,4,3,1,1,0,4,1,0,4,0,0,0,4,4,4,0,3,3,0,0,0,4,2,4,4,1,1,4,4,4,3
15061480,4,0,4,4,1,4,0,0,2,4,0,4,2,0,0,3,1,4,1,3,2,0,4,3,4,2,0,4,2,2,0,3,4,4,1,4,4,0,1,0,4,2,1,4,3,4,4,4,4,0
15061481,4,0,4,4,0,4,0,0,4,3,1,3,2,2,0,3,2,4,0,3,1,1,2,2,4,2,0,4,1,2,0,4,4,4,2,4,4,1,2,0,4,1,0,3,3,4,4,4,3,1
15061482,3,1,4,4,2,1,1,1,1,4,0,4,2,2,1,2,0,4,1,3,3,2,2,2,4,2,0,3,1,3,2,3,3,2,2,3,3,0,2,0,3,1,1,4,2,4,3,3,4,3
15061484,4,0,4,4,2,2,0,0,3,4,0,4,2,1,0,3,2,3,3,2,2,2,2,2,4,2,1,4,1,1,0,2,4,4,1,3,3,0,0,0,4,1,1,4,2,4,4,4,4,0
15061485,3,1,4,4,2,1,1,1,1,4,0,4,2,2,NA,2,0,4,1,3,3,2,2,2,4,2,0,3,1,3,2,3,3,2,2,3,3,0,2,0,3,1,1,4,2,4,3,4,4,3
15061487,4,0,2,4,2,2,0,0,1,3,1,3,2,1,0,1,3,3,2,3,3,1,2,1,3,2,1,4,0,2,0,2,4,4,0,3,3,1,0,1,3,3,2,4,2,4,3,3,3,0
15061488,4,0,4,4,2,1,0,0,0,4,0,4,3,1,0,3,2,4,1,3,3,1,2,2,4,2,1,4,0,2,1,3,4,4,1,3,3,0,1,0,4,3,3,4,3,3,4,4,4,1
15061489,4,0,4,4,2,1,0,0,0,4,0,4,3,1,0,3,2,4,1,3,3,1,2,2,4,2,1,4,0,2,1,3,4,4,1,3,3,0,1,0,4,3,3,4,3,3,4,4,4,1
15061490,4,0,4,4,2,1,0,0,0,4,0,4,3,1,0,3,2,4,1,3,3,1,2,2,4,2,1,4,0,2,1,3,4,4,1,3,3,0,1,0,4,3,3,4,3,3,4,4,4,1
15061492,4,0,4,4,2,1,0,0,0,4,0,4,3,1,0,3,2,4,1,3,3,1,2,2,4,2,1,4,0,2,1,3,4,4,1,3,3,0,1,0,4,3,3,4,3,3,4,4,4,1
15061493,4,0,2,4,3,1,0,0,0,3,1,3,3,2,0,1,3,4,3,2,2,1,2,1,3,1,0,4,1,3,0,2,4,4,1,2,2,1,1,1,3,1,1,3,2,3,3,3,2,1
15061495,4,0,2,4,3,1,0,0,0,3,1,3,3,2,0,1,3,4,3,2,2,2,2,1,3,1,0,4,1,3,0,2,4,4,1,2,2,1,1,1,3,1,1,3,2,3,3,4,2,1
15061498,4,0,4,4,2,1,0,0,0,4,0,4,3,1,0,2,2,4,1,3,3,1,2,2,4,2,1,4,0,2,1,3,4,4,1,3,3,NA,1,0,4,2,2,4,3,3,4,4,3,1
15061500,3,1,4,4,2,1,1,1,1,4,0,4,2,2,1,2,0,4,1,3,3,2,2,2,4,2,0,3,1,3,2,3,3,2,2,3,3,0,2,0,3,1,1,4,2,4,3,3,4,3
15061501,4,0,4,4,2,2,0,0,4,4,0,4,3,2,0,2,1,4,2,3,4,3,1,2,4,3,0,4,3,3,0,2,4,4,1,3,3,0,1,0,4,2,1,4,2,4,4,4,4,1
15061503,4,0,4,3,2,3,1,0,0,4,0,4,4,1,0,3,4,4,3,4,3,1,1,0,4,1,0,4,0,0,0,4,4,4,0,3,3,0,0,0,4,2,4,4,1,1,4,4,4,3
15061504,4,1,4,4,2,3,0,1,2,4,0,4,3,1,0,1,1,4,1,3,3,2,1,2,4,1,0,4,0,3,0,2,3,3,0,3,3,0,0,0,4,2,3,4,4,4,4,4,4,0
15061505,4,0,4,3,2,2,2,0,3,3,1,3,3,1,0,2,3,4,2,1,3,1,0,0,4,2,0,4,1,2,2,4,4,4,1,3,3,2,1,0,4,3,2,4,1,4,4,4,2,1
15061507,4,0,3,4,1,1,0,0,1,4,0,4,1,1,0,2,2,4,1,1,3,0,1,2,3,2,0,4,0,1,0,1,4,4,0,4,4,0,0,0,4,3,1,4,4,4,4,4,4,0
15061508,4,0,3,4,1,1,0,0,1,4,0,4,1,1,0,2,2,4,1,1,3,0,1,2,3,2,0,4,0,1,0,1,4,4,0,4,4,0,0,0,4,3,1,4,4,4,4,4,4,0
15061509,4,0,4,4,0,2,0,0,0,4,0,4,2,1,0,3,1,4,2,3,2,1,1,1,4,1,0,4,1,2,0,3,4,4,1,4,4,0,1,0,4,2,1,4,1,4,4,4,4,0
15061511,4,0,4,4,0,2,0,0,0,4,0,4,2,1,0,3,1,4,2,3,2,1,1,1,4,1,0,4,1,2,0,3,4,4,1,4,4,0,1,0,4,2,1,4,1,4,4,4,4,0
15061514,4,0,4,4,1,3,0,0,3,4,0,4,1,2,0,3,1,4,1,3,1,1,3,2,4,2,0,4,1,1,0,4,4,4,2,3,3,0,1,0,4,1,1,4,3,3,4,4,4,1
15061516,4,0,4,4,2,2,0,0,4,4,0,4,3,2,0,2,1,4,2,3,4,3,1,2,4,3,0,4,3,3,0,2,4,4,1,3,3,0,1,0,4,2,1,4,2,4,4,4,4,1
15061517,4,0,4,4,2,2,0,0,1,4,0,4,3,1,0,3,2,4,1,2,3,1,2,2,4,2,0,4,0,1,0,2,4,4,0,3,3,0,0,0,4,3,3,4,3,3,4,4,4,1
15061518,4,0,4,3,2,3,1,0,0,4,0,4,4,1,0,3,4,4,3,4,3,1,2,0,4,1,0,4,0,0,0,4,4,4,0,2,3,0,0,0,4,2,4,4,1,1,4,4,4,3
15061520,4,0,3,4,3,2,0,0,2,4,0,4,3,2,0,3,3,4,1,1,3,2,3,2,4,2,0,4,0,1,0,1,4,4,0,3,3,0,0,0,4,3,1,4,2,4,4,4,4,2
15061521,4,0,1,4,3,1,0,0,2,4,0,4,3,2,0,2,3,3,2,2,3,1,3,1,3,3,1,4,0,1,0,0,4,4,1,3,3,0,1,0,4,2,3,4,2,3,4,4,4,2
15061523,4,0,4,4,0,1,0,0,2,4,0,4,2,1,0,3,1,4,1,3,2,1,3,3,4,2,0,4,1,1,0,3,4,4,2,4,4,0,2,0,4,2,1,4,1,4,4,4,4,1
15061524,4,0,4,4,2,2,0,0,1,3,1,3,3,2,0,2,3,4,1,3,2,2,1,1,3,1,0,4,0,3,0,4,4,4,2,2,2,1,2,1,4,1,3,3,2,4,3,3,2,2
15061525,4,0,3,4,1,1,0,0,1,4,0,4,1,1,0,2,2,4,1,1,3,0,1,2,3,2,0,4,0,1,0,1,4,4,0,4,4,0,0,0,4,3,1,4,4,4,4,4,4,0
15061526,4,0,3,4,2,2,0,0,1,4,0,4,3,1,0,2,2,3,2,2,4,2,1,2,4,2,1,4,0,2,0,2,4,4,0,3,3,NA,0,0,4,3,2,4,2,4,4,4,4,1
15061528,4,0,2,4,3,1,0,0,0,3,1,3,3,2,0,1,3,4,3,2,2,2,3,1,3,1,0,4,1,3,0,2,4,4,1,2,2,1,1,1,3,1,1,3,1,3,3,3,3,2
15061530,4,0,3,4,1,1,0,0,1,4,0,4,1,1,0,2,2,4,1,1,2,0,1,2,3,2,0,4,0,1,0,1,4,4,0,4,4,0,0,0,4,3,1,4,4,4,4,4,4,0
15061533,4,0,3,4,1,1,0,0,1,4,0,4,1,1,0,2,2,4,1,1,3,0,2,2,3,2,0,4,0,1,0,1,4,4,0,4,4,0,0,0,4,3,1,4,4,4,4,4,4,0
15061534,4,0,3,4,2,2,0,0,2,4,0,4,2,2,0,2,4,3,1,1,2,1,2,0,4,2,1,4,0,3,0,1,4,4,2,3,3,0,2,1,4,1,1,4,3,2,3,3,4,0
15061535,4,0,2,4,3,1,0,0,0,3,1,3,3,2,0,1,3,4,3,2,2,2,3,1,3,1,0,4,1,3,0,2,4,4,1,2,2,1,1,1,3,1,1,3,1,3,3,3,3,1
15061536,4,0,3,4,1,1,0,0,1,4,0,4,1,1,0,2,2,4,1,1,2,0,2,2,3,2,0,4,0,1,0,2,4,4,0,4,4,0,0,0,4,3,1,4,4,4,4,4,4,0
15061537,4,0,4,3,1,3,0,0,3,3,1,3,4,2,0,3,1,4,0,2,3,2,0,3,4,1,0,4,0,1,0,3,4,4,0,3,3,1,0,0,4,3,2,3,1,4,4,4,3,2
15061538,4,0,4,4,0,1,0,0,2,4,0,4,2,1,0,3,1,4,1,3,2,1,2,3,4,2,0,4,1,1,0,3,4,4,2,4,4,0,2,0,4,2,1,4,2,4,4,4,4,1
15061539,4,0,4,4,0,1,0,0,2,4,0,4,2,1,0,3,1,4,1,3,2,1,3,3,4,2,0,4,1,1,0,3,4,4,2,4,4,0,2,0,4,2,1,4,2,4,4,4,4,1
15061542,4,0,4,4,0,4,0,0,4,3,1,3,2,2,0,3,2,4,0,3,1,1,2,2,4,2,0,4,1,2,0,4,4,4,2,4,4,1,2,0,4,1,0,3,3,4,4,4,2,1
15061543,3,0,4,4,2,1,0,0,2,4,0,4,2,2,1,2,1,4,1,1,3,1,3,1,4,3,0,3,1,0,1,0,4,4,2,4,4,0,2,0,4,2,0,4,3,3,3,3,4,1
15061546,4,0,4,4,0,1,0,0,1,4,0,4,2,1,0,3,1,4,1,3,2,1,3,3,4,2,0,4,1,2,0,3,4,4,2,4,4,0,2,0,4,2,1,4,1,4,4,4,4,2
15061549,4,0,4,3,1,2,1,0,1,4,0,4,3,0,0,2,2,4,1,1,3,1,3,1,4,1,0,4,1,1,1,2,4,4,0,3,3,0,0,0,4,2,1,4,1,3,4,4,4,0
15061550,4,0,3,4,3,2,0,0,0,4,0,4,3,1,0,2,3,3,2,2,4,2,2,1,4,2,1,4,0,2,0,2,4,4,0,3,3,0,0,0,4,3,2,4,3,3,4,4,4,1
15061551,3,1,4,4,2,1,1,1,1,4,0,4,2,2,1,2,0,4,1,3,3,1,3,2,4,2,0,3,1,3,2,3,3,2,2,3,3,0,2,0,3,1,1,4,1,4,3,3,4,NA
15061553,4,0,4,3,2,3,0,0,3,4,0,4,1,3,0,3,0,4,2,4,2,1,3,2,3,1,0,4,1,2,0,3,4,4,3,1,2,0,1,0,4,2,3,4,1,3,4,4,4,2
15061555,4,0,4,4,1,3,0,0,3,4,0,4,1,2,0,3,1,4,1,3,1,1,3,2,4,2,0,4,1,1,0,4,4,4,2,3,3,0,1,0,4,1,1,4,3,3,4,4,4,2
15061556,3,1,4,4,2,1,1,1,1,4,0,4,2,2,1,2,0,4,1,3,3,2,2,2,4,2,0,3,1,3,2,3,3,2,2,3,3,0,2,0,3,1,1,4,1,4,3,3,4,3
15061557,4,0,4,4,1,3,0,0,3,4,0,4,1,2,0,3,1,4,1,3,1,1,3,2,4,2,0,4,1,1,0,4,4,4,2,3,3,0,1,0,4,1,1,4,3,3,4,4,4,1
15061561,4,0,4,4,2,2,1,0,0,3,1,3,1,1,0,3,3,4,3,2,2,1,3,2,4,2,1,4,1,3,2,3,4,4,3,4,4,1,3,0,4,1,2,4,2,4,4,4,2,1
15061564,4,0,4,2,3,3,1,0,0,4,0,4,4,1,0,3,4,4,3,4,3,1,2,0,4,1,0,4,0,0,0,4,4,4,0,3,3,0,0,0,4,3,4,4,1,1,4,4,4,3
15061565,4,0,4,4,2,1,0,0,3,4,0,4,3,1,0,1,1,4,2,2,4,2,0,2,4,1,0,3,0,2,0,2,4,4,0,2,2,0,0,0,3,3,2,4,1,2,4,4,4,2
15061566,4,0,4,4,0,1,0,0,2,4,0,4,2,1,0,3,1,4,1,3,2,1,2,3,4,2,0,4,1,1,0,3,4,4,2,4,4,0,2,0,4,2,1,4,2,4,4,4,4,1
15061567,4,0,4,3,1,1,1,0,3,4,0,4,2,3,0,1,0,4,2,1,2,1,2,2,4,2,0,4,1,2,1,3,4,4,2,4,4,0,2,0,4,1,0,4,0,4,4,4,4,0
15061571,4,0,4,4,0,3,0,0,2,4,0,4,1,1,0,2,1,4,0,3,1,0,4,3,4,3,0,4,0,2,0,2,4,4,1,4,4,0,1,0,4,2,1,4,2,2,4,4,4,1
15061575,4,0,4,4,2,2,0,0,3,4,0,4,2,1,0,3,2,3,3,2,2,2,2,2,4,2,1,4,1,1,0,2,4,4,1,3,3,0,0,0,4,1,1,4,2,4,4,4,4,0
15061576,3,0,3,3,1,1,0,0,3,4,0,4,1,3,0,1,4,3,3,1,2,1,3,0,3,2,1,4,1,1,0,1,4,4,2,3,3,0,2,0,4,2,3,4,4,4,4,4,4,0
15061577,4,0,4,4,3,2,1,0,2,4,0,4,3,2,0,3,2,3,3,2,2,1,2,2,4,1,1,4,1,0,1,1,4,4,0,3,3,0,0,0,4,3,2,4,1,3,4,4,4,1
15061580,4,0,4,4,2,2,0,0,1,4,0,4,3,1,0,3,2,4,1,2,3,1,2,2,4,2,0,4,0,1,0,2,4,4,0,3,3,0,0,0,4,3,1,4,3,3,4,4,4,1
15061585,3,0,3,3,1,1,0,0,3,4,0,4,1,3,0,1,4,3,3,1,2,1,3,0,3,2,1,4,1,1,0,1,4,4,2,3,3,0,2,0,4,2,3,4,4,4,4,4,4,0
15061586,3,0,3,3,1,1,0,0,3,4,0,4,1,3,0,1,4,3,3,1,2,1,3,0,3,2,1,4,1,1,0,1,4,4,2,3,3,0,2,0,4,2,3,4,4,4,4,4,4,0
15061588,3,1,4,4,2,1,1,1,1,4,0,4,2,2,1,2,0,4,1,3,3,2,2,2,4,2,0,3,1,3,2,3,3,2,2,3,3,0,2,0,3,1,1,4,2,4,3,3,4,3
15061601,4,0,4,4,2,2,0,0,1,4,0,4,3,1,0,3,2,4,1,2,3,1,2,2,4,2,0,4,0,1,0,2,4,4,0,3,3,0,0,0,4,3,2,4,3,3,4,4,4,1
15061602,4,0,4,3,1,2,0,0,3,4,0,4,1,2,0,3,0,4,2,4,2,1,3,2,3,1,0,4,1,1,0,2,4,4,2,2,2,0,1,0,4,2,2,4,2,3,4,4,4,1
15061604,2,0,3,3,2,3,0,0,0,4,0,4,2,2,0,3,1,3,4,1,2,1,2,3,2,0,1,4,0,1,2,2,4,4,2,4,4,0,2,0,4,2,0,4,2,4,4,4,4,1
15061608,3,0,3,3,1,1,0,0,3,4,0,4,1,3,0,1,4,3,3,1,2,1,3,0,3,2,1,4,1,1,0,1,4,4,2,3,3,0,2,0,4,2,3,4,4,4,4,4,4,0
15061609,4,0,4,4,0,1,0,0,2,4,0,4,2,1,0,3,1,4,1,3,2,1,2,3,4,2,0,4,1,1,0,3,4,4,2,4,4,0,2,0,4,2,1,4,2,4,4,4,4,1
15061610,4,0,4,4,2,2,0,0,1,4,0,4,3,1,0,3,2,4,1,2,3,1,2,2,4,2,0,4,0,1,0,2,4,4,0,3,3,0,0,0,4,3,3,4,3,3,4,4,4,1
15061614,4,1,4,4,2,3,0,1,2,4,0,4,3,1,0,1,1,4,1,3,3,2,1,2,4,1,0,4,0,3,0,2,3,3,0,3,3,0,0,0,4,2,3,4,4,4,4,4,4,0
15061621,4,0,4,4,2,2,0,0,4,4,0,4,3,2,0,2,1,4,2,3,4,3,1,2,4,3,0,4,3,3,0,2,4,4,1,3,3,0,1,0,4,2,1,4,2,4,4,4,4,1
15061622,4,0,3,4,1,2,0,0,3,4,0,4,1,1,0,2,1,4,1,3,2,1,2,2,4,2,0,4,1,1,0,3,4,4,1,3,3,0,1,0,4,1,1,4,3,2,4,4,4,1
15061626,4,0,4,3,2,0,0,0,1,4,0,4,3,2,0,2,1,4,2,1,3,2,1,3,4,2,0,4,0,2,1,3,4,4,0,3,3,0,0,0,4,2,1,4,1,4,4,4,4,0
15061627,4,0,4,4,1,3,0,0,1,4,0,4,2,2,0,3,2,4,2,4,2,0,4,2,4,1,0,4,1,2,0,3,4,4,2,3,3,0,1,0,4,1,0,4,1,2,4,4,4,1
15061628,4,0,4,4,0,2,0,0,0,4,0,4,2,1,0,3,1,4,2,3,2,1,1,1,4,1,0,4,1,2,0,3,4,4,1,4,4,0,1,0,4,2,1,4,1,4,4,4,4,0
15061629,4,0,2,4,2,1,0,0,2,4,0,4,2,0,0,2,2,4,0,2,4,1,0,1,3,3,0,4,0,1,0,1,4,4,0,3,3,0,0,0,4,2,0,4,3,2,4,4,4,0
15061630,4,0,3,4,2,2,0,0,2,4,0,4,2,2,0,2,4,3,1,1,2,1,2,0,4,2,1,4,0,3,0,1,4,4,2,3,3,0,2,1,4,1,2,4,3,2,3,3,4,0
15061632,4,1,4,4,2,3,0,1,2,4,0,4,3,1,0,1,1,4,1,3,3,2,1,2,4,1,0,4,0,3,0,2,3,3,0,3,3,0,0,0,4,2,3,4,4,4,4,4,4,0
15061633,2,1,4,4,4,1,0,1,1,4,0,4,3,0,1,2,1,4,2,1,3,2,1,3,3,3,0,3,3,2,2,3,3,3,1,2,2,0,1,0,3,2,2,4,3,4,3,3,4,1
15061638,4,0,4,4,1,3,0,0,3,4,0,4,1,2,0,3,1,4,1,3,1,1,3,2,4,2,0,4,1,1,0,4,4,4,2,3,3,0,1,0,4,1,1,4,3,3,4,4,4,1
15061639,4,0,4,4,3,2,0,0,1,4,0,4,3,3,0,1,1,4,2,3,3,2,1,2,4,2,1,4,0,3,0,4,4,4,1,2,2,0,1,0,3,3,4,4,2,3,4,4,4,1
15061640,4,0,4,4,2,4,0,0,2,4,0,4,2,0,0,2,2,4,2,2,2,2,2,1,4,3,0,4,1,2,0,3,4,4,2,4,4,0,1,0,4,3,1,4,1,3,4,4,4,1
15061641,4,0,4,4,3,2,0,0,1,4,0,4,3,3,0,1,2,4,2,3,3,2,1,2,4,2,1,4,0,3,0,4,4,4,1,2,2,0,1,0,3,3,4,4,2,3,4,4,4,1
15061642,4,0,4,4,1,3,0,0,3,4,0,4,1,2,0,3,1,4,1,3,1,1,3,3,4,2,0,4,1,1,0,4,4,4,2,3,3,0,1,0,4,1,1,4,3,3,4,4,4,1
15061645,4,0,4,4,2,4,0,0,2,4,0,4,2,0,0,2,2,4,2,2,2,2,3,1,4,3,0,4,1,2,0,3,4,4,2,4,4,0,1,0,4,3,1,4,1,3,4,4,4,1
15061646,4,0,4,3,1,3,0,0,3,3,1,3,4,2,0,3,1,4,0,2,3,2,0,3,4,1,0,4,0,1,0,3,4,4,0,3,3,1,0,0,4,3,2,3,1,4,4,4,3,2
15061649,3,1,3,3,3,3,0,1,2,3,1,3,2,1,2,2,1,3,3,1,4,2,2,1,3,1,1,2,1,3,1,0,3,3,1,4,4,1,1,0,4,3,3,4,3,4,2,2,3,1
15061650,3,0,4,3,2,2,1,0,2,3,1,3,2,2,1,1,2,2,2,0,2,2,2,2,4,1,2,4,3,3,1,3,4,4,1,2,2,1,1,0,4,2,2,4,2,4,3,3,3,1
15061651,4,0,3,4,1,1,0,0,1,4,0,4,1,1,0,2,2,4,1,1,3,0,1,2,3,2,0,4,0,1,0,1,4,4,0,4,4,0,0,0,4,3,1,4,4,4,4,4,4,0
15061653,4,0,4,4,1,2,0,0,3,4,0,4,2,1,0,3,2,4,0,2,1,0,2,3,4,3,0,4,1,2,0,3,4,4,1,4,4,0,1,0,4,2,1,4,2,4,4,4,4,0
15061654,3,1,4,4,2,3,0,1,2,4,0,4,3,1,0,1,1,4,1,3,3,2,1,2,4,1,0,4,0,3,0,2,3,3,0,3,3,0,0,0,4,2,3,4,4,4,4,4,4,0
15061658,3,1,4,4,2,3,0,1,2,4,0,4,3,1,0,1,1,4,1,3,3,2,1,2,4,1,0,4,0,3,0,2,3,3,0,3,3,0,0,0,4,2,3,4,4,4,4,4,4,0
