Prefix,HCL_component,Models,Traits,Heritability
CPBrote,H,BA,CPBrote.H,0.441253319410676
CPBrote,H,BA,CPBrote.H,0.445453862940597
CPBrote,H,BA,CPBrote.H,0.427059933308168
CPBrote,H,BA,CPBrote.H,0.399767128502128
CPBrote,H,BA,CPBrote.H,0.394609783162527
CPBrote,H,BA,CPBrote.H,0.431639451904857
CPBrote,H,BA,CPBrote.H,0.45789661384101
CPBrote,H,BA,CPBrote.H,0.447504958241836
CPBrote,H,BA,CPBrote.H,0.436496449677598
CPBrote,H,BA,CPBrote.H,0.461409319910543
CPBrote,H,BA,CPBrote.H,0.462480088037148
CPBrote,H,BA,CPBrote.H,0.474132122120035
CPBrote,H,BA,CPBrote.H,0.46107958158782
CPBrote,H,BA,CPBrote.H,0.428381993307441
CPBrote,H,BA,CPBrote.H,0.418801903124629
CPBrote,H,BA,CPBrote.H,0.394171240254708
CPBrote,H,BA,CPBrote.H,0.405735236477214
CPBrote,H,BA,CPBrote.H,0.384276324477702
CPBrote,H,BA,CPBrote.H,0.38681544513886
CPBrote,H,BA,CPBrote.H,0.39168124166161
CPBrote,H,BA,CPBrote.H,0.391106379231128
CPBrote,H,BA,CPBrote.H,0.379903654663485
CPBrote,H,BA,CPBrote.H,0.382015495311309
CPBrote,H,BA,CPBrote.H,0.356527357182852
CPBrote,H,BA,CPBrote.H,0.425569569315797
CPBrote,H,BA,CPBrote.H,0.35586884458489
CPBrote,H,BA,CPBrote.H,0.366546894893196
CPBrote,H,BA,CPBrote.H,0.356401941827457
CPBrote,H,BA,CPBrote.H,0.389236290948443
CPBrote,H,BA,CPBrote.H,0.380032235777049
CPBrote,H,BA,CPBrote.H,0.364845093815264
CPBrote,H,BA,CPBrote.H,0.40479515422968
CPBrote,H,BA,CPBrote.H,0.408828009273244
CPBrote,H,BA,CPBrote.H,0.349536361965937
CPBrote,H,BA,CPBrote.H,0.379170337853832
CPBrote,H,BA,CPBrote.H,0.378019604688038
CPBrote,H,BA,CPBrote.H,0.372767896359874
CPBrote,H,BA,CPBrote.H,0.373418272347416
CPBrote,H,BA,CPBrote.H,0.402352167475503
CPBrote,H,BA,CPBrote.H,0.39102800944119
CPBrote,H,BA,CPBrote.H,0.400964197281074
CPBrote,H,BA,CPBrote.H,0.387598928329643
CPBrote,H,BA,CPBrote.H,0.388258026170852
CPBrote,H,BA,CPBrote.H,0.375225107893072
CPBrote,H,BA,CPBrote.H,0.405120571805226
CPBrote,H,BA,CPBrote.H,0.411284773613773
CPBrote,H,BA,CPBrote.H,0.426654132130348
CPBrote,H,BA,CPBrote.H,0.440310259017289
CPBrote,H,BA,CPBrote.H,0.440880647355103
CPBrote,H,BA,CPBrote.H,0.445964507466338
CPBrote,H,BA,CPBrote.H,0.440046160303489
CPBrote,H,BA,CPBrote.H,0.427115094043293
CPBrote,H,BA,CPBrote.H,0.407773142787648
CPBrote,H,BA,CPBrote.H,0.445128292533771
CPBrote,H,BA,CPBrote.H,0.457830623996521
CPBrote,H,BA,CPBrote.H,0.449331612535856
CPBrote,H,BA,CPBrote.H,0.440388942479949
CPBrote,H,BA,CPBrote.H,0.434705719893722
CPBrote,H,BA,CPBrote.H,0.420323061486531
CPBrote,H,BA,CPBrote.H,0.422004130313906
CPBrote,H,BA,CPBrote.H,0.418927575139571
CPBrote,H,BA,CPBrote.H,0.410868603003605
CPBrote,H,BA,CPBrote.H,0.411607463155189
CPBrote,H,BA,CPBrote.H,0.379831691300789
CPBrote,H,BA,CPBrote.H,0.388661779777254
CPBrote,H,BA,CPBrote.H,0.380257174539974
CPBrote,H,BA,CPBrote.H,0.388234707131822
CPBrote,H,BA,CPBrote.H,0.382133924562027
CPBrote,H,BA,CPBrote.H,0.372096816840817
CPBrote,H,BA,CPBrote.H,0.377444203384286
CPBrote,H,BA,CPBrote.H,0.344410336027635
CPBrote,H,BA,CPBrote.H,0.382362656894855
CPBrote,H,BA,CPBrote.H,0.367361091491177
CPBrote,H,BA,CPBrote.H,0.356764422453178
CPBrote,H,BA,CPBrote.H,0.411743037424612
CPBrote,H,BA,CPBrote.H,0.368451822142832
CPBrote,H,BA,CPBrote.H,0.387537280607876
CPBrote,H,BA,CPBrote.H,0.376296109608727
CPBrote,H,BA,CPBrote.H,0.393933799584641
CPBrote,H,BA,CPBrote.H,0.384179979324687
CPBrote,H,BA,CPBrote.H,0.395758306245104
CPBrote,H,BA,CPBrote.H,0.364428182418838
CPBrote,H,BA,CPBrote.H,0.404095475048934
CPBrote,H,BA,CPBrote.H,0.353836578115404
CPBrote,H,BA,CPBrote.H,0.358481574233235
CPBrote,H,BA,CPBrote.H,0.346782758035267
CPBrote,H,BA,CPBrote.H,0.366978799793662
CPBrote,H,BA,CPBrote.H,0.341555479532984
CPBrote,H,BA,CPBrote.H,0.36516378077999
CPBrote,H,BA,CPBrote.H,0.398338060813482
CPBrote,H,BA,CPBrote.H,0.394430656753486
CPBrote,H,BA,CPBrote.H,0.349887140627807
CPBrote,H,BA,CPBrote.H,0.403916446296813
CPBrote,H,BA,CPBrote.H,0.38279215977352
CPBrote,H,BA,CPBrote.H,0.405175646272417
CPBrote,H,BA,CPBrote.H,0.420521133589168
CPBrote,H,BA,CPBrote.H,0.429723622496787
CPBrote,H,BA,CPBrote.H,0.432664590423939
CPBrote,H,BA,CPBrote.H,0.421004180777593
CPBrote,H,BA,CPBrote.H,0.420039070072871
CPBrote,H,BA,CPBrote.H,0.387539209996253
CPBrote,H,BA,CPBrote.H,0.404692026045926
CPBrote,H,BA,CPBrote.H,0.414290309995395
CPBrote,H,BA,CPBrote.H,0.431088953278475
CPBrote,H,BA,CPBrote.H,0.439008949599304
CPBrote,H,BA,CPBrote.H,0.450949951458455
CPBrote,H,BA,CPBrote.H,0.398911969443433
CPBrote,H,BA,CPBrote.H,0.373316571242887
CPBrote,H,BA,CPBrote.H,0.405734362695999
CPBrote,H,BA,CPBrote.H,0.418062819226343
CPBrote,H,BA,CPBrote.H,0.42407234929582
CPBrote,H,BA,CPBrote.H,0.421498475346936
CPBrote,H,BA,CPBrote.H,0.39152766171684
CPBrote,H,BA,CPBrote.H,0.392571509683369
CPBrote,H,BA,CPBrote.H,0.368117929831014
CPBrote,H,BA,CPBrote.H,0.370524199024636
CPBrote,H,BA,CPBrote.H,0.384830261050661
CPBrote,H,BA,CPBrote.H,0.386199879714257
CPBrote,H,BA,CPBrote.H,0.382217401601978
CPBrote,H,BA,CPBrote.H,0.387069637712878
CPBrote,H,BA,CPBrote.H,0.400667955521045
CPBrote,H,BA,CPBrote.H,0.38123657255814
CPBrote,H,BA,CPBrote.H,0.394713687079433
CPBrote,H,BA,CPBrote.H,0.363578732266306
CPBrote,H,BA,CPBrote.H,0.361805362927196
CPBrote,H,BA,CPBrote.H,0.379134329215502
CPBrote,H,BA,CPBrote.H,0.349703644560003
CPBrote,H,BA,CPBrote.H,0.379903209310033
CPBrote,H,BA,CPBrote.H,0.42512668808416
CPBrote,H,BA,CPBrote.H,0.403191550423113
CPBrote,H,BA,CPBrote.H,0.431844099268667
CPBrote,H,BA,CPBrote.H,0.409946079440449
CPBrote,H,BA,CPBrote.H,0.459779009760925
CPBrote,H,BA,CPBrote.H,0.441335812228822
CPBrote,H,BA,CPBrote.H,0.417677384423705
CPBrote,H,BA,CPBrote.H,0.421123859416166
CPBrote,H,BA,CPBrote.H,0.443537141403443
CPBrote,H,BA,CPBrote.H,0.432871844606972
CPBrote,H,BA,CPBrote.H,0.435618433482903
CPBrote,H,BA,CPBrote.H,0.418342803485332
CPBrote,H,BA,CPBrote.H,0.43065273728539
CPBrote,H,BA,CPBrote.H,0.414423379951179
CPBrote,H,BA,CPBrote.H,0.359652203281565
CPBrote,H,BA,CPBrote.H,0.431177537032644
CPBrote,H,BA,CPBrote.H,0.456408449867195
CPBrote,H,BA,CPBrote.H,0.40087258280057
CPBrote,H,BA,CPBrote.H,0.437316238117081
CPBrote,H,BA,CPBrote.H,0.371448020574865
CPBrote,H,BA,CPBrote.H,0.367577607020943
CPBrote,H,BA,CPBrote.H,0.380285235550835
CPBrote,H,BA,CPBrote.H,0.317491310459403
CPBrote,H,BA,CPBrote.H,0.324989476478917
CPBrote,H,BA,CPBrote.H,0.3493819398182
CPBrote,H,BA,CPBrote.H,0.337944666733311
CPBrote,H,BA,CPBrote.H,0.318747404982767
CPBrote,H,BA,CPBrote.H,0.322971166473015
CPBrote,H,BA,CPBrote.H,0.315383832364061
CPBrote,H,BA,CPBrote.H,0.339499562390336
CPBrote,H,BA,CPBrote.H,0.352565460951265
CPBrote,H,BA,CPBrote.H,0.335241394075331
CPBrote,H,BA,CPBrote.H,0.307406050937948
CPBrote,H,BA,CPBrote.H,0.331633503854679
CPBrote,H,BA,CPBrote.H,0.305840938928338
CPBrote,H,BA,CPBrote.H,0.349846370089174
CPBrote,H,BA,CPBrote.H,0.324945773316311
CPBrote,H,BA,CPBrote.H,0.32750561671134
CPBrote,H,BA,CPBrote.H,0.334932400771125
CPBrote,H,BA,CPBrote.H,0.342378029406871
CPBrote,H,BA,CPBrote.H,0.381150452527036
CPBrote,H,BA,CPBrote.H,0.374257678148681
CPBrote,H,BA,CPBrote.H,0.405856558523079
CPBrote,H,BA,CPBrote.H,0.392835864231172
CPBrote,H,BA,CPBrote.H,0.349317004632287
CPBrote,H,BA,CPBrote.H,0.389921094526952
CPBrote,H,BA,CPBrote.H,0.365039631474148
CPBrote,H,BA,CPBrote.H,0.386552297993413
CPBrote,H,BA,CPBrote.H,0.344351061435751
CPBrote,H,BA,CPBrote.H,0.36596901716338
CPBrote,H,BA,CPBrote.H,0.35024806258333
CPBrote,H,BA,CPBrote.H,0.336200849524677
CPBrote,H,BA,CPBrote.H,0.350420015086535
CPBrote,H,BA,CPBrote.H,0.348182502021308
CPBrote,H,BA,CPBrote.H,0.341131396800446
CPBrote,H,BA,CPBrote.H,0.318613160684886
CPBrote,H,BA,CPBrote.H,0.321059139803032
CPBrote,H,BA,CPBrote.H,0.313409028896326
CPBrote,H,BA,CPBrote.H,0.320794284558032
CPBrote,H,BA,CPBrote.H,0.33502204726919
CPBrote,H,BA,CPBrote.H,0.367539582688296
CPBrote,H,BA,CPBrote.H,0.350448987828256
CPBrote,H,BA,CPBrote.H,0.352186692207316
CPBrote,H,BA,CPBrote.H,0.3304643986428
CPBrote,H,BA,CPBrote.H,0.320714646183972
CPBrote,H,BA,CPBrote.H,0.348623124856777
CPBrote,H,BA,CPBrote.H,0.327779815131164
CPBrote,H,BA,CPBrote.H,0.302963278266819
CPBrote,H,BA,CPBrote.H,0.320211619726193
CPBrote,H,BA,CPBrote.H,0.35637122458688
CPBrote,H,BA,CPBrote.H,0.345026864615604
CPBrote,H,BA,CPBrote.H,0.290760546418235
CPBrote,H,BA,CPBrote.H,0.316793711761973
CPBrote,H,BA,CPBrote.H,0.298450489188378
CPBrote,H,BA,CPBrote.H,0.295118562149893
CPBrote,H,BA,CPBrote.H,0.296032184536801
CPBrote,H,BA,CPBrote.H,0.310578555714686
CPBrote,H,BA,CPBrote.H,0.254209809882341
CPBrote,H,BA,CPBrote.H,0.32687230647626
CPBrote,H,BA,CPBrote.H,0.341473595049946
CPBrote,H,BA,CPBrote.H,0.300392530657885
CPBrote,H,BA,CPBrote.H,0.331874599853546
CPBrote,H,BA,CPBrote.H,0.355234812020877
CPBrote,H,BA,CPBrote.H,0.325872343132689
CPBrote,H,BA,CPBrote.H,0.363353704470527
CPBrote,H,BA,CPBrote.H,0.353706553125624
CPBrote,H,BA,CPBrote.H,0.375862914403953
CPBrote,H,BA,CPBrote.H,0.407577224101121
CPBrote,H,BA,CPBrote.H,0.410585988224826
CPBrote,H,BA,CPBrote.H,0.38386722327867
CPBrote,H,BA,CPBrote.H,0.387953780651929
CPBrote,H,BA,CPBrote.H,0.397519641096979
CPBrote,H,BA,CPBrote.H,0.384973863917305
CPBrote,H,BA,CPBrote.H,0.406153716325335
CPBrote,H,BA,CPBrote.H,0.431867834447863
CPBrote,H,BA,CPBrote.H,0.425997991702842
CPBrote,H,BA,CPBrote.H,0.419387318478169
CPBrote,H,BA,CPBrote.H,0.401096983673614
CPBrote,H,BA,CPBrote.H,0.432202212409357
CPBrote,H,BA,CPBrote.H,0.416337574205305
CPBrote,H,BA,CPBrote.H,0.420935826533856
CPBrote,H,BA,CPBrote.H,0.43994084610351
CPBrote,H,BA,CPBrote.H,0.413489746037901
CPBrote,H,BA,CPBrote.H,0.439775203288336
CPBrote,H,BA,CPBrote.H,0.445312838899519
CPBrote,H,BA,CPBrote.H,0.41209439225618
CPBrote,H,BA,CPBrote.H,0.432119084086185
CPBrote,H,BA,CPBrote.H,0.427988303371769
CPBrote,H,BA,CPBrote.H,0.419330314303665
CPBrote,H,BA,CPBrote.H,0.40952738778877
CPBrote,H,BA,CPBrote.H,0.410301372489748
CPBrote,H,BA,CPBrote.H,0.377701922588732
CPBrote,H,BA,CPBrote.H,0.379847568194818
CPBrote,H,BA,CPBrote.H,0.379970528226754
CPBrote,H,BA,CPBrote.H,0.397165980150163
CPBrote,H,BA,CPBrote.H,0.38279743956973
CPBrote,H,BA,CPBrote.H,0.352302193413313
CPBrote,H,BA,CPBrote.H,0.37764767434455
CPBrote,H,BA,CPBrote.H,0.381860148316815
CPBrote,H,BA,CPBrote.H,0.367489185619264
CPBrote,H,BA,CPBrote.H,0.359544563881817
CPBrote,H,BA,CPBrote.H,0.371583263637504
CPBrote,H,BA,CPBrote.H,0.392985488859529
CPBrote,H,BA,CPBrote.H,0.372407796331826
CPBrote,H,BA,CPBrote.H,0.371261971087783
CPBrote,H,BA,CPBrote.H,0.38791553395845
CPBrote,H,BA,CPBrote.H,0.379335569452586
CPBrote,H,BA,CPBrote.H,0.338692043035753
CPBrote,H,BA,CPBrote.H,0.399725865912322
CPBrote,H,BA,CPBrote.H,0.393448599817926
CPBrote,H,BA,CPBrote.H,0.401630828492219
CPBrote,H,BA,CPBrote.H,0.375872801486038
CPBrote,H,BA,CPBrote.H,0.399927458872913
CPBrote,H,BA,CPBrote.H,0.400864228729331
CPBrote,H,BA,CPBrote.H,0.335773270318905
CPBrote,H,BA,CPBrote.H,0.369096830726645
CPBrote,H,BA,CPBrote.H,0.33737515502649
CPBrote,H,BA,CPBrote.H,0.369822036932657
CPBrote,H,BA,CPBrote.H,0.351006718411857
CPBrote,H,BA,CPBrote.H,0.364860639201861
CPBrote,H,BA,CPBrote.H,0.365958320419741
CPBrote,H,BA,CPBrote.H,0.358463838478857
CPBrote,H,BA,CPBrote.H,0.327806362830854
CPBrote,H,BA,CPBrote.H,0.337769015289212
CPBrote,H,BA,CPBrote.H,0.36259085559865
CPBrote,H,BA,CPBrote.H,0.375087424062698
CPBrote,H,BA,CPBrote.H,0.382158595166768
CPBrote,H,BA,CPBrote.H,0.338236492688935
CPBrote,H,BA,CPBrote.H,0.312920301748914
CPBrote,H,BA,CPBrote.H,0.357401422929982
CPBrote,H,BA,CPBrote.H,0.32918141977008
CPBrote,H,BA,CPBrote.H,0.331370757141685
CPBrote,H,BA,CPBrote.H,0.376276735105071
CPBrote,H,BA,CPBrote.H,0.386609551574277
CPBrote,H,BA,CPBrote.H,0.401199950178959
CPBrote,H,BA,CPBrote.H,0.401351937339488
CPBrote,H,BA,CPBrote.H,0.434211657264117
CPBrote,H,BA,CPBrote.H,0.405813434896294
CPBrote,H,BA,CPBrote.H,0.423449125354365
CPBrote,H,BA,CPBrote.H,0.441452841663438
CPBrote,H,BA,CPBrote.H,0.431430641619474
CPBrote,H,BA,CPBrote.H,0.484785394647854
CPBrote,H,BA,CPBrote.H,0.453507018251381
CPBrote,H,BA,CPBrote.H,0.454582354848665
CPBrote,H,BA,CPBrote.H,0.457222383631631
CPBrote,H,BA,CPBrote.H,0.467470323809761
CPBrote,H,BA,CPBrote.H,0.455530789189048
CPBrote,H,BA,CPBrote.H,0.478175817366846
CPBrote,H,BA,CPBrote.H,0.469128126629233
CPBrote,H,BA,CPBrote.H,0.43676104860465
CPBrote,H,BA,CPBrote.H,0.430880078387905
CPBrote,H,BA,CPBrote.H,0.437097452452629
CPBrote,H,BA,CPBrote.H,0.411417066015751
CPBrote,H,BA,CPBrote.H,0.407558377834876
CPBrote,H,BA,CPBrote.H,0.401512445571642
CPBrote,H,BA,CPBrote.H,0.39307152134777
CPBrote,H,BA,CPBrote.H,0.407009505440143
CPBrote,H,BA,CPBrote.H,0.384410431144018
CPBrote,H,BA,CPBrote.H,0.422981826046581
CPBrote,H,BA,CPBrote.H,0.427236469768421
CPBrote,H,BA,CPBrote.H,0.423355638117053
CPBrote,H,BA,CPBrote.H,0.407217623086664
CPBrote,H,BA,CPBrote.H,0.384034292291189
CPBrote,H,BA,CPBrote.H,0.39412519588349
CPBrote,H,BA,CPBrote.H,0.37459110324162
CPBrote,H,BA,CPBrote.H,0.39266051662171
CPBrote,H,BA,CPBrote.H,0.408174692377603
CPBrote,H,BA,CPBrote.H,0.399430426022921
CPBrote,H,BA,CPBrote.H,0.397489025388515
CPBrote,H,BA,CPBrote.H,0.356095401686529
CPBrote,H,BA,CPBrote.H,0.359626878554835
CPBrote,H,BA,CPBrote.H,0.344800096088207
CPBrote,H,BA,CPBrote.H,0.368636611426836
CPBrote,H,BA,CPBrote.H,0.338422375744834
CPBrote,H,BA,CPBrote.H,0.333802518318501
CPBrote,H,BA,CPBrote.H,0.357779558262642
CPBrote,H,BA,CPBrote.H,0.329784846933401
CPBrote,H,BA,CPBrote.H,0.340481970756971
CPBrote,H,BA,CPBrote.H,0.376028843041263
CPBrote,H,BA,CPBrote.H,0.345542131927974
CPBrote,H,BA,CPBrote.H,0.343699387155698
CPBrote,H,BA,CPBrote.H,0.338506233240872
CPBrote,H,BA,CPBrote.H,0.363319790250099
CPBrote,H,BA,CPBrote.H,0.37914587602481
CPBrote,H,BA,CPBrote.H,0.329806877183089
CPBrote,H,BA,CPBrote.H,0.365333718658901
CPBrote,H,BA,CPBrote.H,0.38814424773193
CPBrote,H,BA,CPBrote.H,0.441252707110313
CPBrote,H,BA,CPBrote.H,0.408137507460399
CPBrote,H,BA,CPBrote.H,0.399997891977802
CPBrote,H,BA,CPBrote.H,0.415564590412068
CPBrote,H,BA,CPBrote.H,0.376606842872388
CPBrote,H,BA,CPBrote.H,0.408895926363101
CPBrote,H,BA,CPBrote.H,0.421146789147624
CPBrote,H,BA,CPBrote.H,0.429989475692563
CPBrote,H,BA,CPBrote.H,0.406704639623619
CPBrote,H,BA,CPBrote.H,0.437085318198572
CPBrote,H,BA,CPBrote.H,0.404055585352306
CPBrote,H,BA,CPBrote.H,0.398974365012464
CPBrote,H,BA,CPBrote.H,0.412760978730582
CPBrote,H,BA,CPBrote.H,0.407686157816037
CPBrote,H,BA,CPBrote.H,0.432697735597431
CPBrote,H,BA,CPBrote.H,0.417738335469697
CPBrote,H,BA,CPBrote.H,0.459900656176183
CPBrote,H,BA,CPBrote.H,0.45485374432547
CPBrote,H,BA,CPBrote.H,0.433944773875347
CPBrote,H,BA,CPBrote.H,0.441845706887423
CPBrote,H,BA,CPBrote.H,0.453525028191872
CPBrote,H,BA,CPBrote.H,0.409691403136352
CPBrote,H,BA,CPBrote.H,0.438918441563947
CPBrote,H,BA,CPBrote.H,0.469990417708528
CPBrote,H,BA,CPBrote.H,0.455458902319025
CPBrote,H,BA,CPBrote.H,0.448951357510793
CPBrote,H,BA,CPBrote.H,0.454544051857327
CPBrote,H,BA,CPBrote.H,0.481152417485638
CPBrote,H,BA,CPBrote.H,0.488696443772213
CPBrote,H,BA,CPBrote.H,0.428387717343341
CPBrote,H,BA,CPBrote.H,0.502714638525955
CPBrote,H,BA,CPBrote.H,0.487784926466484
CPBrote,H,BA,CPBrote.H,0.447947981306824
CPBrote,H,BA,CPBrote.H,0.477818674329887
CPBrote,H,BA,CPBrote.H,0.45802337437712
CPBrote,H,BA,CPBrote.H,0.45909316128264
CPBrote,H,BA,CPBrote.H,0.462184045172986
CPBrote,H,BA,CPBrote.H,0.43872346500642
CPBrote,H,BA,CPBrote.H,0.484348693615715
CPBrote,H,BA,CPBrote.H,0.449573812620191
CPBrote,H,BA,CPBrote.H,0.463883676777678
CPBrote,H,BA,CPBrote.H,0.451693777871101
CPBrote,H,BA,CPBrote.H,0.431976376052359
CPBrote,H,BA,CPBrote.H,0.456271091938041
CPBrote,H,BA,CPBrote.H,0.462291916552765
CPBrote,H,BA,CPBrote.H,0.428374662641087
CPBrote,H,BA,CPBrote.H,0.466528912838004
CPBrote,H,BA,CPBrote.H,0.420303985867002
CPBrote,H,BA,CPBrote.H,0.449849018940421
CPBrote,H,BA,CPBrote.H,0.432947089446242
CPBrote,H,BA,CPBrote.H,0.456185581950988
CPBrote,H,BA,CPBrote.H,0.46491751172246
CPBrote,H,BA,CPBrote.H,0.445719278500536
CPBrote,H,BA,CPBrote.H,0.441217846792798
CPBrote,H,BA,CPBrote.H,0.447075825681058
CPBrote,H,BA,CPBrote.H,0.442455703353879
CPBrote,H,BA,CPBrote.H,0.457305680951928
CPBrote,H,BA,CPBrote.H,0.433230072604416
CPBrote,H,BA,CPBrote.H,0.433562195863022
CPBrote,H,BA,CPBrote.H,0.444838380133422
CPBrote,H,BA,CPBrote.H,0.421573649305783
CPBrote,H,BA,CPBrote.H,0.44217136985801
CPBrote,H,BA,CPBrote.H,0.433554356790476
CPBrote,H,BA,CPBrote.H,0.429916448741233
CPBrote,H,BA,CPBrote.H,0.419338285681074
CPBrote,H,BA,CPBrote.H,0.417885237874843
CPBrote,H,BA,CPBrote.H,0.441066088873827
CPBrote,H,BA,CPBrote.H,0.402624260224551
CPBrote,H,BA,CPBrote.H,0.413343699643102
CPBrote,H,BA,CPBrote.H,0.445276276137551
CPBrote,H,BA,CPBrote.H,0.429253607634649
CPBrote,H,BA,CPBrote.H,0.399326827646354
CPBrote,H,BA,CPBrote.H,0.397432160079631
CPBrote,H,BA,CPBrote.H,0.436113946631951
CPBrote,H,BA,CPBrote.H,0.412500511096738
CPBrote,H,BA,CPBrote.H,0.417367860709172
CPBrote,H,BA,CPBrote.H,0.452227437657549
CPBrote,H,BA,CPBrote.H,0.397029475049988
CPBrote,H,BA,CPBrote.H,0.423152307706888
CPBrote,H,BA,CPBrote.H,0.421263639436812
CPBrote,H,BA,CPBrote.H,0.401401683622026
CPBrote,H,BA,CPBrote.H,0.434335764130975
CPBrote,H,BA,CPBrote.H,0.434314185339983
CPBrote,H,BA,CPBrote.H,0.375668408340664
CPBrote,H,BA,CPBrote.H,0.412264385616184
CPBrote,H,BA,CPBrote.H,0.409628188187008
CPBrote,H,BA,CPBrote.H,0.438008622571876
CPBrote,H,BA,CPBrote.H,0.447340818351801
CPBrote,H,BA,CPBrote.H,0.482087567648958
CPBrote,H,BA,CPBrote.H,0.443553418330222
CPBrote,H,BA,CPBrote.H,0.434563288559679
CPBrote,H,BA,CPBrote.H,0.41132118708819
CPBrote,H,BA,CPBrote.H,0.400025339388758
CPBrote,H,BA,CPBrote.H,0.402054768622103
CPBrote,H,BA,CPBrote.H,0.436055383675358
CPBrote,H,BA,CPBrote.H,0.385646214603246
CPBrote,H,BA,CPBrote.H,0.35601175964982
CPBrote,H,BA,CPBrote.H,0.400744941154458
CPBrote,H,BA,CPBrote.H,0.385799097390323
CPBrote,H,BA,CPBrote.H,0.387646747554855
CPBrote,H,BA,CPBrote.H,0.383225828368934
CPBrote,H,BA,CPBrote.H,0.369637263604445
CPBrote,H,BA,CPBrote.H,0.369050538587787
CPBrote,H,BA,CPBrote.H,0.362585287733193
CPBrote,H,BA,CPBrote.H,0.351822538876257
CPBrote,H,BA,CPBrote.H,0.367043343243219
CPBrote,H,BA,CPBrote.H,0.353610987549842
CPBrote,H,BA,CPBrote.H,0.347198260799361
CPBrote,H,BA,CPBrote.H,0.343661967278293
CPBrote,H,BA,CPBrote.H,0.348304375188114
CPBrote,H,BA,CPBrote.H,0.316289740607825
CPBrote,H,BA,CPBrote.H,0.32223750580844
CPBrote,H,BA,CPBrote.H,0.353739446826049
CPBrote,H,BA,CPBrote.H,0.34798102060399
CPBrote,H,BA,CPBrote.H,0.35122552423617
CPBrote,H,BA,CPBrote.H,0.345743908694848
CPBrote,H,BA,CPBrote.H,0.324714119515853
CPBrote,H,BA,CPBrote.H,0.36124624473324
CPBrote,H,BA,CPBrote.H,0.353560772894574
CPBrote,H,BA,CPBrote.H,0.344159049347972
CPBrote,H,BA,CPBrote.H,0.36287665939822
CPBrote,H,BA,CPBrote.H,0.368251509882749
CPBrote,H,BA,CPBrote.H,0.40172934179862
CPBrote,H,BA,CPBrote.H,0.376583860597636
CPBrote,H,BA,CPBrote.H,0.373811042923852
CPBrote,H,BA,CPBrote.H,0.385122554392642
CPBrote,H,BA,CPBrote.H,0.419892786966821
CPBrote,H,BA,CPBrote.H,0.401196836050713
CPBrote,H,BA,CPBrote.H,0.426941983219797
CPBrote,H,BA,CPBrote.H,0.418692228462789
CPBrote,H,BA,CPBrote.H,0.405751125579632
CPBrote,H,BA,CPBrote.H,0.4285002537085
CPBrote,H,BA,CPBrote.H,0.40014759278674
CPBrote,H,BA,CPBrote.H,0.392083280131139
CPBrote,H,BA,CPBrote.H,0.380169829944142
CPBrote,H,BA,CPBrote.H,0.381416243150168
CPBrote,H,BA,CPBrote.H,0.352976734154831
CPBrote,H,BA,CPBrote.H,0.345790163871437
CPBrote,H,BA,CPBrote.H,0.334244962028244
CPBrote,H,BA,CPBrote.H,0.323376864834369
CPBrote,H,BA,CPBrote.H,0.349023832054347
CPBrote,H,BA,CPBrote.H,0.357527410272984
CPBrote,H,BA,CPBrote.H,0.363850159612436
CPBrote,H,BA,CPBrote.H,0.34606068732397
CPBrote,H,BA,CPBrote.H,0.332682710397979
CPBrote,H,BA,CPBrote.H,0.387718387487185
CPBrote,H,BA,CPBrote.H,0.36611293818043
CPBrote,H,BA,CPBrote.H,0.336043158921116
CPBrote,H,BA,CPBrote.H,0.367068818608357
CPBrote,H,BA,CPBrote.H,0.369898492662296
CPBrote,H,BA,CPBrote.H,0.369049045129679
CPBrote,H,BA,CPBrote.H,0.364861226047397
CPBrote,H,BA,CPBrote.H,0.357949401876554
CPBrote,H,BA,CPBrote.H,0.379876594096581
CPBrote,H,BA,CPBrote.H,0.357683838830711
CPBrote,H,BA,CPBrote.H,0.412460706759583
CPBrote,H,BA,CPBrote.H,0.416767463169829
CPBrote,H,BA,CPBrote.H,0.432176714420338
CPBrote,H,BA,CPBrote.H,0.40436650365947
CPBrote,H,BA,CPBrote.H,0.422033162316544
CPBrote,H,BA,CPBrote.H,0.436006874737517
CPBrote,H,BA,CPBrote.H,0.460578787704909
CPBrote,H,BA,CPBrote.H,0.437541358709234
CPBrote,H,BA,CPBrote.H,0.432237829078305
CPBrote,H,BA,CPBrote.H,0.43789567794264
CPBrote,H,BA,CPBrote.H,0.439182680443499
CPBrote,H,BA,CPBrote.H,0.448140537858377
CPBrote,H,BA,CPBrote.H,0.44007919673125
CPBrote,H,BA,CPBrote.H,0.41467810815804
CPBrote,H,BA,CPBrote.H,0.406883530848132
CPBrote,H,BA,CPBrote.H,0.422694772773034
CPBrote,H,BA,CPBrote.H,0.392813629033392
CPBrote,H,BA,CPBrote.H,0.410482220107363
CPBrote,H,BA,CPBrote.H,0.442322068715887
CPBrote,H,BA,CPBrote.H,0.372513806192915
CPBrote,H,BA,CPBrote.H,0.391017368643901
CPBrote,H,BA,CPBrote.H,0.38223086844657
CPBrote,H,BA,CPBrote.H,0.404875320271574
CPBrote,H,BA,CPBrote.H,0.404507436268267
CPBrote,H,BA,CPBrote.H,0.376459951989197
CPBrote,H,BA,CPBrote.H,0.403710471399973
CPBrote,H,BA,CPBrote.H,0.353387761142491
